date,foreign_net,trust_net
2013-01-02,1527100,224000
2013-01-03,663000,-12000
2013-01-04,492000,-27000
2013-01-07,-395100,-121000
2013-01-08,-708000,-66000
2013-01-09,560000,-3000
2013-01-10,631000,0
2013-01-11,788400,-52000
2013-01-14,-232100,-500
2013-01-15,-148000,-8000
2013-01-16,-2104000,-41000
2013-01-17,-104800,-99936
2013-01-18,764000,0
2013-01-21,-219000,-55000
2013-01-22,-43674,-8000
2013-01-23,149495,-14000
2013-01-24,-910000,-24000
2013-01-25,-1467000,-284000
2013-01-28,112000,0
2013-01-29,158300,-116000
2013-01-30,155560,0
2013-01-31,499499,-10000
2013-02-01,140000,113000
2013-02-04,19143,-167000
2013-02-05,412000,-139000
2013-02-06,-32200,-28000
2013-02-18,365058,-19000
2013-02-19,-298409,-10000
2013-02-20,-110983,0
2013-02-21,-212000,-15000
2013-02-22,605000,-23000
2013-02-23,-1000,-12000
2013-02-25,-1409153,-50000
2013-02-26,-443635,-265000
2013-02-27,59662,0
2013-03-01,-195000,-260000
2013-03-04,-2027000,-96000
2013-03-05,-376800,-288000
2013-03-06,246000,0
2013-03-07,484656,-29000
2013-03-08,215500,-6000
2013-03-11,2707857,-6000
2013-03-12,-516004,-200000
2013-03-13,-423000,-17000
2013-03-14,-594289,-11000
2013-03-15,-849700,1353000
2013-03-18,-1292800,-68000
2013-03-19,-2090412,-103000
2013-03-20,-2610274,-2500
2013-03-21,-1238500,0
2013-03-22,-1215787,-7000
2013-03-25,-101000,0
2013-03-26,-159908,-38000
2013-03-27,-189000,-108000
2013-03-28,-563798,0
2013-03-29,-955000,44000
2013-04-01,65819,-6000
2013-04-02,369000,-1000
2013-04-03,-292000,-21000
2013-04-08,-536000,-3000
2013-04-09,-1077253,-2000
2013-04-10,-1646000,0
2013-04-11,-56592,-78000
2013-04-12,-310000,-36000
2013-04-15,41091,-7000
2013-04-16,459385,-98000
2013-04-17,156000,-10000
2013-04-18,-17000,0
2013-04-19,378390,17918
2013-04-22,-587000,-81000
2013-04-23,76000,-187000
2013-04-24,93000,-39000
2013-04-25,166447,-12000
2013-04-26,1202000,-14000
2013-04-29,528000,-16000
2013-04-30,1270000,63000
2013-05-02,392112,-35000
2013-05-03,-44000,143000
2013-05-06,936687,-464000
2013-05-07,132228,-363000
2013-05-08,1934029,-27000
2013-05-09,341597,-2000
2013-05-10,2050000,-426000
2013-05-13,326360,-192000
2013-05-14,942000,-175000
2013-05-15,1344640,0
2013-05-16,1697000,0
2013-05-17,1850000,-32000
2013-05-20,-101000,-17000
2013-05-21,163895,0
2013-05-22,46000,-44000
2013-05-23,-1181000,-105000
2013-05-24,-277652,-35000
2013-05-27,-186678,-6000
2013-05-28,-112000,0
2013-05-29,-141000,0
2013-05-30,-1773000,-99000
2013-05-31,-459326,0
2013-06-03,-1053000,0
2013-06-04,-229000,1000
2013-06-05,-449723,0
2013-06-06,-656269,0
2013-06-07,192814,0
2013-06-10,-657000,-22000
2013-06-11,-1158124,63000
2013-06-13,-831250,61000
2013-06-14,-558982,0
2013-06-17,-706237,-20000
2013-06-18,-781546,-6000
2013-06-19,-1186283,0
2013-06-20,-1837539,0
2013-06-21,-3093851,-92000
2013-06-24,-1584000,8000
2013-06-25,-2112534,0
2013-06-26,859980,-3000
2013-06-27,563333,20000
2013-06-28,-189207,23000
2013-07-01,-982000,-3000
2013-07-02,-649736,0
2013-07-03,-286807,0
2013-07-04,596501,-20000
