date,foreign_net,trust_net
2013-01-02,-35100,0
2013-01-03,85000,-1000
2013-01-04,-515000,-602000
2013-01-07,195000,-4000
2013-01-08,-119000,0
2013-01-09,-163000,0
2013-01-10,34000,0
2013-01-11,-54000,-2000
2013-01-14,31000,0
2013-01-15,-34000,-1000
2013-01-16,10000,-2000
2013-01-17,-252000,-14276
2013-01-18,-254063,0
2013-01-21,-22000,-6000
2013-01-22,-145000,-1000
2013-01-23,-144000,0
2013-01-24,-205000,-2000
2013-01-25,-337000,-2000
2013-01-28,-74000,0
2013-01-29,-351000,0
2013-01-30,-158990,0
2013-01-31,-100000,-1000
2013-02-01,-163000,0
2013-02-04,-37000,23000
2013-02-05,-3000,24000
2013-02-06,-143000,-3000
2013-02-18,-102000,0
2013-02-19,-124000,-1000
2013-02-20,-88000,0
2013-02-21,44970,-1000
2013-02-22,43000,-2000
2013-02-23,-58000,-1000
2013-02-25,-10000,0
2013-02-26,0,0
2013-02-27,-36000,0
2013-03-01,125300,0
2013-03-04,59000,0
2013-03-05,159459,0
2013-03-06,-218000,0
2013-03-07,-95000,0
2013-03-08,-8000,0
2013-03-11,-28000,-1000
2013-03-12,-148000,0
2013-03-13,-206000,-1000
2013-03-14,-139000,-1000
2013-03-15,-250905,-1000
2013-03-18,-79000,-2000
2013-03-19,-222000,0
2013-03-20,-97000,0
2013-03-21,-34000,0
2013-03-22,-160000,-1000
2013-03-25,15000,0
2013-03-26,-204000,0
2013-03-27,6000,-7000
2013-03-28,-46000,0
2013-03-29,92000,0
2013-04-01,-25000,-1000
2013-04-02,-35000,0
2013-04-03,-13000,0
2013-04-08,39000,0
2013-04-09,-44000,0
2013-04-10,-43000,0
2013-04-11,-144000,0
2013-04-12,-8000,1000
2013-04-15,-37000,0
2013-04-16,78000,0
2013-04-17,-80000,-40000
2013-04-18,59000,0
2013-04-19,27000,7460
2013-04-22,86000,-1000
2013-04-23,76000,-1000
2013-04-24,139000,-1000
2013-04-25,130000,0
2013-04-26,55000,-1000
2013-04-29,52000,-1000
2013-04-30,99000,0
2013-05-02,33000,0
2013-05-03,16000,-2000
2013-05-06,244000,-1000
2013-05-07,1000,0
2013-05-08,88251,0
2013-05-09,44498,-1000
2013-05-10,196000,0
2013-05-13,116000,-1000
2013-05-14,119000,-1000
2013-05-15,81000,0
2013-05-16,59000,0
2013-05-17,84000,0
2013-05-20,37000,-1000
2013-05-21,57000,0
2013-05-22,20000,-3000
2013-05-23,-51000,0
2013-05-24,-103000,-1000
2013-05-27,39000,0
2013-05-28,23000,0
2013-05-29,33351,0
2013-05-30,-197000,0
2013-05-31,3319,0
2013-06-03,55000,0
2013-06-04,29000,0
2013-06-05,50000,0
2013-06-06,-38000,0
2013-06-07,19000,-1000
2013-06-10,-64000,0
2013-06-11,61000,-12000
2013-06-13,14000,-12000
2013-06-14,77000,0
2013-06-17,67000,0
2013-06-18,15000,0
2013-06-19,-122272,0
2013-06-20,-518503,0
2013-06-21,-23000,-6000
2013-06-24,32000,0
2013-06-25,84000,0
2013-06-26,-86000,0
2013-06-27,148000,0
2013-06-28,70000,0
2013-07-01,241000,0
2013-07-02,87746,0
2013-07-03,-11000,0
2013-07-04,63000,-23000
2013-07-05,-2000,5000
2013-07-08,-7000,0
2013-07-09,1000,0
2013-07-10,-49000,0
2013-07-11,6000,11687
2013-07-12,33000,0
2013-07-15,32000,0
2013-07-16,-41000,0
2013-07-17,6000,0
2013-07-18,103000,0
2013-07-19,-17000,0
2013-07-22,-13000,0
2013-07-23,9000,0
2013-07-24,21000,0
2013-07-25,-42000,0
2013-07-26,90000,0
2013-07-29,23000,0
2013-07-30,81000,10000
2013-07-31,156000,0
2013-08-01,244000,0
2013-08-02,284000,0
2013-08-05,74000,0
2013-08-06,28000,0
2013-08-07,83000,0
2013-08-08,-47000,0
2013-08-09,-126000,0
2013-08-12,-37953,0
2013-08-13,-37000,0
2013-08-14,-38000,0
2013-08-15,13000,-3000
2013-08-16,119000,0
2013-08-19,-16000,0
2013-08-20,-34000,0
2013-08-22,-6000,0
2013-08-23,-147000,0
2013-08-26,14000,0
2013-08-27,127000,0
2013-08-28,64000,0
2013-08-29,6000,0
