date,foreign_net,trust_net
2013-01-02,1444010,-100000
2013-01-03,-3890089,-13000
2013-01-04,-1883000,-108000
2013-01-07,-1714300,-128000
2013-01-08,-2001000,-407000
2013-01-09,-8010800,-123000
2013-01-10,1792836,17000
2013-01-11,3023000,1391000
2013-01-14,-177644,267000
2013-01-15,2640000,616000
2013-01-16,5307556,-56000
2013-01-17,1883800,-144422
2013-01-18,2205000,512000
2013-01-21,3466000,1467000
2013-01-22,741709,643000
2013-01-23,388553,535000
2013-01-24,354000,1746000
2013-01-25,-889000,276000
2013-01-28,7727000,-700000
2013-01-29,4390500,-864000
2013-01-30,5879744,677000
2013-01-31,3287167,3000
2013-02-01,4145000,876000
2013-02-04,5042151,3501000
2013-02-05,6811493,3966000
2013-02-06,9803326,3216000
2013-02-18,63180582,8855000
2013-02-19,26511684,5909000
2013-02-20,10270703,1212000
2013-02-21,2906000,-628000
2013-02-22,14551418,-58000
2013-02-23,2253750,717000
2013-02-25,17648229,-40000
2013-02-26,5159039,601000
2013-02-27,3951687,402000
2013-03-01,8218070,1209000
2013-03-04,3967780,-284000
2013-03-05,8229288,3201000
2013-03-06,153907,1917000
2013-03-07,25924874,631000
2013-03-08,28456850,4397000
2013-03-11,943627,3423350
2013-03-12,6354473,1328000
2013-03-13,2578000,115000
2013-03-14,-1935606,564000
2013-03-15,2456932,-5324000
2013-03-18,-5116920,-34000
2013-03-19,6602085,-812000
2013-03-20,-3939381,1113000
2013-03-21,604391,589000
2013-03-22,4409450,-55000
2013-03-25,7474429,845000
2013-03-26,4019000,291000
2013-03-27,2647000,-136000
2013-03-28,2008350,-1275000
2013-03-29,1748000,-1525000
2013-04-01,6468,-739000
2013-04-02,12653339,-3153000
2013-04-03,4397100,-600000
2013-04-08,110488,-811000
2013-04-09,1199550,-572000
2013-04-10,-7567050,-601000
2013-04-11,-6459760,-282000
2013-04-12,-5591741,-131000
2013-04-15,3594585,-6000
2013-04-16,-1305727,-70000
2013-04-17,-9846494,-1549000
2013-04-18,-2577000,-1510000
2013-04-19,7261000,-2519881
2013-04-22,35079,528000
2013-04-23,-1258000,-1257000
2013-04-24,13418,372000
2013-04-25,531454,-830000
2013-04-26,4167900,118000
2013-04-29,2231114,411000
2013-04-30,3494304,1172000
2013-05-02,5224564,0
2013-05-03,3653000,185000
2013-05-06,-6314404,737000
2013-05-07,-2198256,-1054000
2013-05-08,2403426,-3299250
2013-05-09,5379202,-2352000
2013-05-10,5778000,-936000
2013-05-13,3042200,-99000
2013-05-14,4105286,-2000
2013-05-15,9031960,347000
2013-05-16,6806550,489000
2013-05-17,2726600,-760000
2013-05-20,569000,-1321000
2013-05-21,-309484,-293000
2013-05-22,4553000,-876000
2013-05-23,-3978001,-706000
2013-05-24,-1503395,-332000
2013-05-27,-5632482,-1413053
2013-05-28,-307650,-1080000
2013-05-29,-1426882,-535000
2013-05-30,-7594000,-629000
2013-05-31,-4732958,-120000
2013-06-03,-3472000,-1365000
2013-06-04,-2223000,-284000
2013-06-05,15769431,-50000
2013-06-06,1304565,-30000
2013-06-07,-807312,-4000
2013-06-10,9668000,1000
2013-06-11,15108601,91000
2013-06-13,7266306,-30000
2013-06-14,3455000,40000
2013-06-17,3573442,1257000
2013-06-18,-1967540,537000
2013-06-19,14495883,368000
2013-06-20,10548793,-160000
2013-06-21,17977824,-55000
2013-06-24,11676104,4036000
2013-06-25,2553344,1355000
2013-06-26,1719558,68000
2013-06-27,6336000,4000
2013-06-28,3634269,233600
2013-07-01,1461000,-221000
2013-07-02,-329865,1625000
2013-07-03,2201400,-127000
2013-07-04,6473271,1686000
2013-07-05,761000,1537000
2013-07-08,3466262,713000
2013-07-09,28783400,1154000
2013-07-10,10868000,1391000
2013-07-11,22378101,80535
2013-07-12,17305000,3220000
2013-07-15,18028843,898000
2013-07-16,13662000,0
2013-07-17,15174000,116000
2013-07-18,12307405,4417000
2013-07-19,4418137,572000
2013-07-22,7543468,140000
2013-07-23,3200639,1549000
2013-07-24,-4609036,-66000
2013-07-25,-3558972,67000
2013-07-26,-366200,-365000
2013-07-29,-245760,0
2013-07-30,10906014,257000
2013-07-31,-2991429,287000
2013-08-01,-4400011,30000
2013-08-02,8704000,-112000
2013-08-05,-878041,500000
2013-08-06,-6528365,36000
2013-08-07,-1648000,283000
2013-08-08,-4762857,600000
2013-08-09,-8463000,0
2013-08-12,1135400,-51000
2013-08-13,-430313,130000
2013-08-14,-3294702,148000
2013-08-15,-2959697,-6000
2013-08-16,-2420293,3000
2013-08-19,-2415690,262000
2013-08-20,-636901,-549000
2013-08-22,-8210014,13000
2013-08-23,1086820,-224000
2013-08-26,-3388252,185000
2013-08-27,-63573,0
2013-08-28,3081297,19000
2013-08-29,6824020,-31000
2013-08-30,6413665,165000
2013-09-02,3633200,200000
2013-09-03,5455000,-1366142
2013-09-04,4283576,0
2013-09-05,6564990,-835000
2013-09-06,10870000,-137000
2013-09-09,10879000,-505000
2013-09-10,5145000,-569000
2013-09-11,3242368,957000
2013-09-12,14372957,82000
2013-09-13,3762838,39935
2013-09-14,1060000,0
2013-09-16,5360739,8000
2013-09-17,2238121,-704331
2013-09-18,-4991648,-415000
2013-09-23,4072216,217409
2013-09-24,2052110,-111000
2013-09-25,3345361,-15668
2013-09-26,-150047,-1913000
2013-09-27,4363216,98173
2013-09-30,-2662609,278000
2013-10-01,2279151,-63000
2013-10-02,1557741,110000
2013-10-03,5423106,1948000
2013-10-04,-2667303,-721534
2013-10-07,4486226,1204000
2013-10-08,3045103,274000
2013-10-09,15941235,1205000
2013-10-11,3114104,248000
2013-10-14,188032,657000
2013-10-15,2730511,1068000
2013-10-16,-1939355,-100000
2013-10-17,-1330320,83000
2013-10-18,3911523,-1070825
2013-10-21,2294250,605000
2013-10-22,538960,-52000
2013-10-23,2131895,-96000
2013-10-24,1235872,-333000
2013-10-25,-5255054,-4000
2013-10-28,11849800,-236261
2013-10-29,262013,100000
2013-10-30,-7679745,-75000
2013-10-31,-2162345,366000
2013-11-01,-3136940,-301000
2013-11-04,-1580000,180000
2013-11-05,-4668240,-291000
2013-11-06,62451,-315000
2013-11-07,-537303,-27000
2013-11-08,1235184,698000
2013-11-11,-405226,200000
2013-11-12,2676899,-1352000
2013-11-13,-569134,0
2013-11-14,-1748457,-131000
2013-11-15,1414211,0
2013-11-18,4349438,-61652
2013-11-19,2208962,1441000
2013-11-20,-1416145,659000
2013-11-21,4081753,17000
2013-11-22,10651713,559000
2013-11-25,11868298,823045
2013-11-26,7111924,721000
2013-11-27,2374975,1063000
2013-11-28,8439226,0
2013-11-29,5732653,-74000
2013-12-02,2721745,181000
2013-12-03,1345979,-591000
2013-12-04,3411001,-133000
2013-12-05,2549317,-162000
2013-12-06,-2681996,-83000
2013-12-09,4522373,-309000
2013-12-10,-892614,-140000
2013-12-11,3279736,100000
2013-12-12,-6192204,-405000
2013-12-13,1327782,37000
2013-12-16,-2799527,-60000
2013-12-17,-479083,1400174
2013-12-18,-2418001,-1194000
2013-12-19,6117618,14675
2013-12-20,3021949,-342000
2013-12-23,2055166,-420799
2013-12-24,789191,89000
2013-12-25,2084000,-37000
2013-12-26,558291,-223000
2013-12-27,797841,5000
2013-12-30,5590126,256000
2013-12-31,1916968,361000
2014-01-02,-716231,201000
2014-01-03,-3531387,37071
2014-01-06,-103886,-416000
2014-01-07,8237630,19193
2014-01-08,1504000,92000
2014-01-09,-2982389,-529000
2014-01-10,-2003149,-936515
2014-01-13,32139,-328000
2014-01-14,-7359915,-1989751
2014-01-15,-8766395,-581044
2014-01-16,2113087,79000
2014-01-17,408111,35000
2014-01-20,-3612957,-164000
2014-01-21,4919240,-424000
2014-01-22,1084598,-3740000
2014-01-23,-4667725,-275000
2014-01-24,-1479583,-505516
2014-01-27,-16828981,-338000
2014-02-05,-22374275,-2080527
2014-02-06,-6509600,-2806445
2014-02-07,3558584,-613000
2014-02-10,-4377574,-552650
2014-02-11,-1964632,-764331
2014-02-12,1837458,-804000
2014-02-13,-2276912,-605323
2014-02-14,7789615,-1089829
2014-02-17,-4707962,-553940
2014-02-18,5713900,-1472000
2014-02-19,1522239,-1692000
2014-02-20,-2015368,-569112
2014-02-21,3885392,-360502
2014-02-24,-4304915,-6264374
2014-02-25,-3826708,-2199222
2014-02-26,945533,-2619000
2014-02-27,1075353,-1943074
2014-03-03,21950,-722723
2014-03-04,-2791602,-2842806
2014-03-05,-1681022,-937533
2014-03-06,-709663,-813279
2014-03-07,1822544,-86932
2014-03-10,-1471957,-220000
2014-03-11,-309436,-1052000
2014-03-12,-221960,-135440
2014-03-13,-230353,524000
2014-03-14,-3462161,296000
2014-03-17,-1790250,-785000
2014-03-18,-812535,85226
2014-03-19,-5820000,610541
2014-03-20,-2193399,-545742
2014-03-21,16865,-105000
2014-03-24,5399999,-677561
2014-03-25,-1365,100000
2014-03-26,-2557888,0
2014-03-27,-3186257,22000
2014-03-28,2249432,-20000
2014-03-31,1737769,-761000
2014-04-01,-6401185,-124000
2014-04-02,-5691237,-789032
2014-04-03,1605123,-116000
2014-04-07,-155233,-286000
2014-04-08,-914238,-150000
2014-04-09,-3047350,0
2014-04-10,3400331,-56830
2014-04-11,1773778,948000
2014-04-14,-2458000,-615000
2014-04-15,-7448006,10000
2014-04-16,-9033001,-315000
2014-04-17,-1748345,-367000
2014-04-18,3193344,-1546000
2014-04-21,-129798,-46000
2014-04-22,4131567,89284
2014-04-23,3334214,0
2014-04-24,-4947315,-200000
2014-04-25,3162338,-792000
2014-04-28,1200154,-158672
2014-04-29,-2440000,912000
2014-04-30,-4448539,400000
2014-05-02,-2182968,-1649000
2014-05-05,-4603231,-1079510
2014-05-06,2888967,-268000
2014-05-07,-6397906,815000
2014-05-08,6153230,4497000
2014-05-09,57881,0
2014-05-12,-758913,206000
2014-05-13,1903287,481000
2014-05-14,7199817,864000
2014-05-15,3270000,-16000
2014-05-16,4751883,-609000
2014-05-19,2196880,-8000
2014-05-20,1697616,0
2014-05-21,-482727,64000
2014-05-22,-6172200,19000
2014-05-23,-4355732,-150000
2014-05-26,245000,-112000
2014-05-27,951000,-187000
2014-05-28,-1273575,427000
2014-05-29,3230625,-15000
2014-05-30,3303101,-231000
2014-06-03,3349787,300000
