date,foreign_net,trust_net
2013-01-02,-17099,0
2013-01-03,-232000,-1000
2013-01-04,-123000,-3000
2013-01-07,-140481,-14000
2013-01-08,-62000,0
2013-01-09,81000,0
2013-01-10,-145646,0
2013-01-11,39000,-2000
2013-01-14,35000,0
2013-01-15,-65000,-1000
2013-01-16,-206000,-2000
2013-01-17,-101000,-2000
2013-01-18,-249000,0
2013-01-21,-42000,-5000
2013-01-22,-135000,0
2013-01-23,76000,0
2013-01-24,-30000,-2000
2013-01-25,-27000,-2000
2013-01-28,123000,0
2013-01-29,666791,0
2013-01-30,373000,0
2013-01-31,116978,1000
2013-02-01,412491,0
2013-02-04,455000,-28000
2013-02-05,274902,-27000
2013-02-06,455000,-1000
2013-02-18,-29000,0
2013-02-19,-57000,0
2013-02-20,-9927,0
2013-02-21,86000,0
2013-02-22,21000,0
2013-02-23,0,-1000
2013-02-25,108000,0
2013-02-26,50000,0
2013-02-27,-23000,0
2013-03-01,617000,0
2013-03-04,-154000,0
2013-03-05,-121000,0
2013-03-06,-22000,-1000
2013-03-07,6000,-6000
2013-03-08,1000,0
2013-03-11,22553,0
2013-03-13,-8000,0
2013-03-14,43000,0
2013-03-15,454000,0
2013-03-18,-54000,0
2013-03-19,-28000,0
2013-03-20,-35000,0
2013-03-21,12000,0
2013-03-22,-10000,0
2013-03-25,1000,0
2013-03-26,-43000,0
2013-03-27,56000,-7000
2013-03-28,113000,0
2013-03-29,68000,0
2013-04-01,48000,0
2013-04-02,74000,0
2013-04-03,3000,0
2013-04-08,-29000,0
2013-04-09,-387245,0
2013-04-10,12000,0
2013-04-11,38000,0
2013-04-12,28000,0
2013-04-15,38000,0
2013-04-16,-18000,0
2013-04-17,-24000,25000
2013-04-18,4000,35000
2013-04-19,20000,0
2013-04-22,-53000,0
2013-04-23,22000,0
2013-04-24,6791,0
2013-04-25,21000,-1000
2013-04-26,10000,0
2013-04-29,3000,0
2013-04-30,75000,0
2013-05-02,55000,0
2013-05-03,42000,-1000
2013-05-06,24000,-1000
2013-05-07,-5936,0
