date,foreign_net,trust_net
2013-04-30,109561,0
2013-05-02,45000,0
2013-05-03,-10000,0
2013-05-06,-6000,0
2013-05-07,52000,0
2013-05-08,29000,0
2013-05-09,3000,0
2013-05-10,17000,0
2013-05-13,-5000,0
2013-05-14,11000,0
2013-05-15,6000,0
2013-05-16,10000,0
2013-05-17,-5000,0
2013-05-22,15000,0
2013-05-23,-10000,0
2013-05-24,-2000,0
2013-05-27,-1000,0
2013-06-06,-14000,0
2013-06-07,-9000,0
2013-06-10,1000,0
2013-06-13,1000,0
2013-06-14,-29000,0
2013-06-17,-58000,0
2013-06-18,-30000,0
2013-06-19,232000,0
2013-06-20,61000,0
2013-06-21,-7000,0
2013-06-24,12000,0
2013-06-25,-39000,0
2013-06-28,12000,0
2013-07-01,10000,0
2013-07-02,2000,0
2013-07-03,1000,0
2013-07-09,1000,0
2013-07-10,3000,0
2013-07-11,1000,0
2013-07-16,57000,0
2013-07-17,39000,0
2013-07-18,51000,0
2013-07-19,58000,0
2013-07-24,9000,0
2013-07-25,126000,0
2013-07-26,401000,20000
2013-07-29,-40000,26000
2013-07-30,-62000,0
2013-07-31,-2000,0
2013-08-01,98000,0
2013-08-02,176000,0
2013-08-05,43000,13000
2013-08-06,0,17000
2013-08-07,11000,28000
2013-08-08,-114000,0
2013-08-09,51000,28000
2013-08-12,-27000,100000
2013-08-13,-17000,0
2013-08-14,-24000,25000
2013-08-15,-21000,68000
2013-08-16,-20000,92000
2013-08-19,-21000,0
2013-08-20,-27000,15000
2013-08-22,-17000,25000
2013-08-23,-26000,58000
2013-08-26,-23000,16000
2013-08-27,45000,31000
2013-08-28,-27000,55000
2013-08-29,-1000,0
2013-08-30,-1000,0
2013-09-02,0,0
2013-09-03,0,23000
2013-09-04,-30000,0
2013-09-05,21000,0
2013-09-06,0,0
2013-09-09,0,0
2013-09-10,-9000,0
2013-09-11,-1000,0
2013-09-12,0,0
2013-09-13,-1000,0
2013-09-14,0,1000
2013-09-16,0,1000
2013-09-17,0,10000
2013-09-18,0,20000
2013-09-23,2000,1000
2013-09-24,20000,32000
2013-09-25,19000,7000
2013-09-26,93000,14000
2013-09-27,23000,23000
2013-09-30,-1000,5000
2013-10-01,7000,15000
2013-10-02,6000,7000
2013-10-03,2000,-15000
2013-10-04,4000,-13000
2013-10-07,11747,5000
2013-10-08,-336664,-28000
2013-10-09,90461,-193498
2013-10-11,-2000,25000
2013-10-14,-42000,-8000
2013-10-15,11000,29000
2013-10-16,35000,40000
2013-10-17,2000,0
2013-10-18,-5399,20000
2013-10-21,68000,0
2013-10-22,120000,0
2013-10-23,4000,10000
2013-10-24,-1000,10000
2013-10-25,100000,0
2013-10-28,-11000,0
2013-10-29,-1000,0
2013-10-30,-18000,0
2013-10-31,-6000,0
2013-11-01,3000,0
2013-11-04,0,0
2013-11-05,-5000,0
2013-11-06,-5006,5000
2013-11-07,0,5000
2013-11-08,-1000,91000
2013-11-11,-1000,10000
2013-11-12,116000,0
2013-11-13,9000,2000
2013-11-14,280000,36000
2013-11-15,319000,38000
2013-11-18,143000,-17000
2013-11-19,75000,-10000
2013-11-20,5000,-9000
2013-11-21,53000,4000
2013-11-22,57000,0
2013-11-25,-1000,22000
2013-11-26,0,2000
2013-11-27,0,2000
2013-11-28,-6099,2000
2013-11-29,-13000,-51000
2013-12-02,262000,0
2013-12-03,188000,0
2013-12-04,52000,-26000
2013-12-05,120000,0
2013-12-06,9000,0
2013-12-09,204000,0
2013-12-10,93000,12000
2013-12-11,69000,20000
2013-12-12,10000,90000
2013-12-13,-1000,17000
2013-12-16,29000,-15000
2013-12-17,67000,-10000
2013-12-18,-4000,0
2013-12-19,50000,1000
2013-12-20,1000,0
2013-12-23,12000,0
2013-12-24,-4000,-16000
2013-12-25,3000,20000
2013-12-26,-1000,62000
2013-12-27,40000,0
2013-12-30,-23000,40000
2013-12-31,5000,-11000
2014-01-02,21000,121000
2014-01-03,42000,32000
2014-01-06,33000,54000
2014-01-07,-1000,25000
2014-01-08,2234,55000
2014-01-09,44000,116000
2014-01-10,2000,36000
2014-01-13,37000,-14199
2014-01-14,-1000,16000
2014-01-15,1000,0
2014-01-16,61000,0
2014-01-17,24000,0
2014-01-20,14000,0
2014-01-21,46600,0
2014-01-22,1000,20000
2014-01-23,32000,0
2014-01-24,47000,0
2014-01-27,21000,0
2014-02-05,20000,-5000
2014-02-07,-11000,107000
2014-02-10,-32000,0
2014-02-11,-29000,0
2014-02-12,-15000,0
2014-02-13,5000,0
2014-02-14,-3000,0
2014-02-17,20000,10000
2014-02-18,6000,6000
2014-02-19,-3000,0
2014-02-20,6401,15000
2014-02-21,6000,0
2014-02-24,-13000,62000
2014-02-25,18000,3000
2014-02-26,-7000,0
2014-02-27,18781,0
2014-03-03,38000,0
2014-03-04,48000,39000
2014-03-05,8000,47000
2014-03-06,108000,0
2014-03-07,71000,0
2014-03-10,-4000,-35000
2014-03-11,39000,-36000
2014-03-12,36000,0
2014-03-13,31000,-41000
2014-03-14,4000,0
2014-03-17,-93000,74000
2014-03-18,-39000,94000
2014-03-19,-60000,80000
2014-03-20,-4000,3000
2014-03-21,2000,-30000
2014-03-24,-35000,0
2014-03-25,65000,4000
2014-03-26,-36000,100000
2014-03-27,-87993,94000
2014-03-28,20000,-48000
2014-03-31,-55000,32000
2014-04-01,11000,-5000
2014-04-02,7000,33000
2014-04-03,-23000,-5000
2014-04-07,-16000,0
2014-04-08,-32000,0
2014-04-09,-18000,0
2014-04-10,29000,-25000
2014-04-11,5000,-25000
2014-04-14,7000,-8000
2014-04-15,80,-10000
2014-04-16,-756,0
2014-04-17,-14244,0
2014-04-18,26000,-10000
2014-04-21,8000,-15000
2014-04-22,3000,-10000
2014-04-23,32000,-8000
2014-04-24,-1000,-3000
2014-04-25,12097,0
2014-04-28,5000,-25000
2014-04-29,24000,54000
2014-04-30,-4000,15000
2014-05-02,-22032,0
2014-05-05,-11968,-10000
2014-05-06,-12000,-27000
2014-05-07,-29000,-19000
2014-05-08,-87000,74000
2014-05-09,0,47000
2014-05-12,-44000,0
2014-05-13,-16000,-1000
2014-05-14,1000,-5000
2014-05-15,23000,14000
2014-05-16,-2000,6000
2014-05-19,-4000,10000
2014-05-20,28766,6000
2014-05-21,14000,56000
2014-05-22,-2000,37000
2014-05-23,-1000,-5000
2014-05-26,3000,15000
2014-05-27,0,7000
2014-05-28,6000,15000
2014-05-29,0,0
2014-05-30,13858,-8000
2014-06-03,0,-2000
2014-06-04,37000,3000
2014-06-05,55000,-5000
2014-06-06,-21000,2000
2014-06-09,-5000,33000
2014-06-10,-27000,-19000
2014-06-11,-24000,-16000
2014-06-12,-1000,-15000
2014-06-13,0,-16000
2014-06-16,0,-2000
2014-06-17,0,3000
2014-06-18,-1000,0
2014-06-19,0,-3000
2014-06-20,-33000,6000
2014-06-23,-69000,-36000
2014-06-24,32000,-19000
2014-06-25,50000,1000
2014-06-26,20000,-94000
2014-06-27,5000,-14000
2014-06-30,0,-1000
2014-07-01,10000,-25000
2014-07-02,31000,-29000
2014-07-03,10000,-37000
2014-07-04,0,0
2014-07-07,0,0
2014-07-08,27000,-11000
2014-07-09,3000,-7000
2014-07-10,2000,0
2014-07-11,-31000,-6000
2014-07-14,-2000,0
2014-07-15,-3000,0
2014-07-16,2000,-11000
2014-07-17,-15000,-21000
2014-07-18,-2000,-30000
2014-07-21,19000,9000
2014-07-22,33000,-18000
2014-07-24,107000,-25000
2014-07-25,36000,-23000
2014-07-28,9000,-12000
2014-07-29,21000,7000
2014-07-30,-5000,0
2014-07-31,-17000,-11000
2014-08-01,-6000,-10000
2014-08-04,11000,-27000
2014-08-05,7000,-22000
2014-08-06,21000,-14000
2014-08-07,1000,-12000
2014-08-08,-3000,-51000
2014-08-11,-1000,-10000
2014-08-12,19000,0
2014-08-13,-1000,22000
2014-08-14,27000,-9000
2014-08-15,71000,0
2014-08-18,-2000,0
2014-08-19,2000,0
2014-08-20,0,0
2014-08-21,6000,0
2014-08-22,0,0
2014-08-25,1000,-10000
2014-08-26,-19000,-10000
2014-08-27,-82000,-9000
2014-08-28,-53000,0
2014-08-29,-15000,-11000
2014-09-01,-46000,-8000
2014-09-02,-36000,25000
2014-09-03,-43858,5000
2014-09-04,-157000,50000
2014-09-05,-59892,0
2014-09-09,-72000,-6000
2014-09-10,-115000,45000
2014-09-11,-42000,32000
2014-09-12,-18000,3000
2014-09-15,-69000,38000
2014-09-16,19000,0
2014-09-17,141000,55000
2014-09-18,4000,43000
2014-09-19,6000,40000
2014-09-22,37000,69000
2014-09-23,24300,50399
2014-09-24,15000,42000
2014-09-25,4111,31000
2014-09-26,18000,36000
2014-09-29,12000,21000
2014-09-30,13000,3000
2014-10-01,29000,-17000
2014-10-02,1709,2000
2014-10-03,9000,10000
2014-10-06,9000,83000
2014-10-07,5000,6000
2014-10-08,12000,0
2014-10-09,-1000,19000
2014-10-13,6000,0
2014-10-14,-27000,2000
2014-10-15,-56002,14000
2014-10-16,-4000,29000
2014-10-17,15000,12000
2014-10-20,14300,5000
2014-10-21,-9000,31000
2014-10-22,-4000,20000
2014-10-23,0,6000
2014-10-24,-6000,2000
2014-10-27,22404,-8000
2014-10-28,-1000,-23000
2014-10-29,17000,19000
2014-10-30,-2000,1000
2014-10-31,8000,4000
2014-11-03,-1693,7000
2014-11-04,2000,18000
2014-11-05,3000,1000
2014-11-06,1000,52300
2014-11-07,32000,16000
2014-11-10,35000,12000
2014-11-11,37000,0
2014-11-12,-5400,8000
2014-11-13,12000,-14000
2014-11-14,-12000,-12000
2014-11-17,23000,-18000
2014-11-18,12000,14000
2014-11-19,-24000,-7000
2014-11-20,-115000,76000
2014-11-21,-34000,33000
2014-11-24,-11559,75000
2014-11-25,1000,10000
2014-11-26,21000,70000
2014-11-27,-11000,-10000
2014-11-28,3000,-25000
2014-12-01,38582,20000
2014-12-02,51000,62000
2014-12-03,20000,179000
2014-12-04,19000,-4198
2014-12-05,-37000,-20000
2014-12-08,37000,33000
2014-12-09,100000,-155000
2014-12-10,36000,50000
2014-12-11,-10000,-9000
2014-12-12,2000,-4000
2014-12-15,0,21000
2014-12-16,-11000,48000
2014-12-17,-19000,35000
2014-12-18,25000,20000
2014-12-19,3000,3000
2014-12-22,3000,25599
2014-12-23,1000,0
2014-12-24,-15000,69000
