date,foreign_net,trust_net
2013-01-02,486200,-291000
2013-01-03,2918000,-3000
2013-01-04,-896011,-79722
2013-01-07,-8576532,1311775
2013-01-08,-16088780,210000
2013-01-09,-12069700,478000
2013-01-10,-27958,0
2013-01-11,415000,866000
2013-01-14,8027608,230000
2013-01-15,-1474175,-3000
2013-01-16,693175,-9000
2013-01-17,4561275,-1864006
2013-01-18,5213833,0
2013-01-21,-488000,-15000
2013-01-22,-654889,-1000
2013-01-23,369582,-1105000
2013-01-24,50000,-6000
2013-01-25,-1537550,-308000
2013-01-28,-1097777,0
2013-01-29,-150350,-550
2013-01-30,-692121,0
2013-01-31,-1367541,-1725
2013-02-01,1371650,0
2013-02-04,-2938997,-111000
2013-02-05,122125,-108000
2013-02-06,-1007436,-2000
2013-02-18,990185,-1300
2013-02-19,-2551047,-1000
2013-02-20,6081361,-400000
2013-02-21,2348833,-2000
2013-02-22,1778900,-2000
2013-02-23,784000,-261200
2013-02-25,2916145,0
2013-02-26,965645,-509287
2013-02-27,-1135308,0
2013-03-01,-2033232,0
2013-03-04,-785644,0
2013-03-05,829987,0
2013-03-06,1112164,-9000
2013-03-07,-171022,0
2013-03-08,-2153864,-3000
2013-03-11,-902000,-3000
2013-03-12,-784732,0
2013-03-13,1108000,-1000
2013-03-14,-5055548,-1000
2013-03-15,-1630000,-6364000
2013-03-18,-858000,-485639
2013-03-19,-2234400,0
2013-03-20,-1519511,-3000
2013-03-21,549083,0
2013-03-22,-718974,-55000
2013-03-25,178000,0
2013-03-26,-106532,-1935550
2013-03-27,624000,-488600
2013-03-28,-2203442,0
2013-03-29,-1793000,0
2013-04-01,797257,0
2013-04-02,173000,0
2013-04-03,-224812,0
2013-04-08,-810796,0
2013-04-09,-1692603,0
2013-04-10,242756,0
2013-04-11,-1996691,0
2013-04-12,-1915600,-6000
2013-04-15,147450,-1000
2013-04-16,-2295611,-382000
2013-04-17,-2937900,-17000
2013-04-18,-6032325,0
2013-04-19,-3306775,-2998
2013-04-22,1093000,0
2013-04-23,-469925,-5000
2013-04-24,545029,-1000
2013-04-25,-708311,-4000
2013-04-26,1502000,-1000
2013-04-29,1129000,-1000
2013-04-30,1781000,0
2013-05-02,-3219850,0
2013-05-03,-1668000,-2000
2013-05-06,975000,-2000
2013-05-07,-5485716,0
2013-05-08,-1664817,0
2013-05-09,571397,-3000
2013-05-10,727000,-70000
2013-05-13,-475660,-4000
2013-05-14,-31754,-6000
2013-05-15,49634,0
2013-05-16,-1095000,0
2013-05-17,-1392225,0
2013-05-20,175000,-2000
2013-05-21,1753473,0
2013-05-22,855610,-4000
2013-05-23,-1569140,-1000
2013-05-24,-6401000,-2000
2013-05-27,-892326,-1000
2013-05-28,-394000,-292000
2013-05-29,-272000,0
2013-05-30,-4549025,-209655
2013-05-31,1807069,9000
2013-06-03,-203000,0
2013-06-04,1190625,196000
2013-06-05,3225000,0
2013-06-06,-2996387,-387275
2013-06-07,-2089454,-2000
2013-06-10,-209800,-150000
2013-06-11,-2550283,-20000
2013-06-13,593250,-219790
2013-06-14,839000,-196000
2013-06-17,352520,0
2013-06-18,-1134000,-2000
2013-06-19,-2605961,0
2013-06-20,8173865,0
2013-06-21,7982529,192000
2013-06-24,-8870525,-1000
2013-06-25,-7859568,0
2013-06-26,-2308000,-4000
2013-06-27,-2621875,3000
2013-06-28,58000,2000
2013-07-01,914000,-3000
2013-07-02,1348761,-25000
2013-07-03,622000,0
2013-07-04,-800,5000
2013-07-05,2344200,15000
2013-07-08,989000,0
2013-07-09,676500,0
2013-07-10,1918000,0
2013-07-11,2256723,-4014
2013-07-12,3000,-5000
2013-07-15,344250,0
2013-07-16,57000,0
2013-07-17,-1482000,0
2013-07-18,-1831000,-21000
2013-07-19,-12686277,2000
2013-07-22,3059149,0
2013-07-23,3337525,-1000
2013-07-24,1893075,0
2013-07-25,313425,1000
2013-07-26,819500,0
2013-07-29,-192000,0
2013-07-30,1570973,60000
2013-07-31,-384491,-1000
2013-08-01,-1036000,0
2013-08-02,27000,0
2013-08-05,1084024,-5000
2013-08-06,-576000,0
2013-08-07,-1616397,0
2013-08-08,-2262000,0
2013-08-09,-1855000,0
2013-08-12,-240888,0
2013-08-13,162000,0
2013-08-14,-2438775,1000
2013-08-15,-873133,-1000
2013-08-16,359586,-165000
2013-08-19,-416000,3000
2013-08-20,-2209500,1000
2013-08-22,-3038784,3000
2013-08-23,-442000,6000
2013-08-26,-438000,9000
2013-08-27,-386000,0
2013-08-28,-1719000,4000
2013-08-29,965898,0
2013-08-30,1437000,3000
2013-09-02,-187000,0
2013-09-03,-234000,23552
2013-09-04,-1410000,0
2013-09-05,360334,-2000
2013-09-06,931000,2000
2013-09-09,1849000,0
2013-09-10,-1019000,1000
2013-09-11,935950,9000
2013-09-12,2726225,18000
2013-09-13,-998485,14000
2013-09-14,255000,0
2013-09-16,1610527,-43000
2013-09-17,-671000,-24929
2013-09-18,864362,9000
2013-09-23,2145800,0
2013-09-24,-482953,0
2013-09-25,126000,0
2013-09-26,-276450,1000
2013-09-27,-946491,-10000
2013-09-30,-1997753,0
2013-10-01,-1308127,1000
2013-10-02,-4899766,-7000
2013-10-03,3790926,3000
2013-10-04,425000,0
2013-10-07,-3844800,0
2013-10-08,991000,0
2013-10-09,2354000,0
2013-10-11,2390975,0
2013-10-14,795919,0
2013-10-15,4372725,0
2013-10-16,433275,0
2013-10-17,-198000,1000
2013-10-18,859000,0
2013-10-21,230000,0
2013-10-22,2697000,-11000
2013-10-23,-947441,0
2013-10-24,345775,0
2013-10-25,-1191718,0
2013-10-28,393000,0
2013-10-29,716000,0
2013-10-30,1192000,0
2013-10-31,3194763,-12000
2013-11-01,799000,-1000
2013-11-04,-286000,0
2013-11-05,-1613229,0
2013-11-06,-1669000,0
2013-11-07,-382000,0
2013-11-08,-3773400,0
2013-11-11,-777000,0
2013-11-12,613000,0
2013-11-13,-760160,0
2013-11-14,-546000,0
2013-11-15,315148,0
2013-11-18,769413,0
2013-11-19,-506353,0
2013-11-20,-661667,0
2013-11-21,-392000,-2000
2013-11-22,910000,-1000
2013-11-25,992000,-17137
2013-11-26,-114954,-500
2013-11-27,-658000,0
2013-11-28,236000,0
2013-11-29,435000,0
2013-12-02,24000,0
2013-12-03,-198134,0
2013-12-04,3209000,0
2013-12-05,-479000,0
2013-12-06,-855000,0
2013-12-09,246000,0
2013-12-10,244029,0
2013-12-11,766000,0
2013-12-12,132673,0
2013-12-13,298000,0
2013-12-16,484561,0
2013-12-17,-525000,0
2013-12-18,720001,0
2013-12-19,1131678,0
2013-12-20,3063449,-13000
2013-12-23,-266000,0
2013-12-24,804000,-6000
2013-12-25,482000,-4000
2013-12-26,413000,0
2013-12-27,25000,3000
2013-12-30,1046996,-15000
2013-12-31,840000,-2000
2014-01-02,1086000,-15000
2014-01-03,-41125,0
2014-01-06,1518796,-1000
2014-01-07,462000,0
2014-01-08,-427000,0
2014-01-09,81000,0
2014-01-10,979000,0
2014-01-13,163000,0
2014-01-14,217000,1000
2014-01-15,1732000,4000
2014-01-16,-1270823,0
2014-01-17,378000,-1000
2014-01-20,426000,0
2014-01-21,-168000,-2000
2014-01-22,-220000,-2000
2014-01-23,-1100000,0
2014-01-24,-398000,0
2014-01-27,-174018,-2000
2014-02-05,-6922000,0
2014-02-06,-3382000,0
2014-02-07,-2586000,0
2014-02-10,-111000,0
2014-02-11,-295735,-1000
2014-02-12,495000,0
2014-02-13,-1368038,5000
2014-02-14,755465,7
2014-02-17,-2453625,0
2014-02-18,-1453000,0
2014-02-19,533001,-32000
2014-02-20,2949386,-31000
2014-02-21,2677000,0
2014-02-24,-242000,-1000
2014-02-25,236762,0
2014-02-26,-183500,0
2014-02-27,-277677,0
2014-03-03,-1789000,0
2014-03-04,-400900,0
2014-03-05,-2042000,0
2014-03-06,-587900,-4000
2014-03-07,-16000,-1000
2014-03-10,1565051,-4000
2014-03-11,-511000,-2000
2014-03-12,-1364746,-1000
2014-03-13,-933466,0
2014-03-14,4017048,0
2014-03-17,2728000,-1000
2014-03-18,495800,0
2014-03-19,-871000,0
2014-03-20,-1038727,0
2014-03-21,-665325,-7000
2014-03-24,1313000,0
2014-03-25,-446405,0
2014-03-26,-382000,0
2014-03-27,-2251000,0
2014-03-28,562000,-1000
2014-03-31,2892488,0
2014-04-01,-1782273,-16000
2014-04-02,107000,0
2014-04-03,-602942,-28000
2014-04-07,-912000,-1000
2014-04-08,1722949,0
2014-04-09,1630100,0
2014-04-10,2181000,7847
2014-04-11,3584000,0
2014-04-14,6751000,0
2014-04-15,2421000,0
2014-04-16,3957001,0
2014-04-17,-435000,-1000
2014-04-18,-3020000,-1000
2014-04-21,-3253000,-1000
2014-04-22,-3780000,-1000
2014-04-23,-3065000,0
2014-04-24,-2853000,0
2014-04-25,-3210000,0
2014-04-28,466000,0
2014-04-29,-1672000,0
2014-04-30,-922000,-1000
2014-05-02,-11937000,0
2014-05-05,-4190000,0
2014-05-06,-9084000,0
2014-05-07,-17379000,0
2014-05-08,-7631400,0
2014-05-09,-6549000,-1000
2014-05-12,-8675051,0
2014-05-13,-2744812,0
2014-05-14,850350,0
2014-05-15,-3482000,0
2014-05-16,-13304981,0
