date,foreign_net,trust_net
2013-01-02,286000,0
2013-01-03,81000,-3000
2013-01-04,2442000,-6000
2013-01-07,1728000,-36000
2013-01-08,1087000,-2000
2013-01-09,1125000,0
2013-01-10,-1266311,0
2013-01-11,1356000,-4000
2013-01-14,939000,0
2013-01-15,1019000,-3000
2013-01-16,1256000,13000
2013-01-17,2232000,-27335
2013-01-18,3932000,0
2013-01-21,631000,-15000
2013-01-22,2015000,-1000
2013-01-23,3034000,-2000
2013-01-24,979000,-7000
2013-01-25,1823000,397000
2013-01-28,578000,0
2013-01-29,1354000,0
2013-01-30,373000,0
2013-01-31,588000,-2000
2013-02-01,293000,0
2013-02-04,219000,300000
2013-02-05,579000,104000
2013-02-06,480000,426000
2013-02-18,178000,0
2013-02-19,517000,-1000
2013-02-20,370000,0
2013-02-21,1051271,698000
2013-02-22,1827000,-3000
2013-02-23,-1000,398000
2013-02-25,1226000,0
2013-02-26,236000,-1000
2013-02-27,-419000,0
2013-03-01,647000,0
2013-03-04,67000,500000
2013-03-05,429000,0
2013-03-06,277000,600000
2013-03-07,254000,0
2013-03-08,2351000,-2000
2013-03-11,333000,-4000
2013-03-12,-439063,0
2013-03-13,-128440,-1000
2013-03-14,545000,-1000
2013-03-15,274937,-66000
2013-03-18,-590000,-5000
2013-03-19,36000,0
2013-03-20,84000,-1000
2013-03-21,-114000,0
2013-03-22,55000,-2000
2013-03-25,34000,0
2013-03-26,-850739,0
2013-03-27,128000,176000
2013-03-28,324000,0
2013-03-29,-53000,0
2013-04-01,163000,-1000
2013-04-02,236000,0
2013-04-03,743000,0
2013-04-08,-452000,0
2013-04-09,-117000,0
2013-04-10,-429000,0
2013-04-11,-79000,0
2013-04-12,247000,0
2013-04-15,-148000,-1000
2013-04-16,192000,0
2013-04-17,-461731,-6000
2013-04-18,-370015,-1000
2013-04-19,80000,-8924
2013-04-22,-184063,-1000
2013-04-23,18000,-6000
2013-04-24,-356000,-2000
2013-04-25,204000,-3000
2013-04-26,-255000,-2000
2013-04-29,-27000,-1000
2013-04-30,-165000,0
2013-05-02,-174000,-1000
2013-05-03,155000,-5000
2013-05-06,411000,-2000
2013-05-07,-447000,0
2013-05-08,478473,-1000
2013-05-09,353054,-3000
2013-05-10,-47000,-2000
