date,foreign_net,trust_net
2013-01-02,13859173,1599000
2013-01-03,14955188,410000
2013-01-04,9244611,44000
2013-01-07,-339300,-722000
2013-01-08,1540826,-426000
2013-01-09,5753707,-113000
2013-01-10,2917147,-12000
2013-01-11,8195671,-250000
2013-01-14,8364650,120000
2013-01-15,-1380703,-199000
2013-01-16,570214,-4233000
2013-01-17,1589767,291414
2013-01-18,21850278,-743000
2013-01-21,-1368117,-26000
2013-01-22,3382856,292000
2013-01-23,4916283,-220000
2013-01-24,-11586096,-82000
2013-01-25,-11212113,-1238000
2013-01-28,-4082000,108000
2013-01-29,10037476,-483000
2013-01-30,10152993,-80000
2013-01-31,407496,72000
2013-02-01,4049854,-327000
2013-02-04,14638328,-1867000
2013-02-05,3954975,-695000
2013-02-06,15486729,-317000
2013-02-18,19022187,-646000
2013-02-19,4759134,-29000
2013-02-20,13637607,-456000
2013-02-21,2132068,-1182000
2013-02-22,-13808961,-109000
2013-02-23,4136000,-669000
2013-02-25,-4085375,441000
2013-02-26,-8779665,39000
2013-02-27,-26706409,-892000
2013-03-01,-3130060,-1408000
2013-03-04,-20123800,-2313050
2013-03-05,3493992,-1027675
2013-03-06,3921111,-682000
2013-03-07,902634,-1060000
2013-03-08,8709725,-3118000
2013-03-11,-7075113,-1616000
2013-03-12,2976323,-3097000
2013-03-13,9518817,-1325000
2013-03-14,-3380536,-336899
2013-03-15,-7112711,4816000
2013-03-18,-26764855,-151000
2013-03-19,-26018603,-1910000
2013-03-20,-32641141,-298000
2013-03-21,-28198869,-385000
2013-03-22,-22766077,-1746000
2013-03-25,3430105,-289000
2013-03-26,-8928156,-1105000
2013-03-27,169626,-1325000
2013-03-28,-5517349,-296000
2013-03-29,467694,-361000
2013-04-01,1795060,-600000
2013-04-02,-6539760,-25000
2013-04-03,-2784935,-223000
2013-04-08,-15827964,-77000
2013-04-09,-23260546,583000
2013-04-10,-12186214,674000
2013-04-11,2919918,-83000
2013-04-12,259435,66000
2013-04-15,-3460454,-592000
2013-04-16,-2180329,-525000
2013-04-17,775004,16836
2013-04-18,-4645054,-401000
2013-04-19,17018105,3994000
2013-04-22,17869000,2449499
2013-04-23,-1805175,-149000
2013-04-24,-980785,118000
2013-04-25,7405498,28000
2013-04-26,18339300,-354000
2013-04-29,7152850,-197000
2013-04-30,11534795,-422000
2013-05-02,18101542,22000
2013-05-03,6250977,-81000
2013-05-06,9369359,-151000
2013-05-07,9554764,-355000
2013-05-08,16861198,-301000
2013-05-09,8395275,1915000
2013-05-10,11488430,-999000
2013-05-13,11503216,-315000
2013-05-14,17764199,-1472999
2013-05-15,2074467,-614000
2013-05-16,-4766590,-525000
