date,foreign_net,trust_net
2013-01-02,4708000,0
2013-01-03,1033000,-14000
2013-01-04,-1798105,-35000
2013-01-07,-551100,-125000
2013-01-08,517000,0
2013-01-09,950800,0
2013-01-10,2816445,0
2013-01-11,1432000,-20000
2013-01-14,488000,0
2013-01-15,767000,-12000
2013-01-16,646750,-44000
2013-01-17,950800,-182724
2013-01-18,1644000,-25000
2013-01-21,832000,-62000
2013-01-22,1371948,-5000
2013-01-23,720025,-14000
2013-01-24,-1743177,-27000
2013-01-25,-4520694,-9000
2013-01-28,4000,0
2013-01-29,2026600,-1000
2013-01-30,1264000,0
2013-01-31,3468450,-12000
2013-02-01,3164000,0
2013-02-04,4243000,-132000
2013-02-05,4466915,-2102000
2013-02-06,-46950,-22000
2013-02-18,2452654,-72000
2013-02-19,1444909,-9000
2013-02-20,2152201,0
2013-02-21,93587,-11000
2013-02-22,398000,-17000
2013-02-23,-2000,-109000
2013-02-25,-184965,0
2013-02-26,168884,-5000
2013-02-27,-416036,-20000
2013-03-01,-2297000,0
2013-03-04,-7330000,0
2013-03-05,-485000,0
2013-03-06,-405000,0
2013-03-07,-1644137,0
2013-03-08,3585400,-5000
2013-03-11,-150870,1000
2013-03-12,1237996,0
2013-03-13,1662000,-8000
2013-03-14,-2496996,-6000
2013-03-15,-4725249,4651000
2013-03-18,-2298550,27000
2013-03-19,-1977000,0
2013-03-20,-6721877,0
2013-03-21,-2301349,0
2013-03-22,-1736292,-12000
2013-03-25,-947932,0
2013-03-26,-1115000,0
2013-03-27,394982,-24000
2013-03-28,-338000,-3000
2013-03-29,2373000,0
2013-04-01,454007,-5000
2013-04-02,1556876,0
2013-04-03,1404250,0
2013-04-08,-2162921,0
2013-04-09,-761118,0
2013-04-10,-1810000,-1000
2013-04-11,211108,0
2013-04-12,-83000,-2000
2013-04-15,707179,-5000
2013-04-16,1124799,0
2013-04-17,-6592000,-38000
2013-04-18,-1323000,0
2013-04-19,2453000,21164
2013-04-22,1146000,-439661
2013-04-23,1291000,-18000
2013-04-24,3739000,-6000
2013-04-25,2505377,-13000
2013-04-26,2736673,-11000
2013-04-29,2220000,-7000
2013-04-30,3848950,0
2013-05-02,914826,-6000
2013-05-03,1412000,-27000
2013-05-06,1107437,-17000
2013-05-07,2337967,-60000
2013-05-08,4747350,-4000
2013-05-09,2430125,-7000
2013-05-10,1556000,-138000
2013-05-13,321580,-17000
2013-05-14,847000,-9000
2013-05-15,1453920,0
2013-05-16,2588000,0
2013-05-17,1097812,0
2013-05-20,2309125,-11000
2013-05-21,902625,-9000
2013-05-22,6018000,-35000
2013-05-23,562400,-5000
2013-05-24,-589390,-12000
2013-05-27,2400799,-9000
2013-05-28,22000,-11000
2013-05-29,3359000,0
2013-05-30,-3361000,1000
2013-05-31,7046102,-87000
2013-06-03,-2641000,0
2013-06-04,-429000,0
2013-06-05,-1927781,0
2013-06-06,-1492293,-246000
2013-06-07,-445349,0
2013-06-10,486000,-3000
2013-06-11,-281190,-271000
2013-06-13,-5066326,-10000
2013-06-14,-1830850,0
2013-06-17,-850344,0
2013-06-18,-2574000,-6000
2013-06-19,-5230702,-3000
2013-06-20,-3645694,0
2013-06-21,-7109582,-97000
2013-06-24,-2891586,-80000
2013-06-25,-3174291,0
2013-06-26,-1915594,-14000
2013-06-27,-288807,-57000
2013-06-28,6199320,29000
2013-07-01,147000,-8000
2013-07-02,-732684,0
2013-07-03,163600,-11000
2013-07-04,-483000,-2000
2013-07-05,495000,73000
2013-07-08,-1238000,0
2013-07-09,480829,0
2013-07-10,966000,0
2013-07-11,6468283,12474
2013-07-12,3062000,-141000
2013-07-15,2939950,182000
2013-07-16,4582000,0
2013-07-17,4676000,0
2013-07-18,7133000,-15000
2013-07-19,4079561,2000
2013-07-22,3447341,0
2013-07-23,6040000,3000
2013-07-24,2102115,2000
2013-07-25,628000,0
2013-07-26,1241000,0
2013-07-29,-311000,0
2013-07-30,3627707,43000
2013-07-31,876000,-4000
2013-08-01,475000,0
2013-08-02,-881000,0
2013-08-05,1883544,-12000
2013-08-06,-908000,0
2013-08-07,-1881900,0
2013-08-08,-2183003,0
2013-08-09,-4139000,998000
2013-08-12,2832000,631000
2013-08-13,2665000,124000
2013-08-14,1571970,317000
2013-08-15,-851597,-4000
2013-08-16,-1030788,1000
2013-08-19,-1922059,9000
2013-08-20,-532980,2000
2013-08-22,-4578022,10000
2013-08-23,129000,19000
2013-08-26,216000,27000
2013-08-27,-636000,0
2013-08-28,213000,14000
2013-08-29,2201042,0
2013-08-30,2787000,11000
2013-09-02,2379000,0
2013-09-03,1932000,-8380
2013-09-04,3461193,0
2013-09-05,3951190,7000
2013-09-06,1041000,10000
2013-09-09,2835000,-4000
2013-09-10,2607000,1000
2013-09-11,4505510,115000
2013-09-12,4161000,42000
2013-09-13,1734507,25000
2013-09-14,795000,0
2013-09-16,3393000,4000
2013-09-17,563050,0
2013-09-18,1763714,-506000
2013-09-23,4028398,0
2013-09-24,306752,0
2013-09-25,2508000,0
2013-09-26,-947368,3000
2013-09-27,2198414,-29000
2013-09-30,-2137337,1000
2013-10-01,-461675,2000
2013-10-02,39170,2000
2013-10-03,7003061,10000
2013-10-04,2784000,1000
2013-10-07,114964,518000
2013-10-08,2430957,0
2013-10-09,786000,0
2013-10-11,1105037,0
2013-10-14,1206819,0
2013-10-15,3645356,0
2013-10-16,1556400,0
2013-10-17,2959700,1000
2013-10-18,1400553,0
2013-10-21,841000,0
2013-10-22,1466000,-7000
2013-10-23,1056256,300000
2013-10-24,2572000,0
2013-10-25,-1282821,-109000
2013-10-28,2018424,-92000
2013-10-29,1430846,298000
2013-10-30,2773000,0
2013-10-31,1298413,0
2013-11-01,374000,148850
2013-11-04,-595000,0
2013-11-05,-2302354,0
2013-11-06,395000,0
2013-11-07,-1896000,0
2013-11-08,392000,0
2013-11-11,-2233000,0
2013-11-12,-342000,1000
2013-11-13,-2399340,0
2013-11-14,-929000,100000
2013-11-15,-318600,0
2013-11-18,601000,0
2013-11-19,240000,0
2013-11-20,11000,0
2013-11-21,-2287313,2000
2013-11-22,119000,0
2013-11-25,2836440,-9691
2013-11-26,-694750,-12000
2013-11-27,1735964,0
2013-11-28,1753150,500000
2013-11-29,2004000,0
2013-12-02,1217964,148000
2013-12-03,335722,-5000
2013-12-04,1187000,-2000
2013-12-05,-154000,0
2013-12-06,-624500,0
2013-12-09,2904697,0
2013-12-10,2172000,0
2013-12-11,2543000,0
2013-12-12,-2323574,-4000
2013-12-13,395000,0
2013-12-16,-1236073,0
2013-12-17,-952000,-9000
2013-12-18,366000,-5000
2013-12-19,1254258,0
2013-12-20,-1856597,62000
2013-12-23,479273,0
2013-12-24,89655,-31000
2013-12-25,462451,-28000
2013-12-26,73000,-2000
2013-12-27,2452000,25000
2013-12-30,3711977,-10000
2013-12-31,1166000,-12000
2014-01-02,103000,-27000
2014-01-03,-1295000,-3000
2014-01-06,-452102,-14000
2014-01-07,-66000,-4000
2014-01-08,-115200,2000
2014-01-09,387000,-2000
2014-01-10,472000,0
2014-01-13,1181000,0
2014-01-14,889000,2000
2014-01-15,644000,-235000
2014-01-16,869367,0
2014-01-17,541514,-4000
2014-01-20,356000,-3000
2014-01-21,368190,-1000
2014-01-22,457000,-12000
