date,foreign_net,trust_net
2013-01-02,5000,109000
2013-01-03,-523000,0
2013-01-04,-841000,-1106000
2013-01-07,459000,-543000
2013-01-08,-18000,-50000
2013-01-09,135000,450000
2013-01-10,152000,-100000
2013-01-11,234000,-200000
2013-01-14,11000,0
2013-01-15,-5000,-150000
2013-01-16,1000,1700000
2013-01-17,2226000,566000
2013-01-18,947000,651000
2013-01-21,-25000,62000
2013-01-22,462000,30000
2013-01-23,120000,0
2013-01-24,145000,80000
2013-01-25,43000,0
2013-01-28,0,0
2013-01-29,184000,125000
2013-01-30,177000,176000
2013-01-31,366000,0
2013-02-01,539000,50000
2013-02-04,-190000,-411000
2013-02-05,-713000,-173000
2013-02-06,-396000,-1827000
2013-02-18,-78000,0
2013-02-19,-34000,-4342000
2013-02-20,171000,-1328000
2013-02-21,873000,10000
2013-02-22,-4023500,-850000
2013-02-23,5000,-3559000
2013-02-25,-640000,-1074000
2013-02-26,-1316000,200000
2013-02-27,-50831,0
2013-03-01,516000,250000
2013-03-04,45000,-269000
2013-03-05,101000,-959000
2013-03-06,0,-1000000
2013-03-07,599000,-1300000
2013-03-08,437000,-208000
2013-03-11,-141000,-178000
2013-03-12,-400000,-201000
2013-03-13,-685000,-1000000
2013-03-14,-236000,-10000
2013-03-15,1050000,-397000
2013-03-18,5268000,0
2013-03-19,972000,-786000
2013-03-20,-398000,463000
2013-03-21,288000,350000
2013-03-22,226000,593000
2013-03-25,1026000,400000
2013-03-26,227000,1694000
2013-03-27,4826000,2250000
2013-03-28,1943000,-283000
2013-03-29,250000,0
2013-04-01,431000,160000
2013-04-02,2644000,1426000
2013-04-03,665000,1852000
2013-04-08,-1119,-690000
2013-04-09,-274000,55000
2013-04-10,496000,-1719000
2013-04-11,-491000,-666000
2013-04-12,-400000,-50000
2013-04-15,217000,-1517000
2013-04-16,697000,-746000
2013-04-17,1250000,563000
2013-04-18,78000,26000
2013-04-19,-1026000,-385000
2013-04-22,-689000,-32000
2013-04-23,-638000,-72000
2013-04-24,-1094000,-60000
2013-04-25,-372500,-378000
2013-04-26,925000,-200000
2013-04-29,968000,0
2013-04-30,2732000,-470000
2013-05-02,4269000,-1890000
2013-05-03,1420000,-836000
2013-05-06,626000,-1790000
2013-05-07,612000,-2360000
2013-05-08,1406000,-1000000
2013-05-09,3403000,-863000
2013-05-10,2138000,-795000
2013-05-13,2445000,750000
2013-05-14,5729000,30000
2013-05-15,2680000,604000
2013-05-16,4542000,297000
2013-05-17,1264478,0
2013-05-20,1535152,516000
2013-05-21,4584000,507000
2013-05-22,744000,-765000
2013-05-23,6814000,-1421000
2013-05-24,-643000,-424000
2013-05-27,1758000,-400000
2013-05-28,-33500,-264000
2013-05-29,-439000,-180000
2013-05-30,1565000,60000
2013-05-31,593852,830000
2013-06-03,-72000,-31000
2013-06-04,2073000,-621000
2013-06-05,100000,63000
2013-06-06,-127000,0
2013-06-07,-36000,-200000
2013-06-10,432000,0
2013-06-11,-594000,-1126000
2013-06-13,-2833000,-726000
2013-06-14,323000,-220000
2013-06-17,474000,0
2013-06-18,-143000,-1023000
2013-06-19,-2188000,-1519000
2013-06-20,-239000,-344000
2013-06-21,608000,-960000
2013-06-24,-8000,-286000
2013-06-25,258000,-1267000
2013-06-26,-1140000,-42000
2013-06-27,-477000,0
2013-06-28,-933000,0
2013-07-01,-225000,-40000
2013-07-02,500000,-152000
2013-07-03,-648000,-290000
2013-07-04,-1913000,-150000
2013-07-05,-614000,-520000
2013-07-08,77500,-170000
2013-07-09,-30000,-648000
2013-07-10,362000,-204000
2013-07-11,123000,0
2013-07-12,-228000,0
2013-07-15,-47000,-350000
2013-07-16,-21000,0
2013-07-17,118000,-150000
2013-07-18,-1419000,0
2013-07-19,-946000,-155000
2013-07-22,-861000,0
2013-07-23,-447000,-810000
2013-07-24,-602000,-362000
2013-07-25,-719000,0
2013-07-26,-420000,0
2013-07-29,-606000,0
2013-07-30,-499000,0
2013-07-31,-1434000,0
2013-08-01,-1201000,0
2013-08-02,-208000,0
2013-08-05,0,0
2013-08-06,-353000,0
2013-08-07,-25000,0
2013-08-08,216000,0
2013-08-09,86000,0
2013-08-12,261800,0
2013-08-13,67000,0
2013-08-14,-865000,-1833000
2013-08-15,-12227728,-3380000
2013-08-16,-586000,-1000000
2013-08-19,-114000,0
2013-08-20,-34000,0
2013-08-22,-2859000,0
2013-08-23,-8135000,0
2013-08-26,-3064000,0
2013-08-27,-1047000,-244000
2013-08-28,-923000,0
2013-08-29,-2790000,0
2013-08-30,-2029000,0
2013-09-02,-4627000,1000
2013-09-03,830000,0
2013-09-04,-12000,0
2013-09-05,-1402000,0
2013-09-06,-4937000,0
2013-09-09,83000,0
2013-09-10,597000,-1583000
2013-09-11,-2771000,0
2013-09-12,-1098000,0
2013-09-13,-526000,0
2013-09-14,0,0
2013-09-16,-576000,0
2013-09-17,-895000,0
2013-09-18,33370,3000
2013-09-23,-4250000,0
2013-09-24,-931000,1600000
2013-09-25,118000,366000
2013-09-26,964000,0
2013-09-27,72000,0
2013-09-30,625000,0
2013-10-01,-118000,8000
2013-10-02,-118000,242000
2013-10-03,-631000,0
2013-10-04,658000,0
2013-10-07,-937000,0
2013-10-08,232000,0
2013-10-09,-83000,0
2013-10-11,-379405,0
2013-10-14,-143000,0
2013-10-15,-147000,0
2013-10-16,-297000,0
2013-10-17,12000,0
2013-10-18,-661000,-13000
2013-10-21,-1346000,0
2013-10-22,-1450000,100000
2013-10-23,-2019000,0
2013-10-24,-223000,0
2013-10-25,30000,-231000
2013-10-28,-663000,0
2013-10-29,-913000,-600000
2013-10-30,-2314027,-500000
2013-10-31,-868000,-500000
2013-11-01,-575000,0
2013-11-04,197804,-683000
2013-11-05,183000,-500000
2013-11-06,638000,-499000
2013-11-07,18000,-500000
2013-11-08,-689000,0
2013-11-11,98000,-500000
2013-11-12,990000,0
2013-11-13,438500,0
2013-11-14,-548000,0
2013-11-15,-1781428,0
2013-11-18,-301000,0
2013-11-19,-1167000,9000
2013-11-20,-499000,8000
2013-11-21,-580064,0
2013-11-22,-422000,-16000
2013-11-25,-35000,0
2013-11-26,-1526610,0
2013-11-27,-3271000,0
2013-11-28,-1990000,0
2013-11-29,-1828000,0
2013-12-02,460000,0
2013-12-03,11968,0
2013-12-04,350693,0
2013-12-05,2500,0
2013-12-06,-477952,0
2013-12-09,-614000,-6000
2013-12-10,320000,-350000
2013-12-11,-152000,0
2013-12-12,-148000,0
2013-12-13,96000,0
2013-12-16,-164298,0
2013-12-17,-450000,0
2013-12-18,213000,0
2013-12-19,-94258,0
2013-12-20,-226000,-2000
2013-12-23,-41000,0
2013-12-24,-23000,-5000
2013-12-25,-73000,0
2013-12-26,-18000,800000
2013-12-27,-104000,200000
2013-12-30,-34000,0
2013-12-31,93000,0
2014-01-02,-501000,0
2014-01-03,222000,0
2014-01-06,-15973,676000
2014-01-07,87000,0
2014-01-08,21000,100000
2014-01-09,-120000,0
2014-01-10,-1704000,222000
2014-01-13,-588000,50000
2014-01-14,-3064000,100000
2014-01-15,-2547000,0
2014-01-16,-1754250,-310000
