date,foreign_net,trust_net
2019-03-27,-236000,662000
2019-03-28,389535,628000
2019-03-29,28019,61000
2019-04-01,-31145,97000
2019-04-02,-252000,22000
2019-04-03,-202818,344000
2019-04-08,-499002,95000
2019-04-09,136165,71000
2019-04-10,-168911,188000
2019-04-11,301029,-94000
2019-04-12,95000,17000
2019-04-15,77000,11000
2019-04-16,62000,10000
2019-04-17,48000,11000
2019-04-18,-157214,11000
2019-04-19,-65000,12000
2019-04-22,37000,-13000
2019-04-23,-230600,-7000
2019-04-24,-156000,60000
2019-04-25,14000,-23000
2019-04-26,-63000,0
2019-04-29,97600,17000
2019-04-30,-37000,7000
2019-05-02,100000,-14000
2019-05-03,861210,264000
2019-05-06,215000,40000
2019-05-07,431000,230000
2019-05-08,256000,400000
2019-05-09,-95000,386000
2019-05-10,43000,95000
2019-05-13,3000,85000
2019-05-14,60000,-29000
2019-05-15,-287000,33000
2019-05-16,-33000,65000
2019-05-17,-191000,101000
2019-05-20,35000,-25000
2019-05-21,67000,175000
2019-05-22,1007000,926000
2019-05-23,-58493,54000
2019-05-24,93000,100000
2019-05-27,-87000,68000
2019-05-28,-61053,38000
2019-05-29,-16800,-29000
2019-05-30,-24000,70000
2019-05-31,-1155911,-697000
2019-06-03,50000,-530000
2019-06-04,-219000,-186000
2019-06-05,87000,184000
2019-06-06,29323,2000
2019-06-10,384000,186000
2019-06-11,-29000,54000
2019-06-12,-7000,46000
2019-06-13,-32000,0
2019-06-14,-96333,-12000
2019-06-17,-54387,0
2019-06-18,-115000,-80000
2019-06-19,129000,61000
2019-06-20,27000,-1000
2019-06-21,100000,-51000
2019-06-24,-54000,17840
2019-06-25,51000,127000
2019-06-26,-55000,72000
2019-06-27,72923,-80000
2019-06-28,25000,0
2019-07-01,-151000,4000
2019-07-02,-4000,-2000
2019-07-03,182000,8000
2019-07-04,480000,201000
2019-07-05,103000,74000
2019-07-08,14000,42000
2019-07-09,-18000,0
2019-07-10,-322000,54000
2019-07-11,126000,51000
2019-07-12,-65000,24000
2019-07-15,130000,89000
2019-07-16,32000,87000
2019-07-17,38000,38000
2019-07-18,-16960,65000
2019-07-19,-214000,71000
2019-07-22,16000,11000
2019-07-23,29000,18000
2019-07-24,577000,364000
2019-07-25,-23422,950000
2019-07-26,279000,540000
2019-07-29,-181000,161000
2019-07-30,257000,145000
2019-07-31,-23000,-5000
2019-08-01,571000,109000
2019-08-02,-64000,147000
2019-08-05,102000,-82000
2019-08-06,489000,-196000
2019-08-07,137000,53000
2019-08-08,1008935,219000
2019-08-12,-277083,347000
2019-08-13,477000,-236813
2019-08-14,493000,74000
2019-08-15,28550,-157000
2019-08-16,145000,-216000
2019-08-19,905000,21000
2019-08-20,440000,155000
2019-08-21,123000,29000
2019-08-22,381000,131000
2019-08-23,206000,-14000
2019-08-26,257000,13000
2019-08-27,-128000,134000
2019-08-28,-12000,115000
2019-08-29,-116000,134000
2019-08-30,-361000,159000
2019-09-02,639000,118000
2019-09-03,75000,-104000
2019-09-04,37000,-247000
2019-09-05,242000,-96000
2019-09-06,305355,-16000
2019-09-09,-13000,-151000
2019-09-10,-265000,156000
2019-09-11,77000,48000
2019-09-12,196000,-59000
2019-09-16,933765,77056
2019-09-17,437500,20000
2019-09-18,342000,-1000
2019-09-19,748000,-25000
2019-09-20,1971359,-44000
2019-09-23,-166000,21000
2019-09-24,53000,20000
2019-09-25,28000,21000
2019-09-26,118000,-49000
2019-09-27,18000,-73000
2019-10-01,171000,-41000
2019-10-02,251000,10000
2019-10-03,169359,-1000
2019-10-04,204133,6000
2019-10-07,480000,-46000
2019-10-08,967950,40000
2019-10-09,169000,138000
2019-10-14,126000,478000
2019-10-15,-78000,49000
2019-10-16,280226,-82724
2019-10-17,116000,40371
2019-10-18,-171000,22000
2019-10-21,127000,-51000
2019-10-22,448065,4000
2019-10-23,536000,59000
2019-10-24,666000,29000
2019-10-25,-165586,5903
2019-10-28,695000,87000
2019-10-29,359000,11000
2019-10-30,-62458,28000
2019-10-31,792646,109000
2019-11-01,-707000,-134000
2019-11-04,-90765,-108000
2019-11-05,-424900,-479000
2019-11-06,356482,-292000
2019-11-07,29509,-272000
2019-11-08,312071,-128000
2019-11-11,-128563,5000
2019-11-12,407000,-55000
2019-11-13,344000,-2000
2019-11-14,676690,78000
2019-11-15,579000,4000
2019-11-18,238983,4000
2019-11-19,293000,34000
2019-11-20,172000,-123000
2019-11-21,389346,89000
2019-11-22,152000,47000
2019-11-25,446378,-66000
2019-11-26,760995,-177000
2019-11-27,109104,-22000
2019-11-28,317000,0
2019-11-29,170200,10000
2019-12-02,126500,-35000
2019-12-03,197929,0
2019-12-04,362541,28000
2019-12-05,74000,71000
2019-12-06,-84000,66000
2019-12-09,77000,-55000
2019-12-10,495000,-10000
2019-12-11,328998,20000
2019-12-12,190169,-150000
2019-12-13,607667,27000
2019-12-16,149118,-133000
2019-12-17,326760,-40000
2019-12-18,167948,-81000
2019-12-19,122763,-13000
2019-12-20,127264,-4000
2019-12-23,387330,77000
2019-12-24,69341,4000
2019-12-25,58000,-22000
2019-12-26,131000,-181000
2019-12-27,187449,-219000
2019-12-30,820058,7000
2019-12-31,-278000,188000
2020-01-02,18300,3000
2020-01-03,244000,-133000
2020-01-06,198200,-11000
2020-01-07,103000,15000
2020-01-08,255000,-142000
2020-01-09,1393200,132000
2020-01-10,653004,-151000
2020-01-13,-184095,-105000
2020-01-14,71003,-44000
2020-01-15,3802,34000
2020-01-16,-22954,19000
2020-01-17,-37252,3000
2020-01-20,443189,-60000
2020-01-30,298277,4000
2020-01-31,242759,23000
2020-02-03,98283,27000
2020-02-04,335760,162000
2020-02-05,230000,18000
2020-02-06,339783,-120000
2020-02-07,17707,-53000
2020-02-10,-294463,-137000
2020-02-11,206854,-90000
2020-02-12,474130,-132000
2020-02-13,-51000,-61000
2020-02-14,1123500,-250000
2020-02-17,-45200,-14000
2020-02-18,-305000,-123000
2020-02-19,923000,6000
2020-02-20,361227,4000
2020-02-21,-74241,0
2020-02-24,-217800,-126000
2020-02-25,-84466,-48000
2020-02-26,-189600,-4000
2020-02-27,585042,-101000
2020-03-02,-211117,-27000
2020-03-03,-381000,-59000
2020-03-04,436309,-67000
2020-03-05,463000,55000
2020-03-06,-257234,3000
2020-03-09,-153000,-40000
2020-03-10,240000,-15000
2020-03-11,277231,0
2020-03-12,-245090,-70000
2020-03-13,536752,26000
2020-03-16,-229295,117000
2020-03-17,124678,69000
2020-03-18,-39472,-18000
2020-03-19,-40989,53000
2020-03-20,-69462,107683
2020-03-23,655710,205000
2020-03-24,-262121,167000
2020-03-25,55060,48000
2020-03-26,184620,80641
2020-03-27,-61079,2000
2020-03-30,69672,-21000
2020-03-31,362580,13000
2020-04-01,-271000,111000
2020-04-06,406288,74000
2020-04-07,437920,11000
2020-04-08,-514000,-219000
2020-04-09,-23000,-5000
2020-04-10,-295800,-256000
2020-04-13,-113720,514
2020-04-14,15940,-74000
2020-04-15,46170,-72000
2020-04-16,-37000,-73000
2020-04-17,-262614,-59000
2020-04-20,47157,-180000
2020-04-21,-47763,-24000
2020-04-22,-155500,-15000
2020-04-23,192778,-12000
2020-04-24,-29915,42000
2020-04-27,101000,86000
2020-04-28,509150,70000
2020-04-29,313000,81000
2020-04-30,602000,172000
2020-05-04,135138,78000
2020-05-05,100300,-214000
2020-05-06,360390,24000
2020-05-07,249600,-13000
2020-05-08,165200,19000
2020-05-11,115000,46000
2020-05-12,-350238,27000
2020-05-13,-53039,-37000
2020-05-14,-146000,0
2020-05-15,86269,65000
2020-05-18,-20000,104000
2020-05-19,248321,47000
2020-05-20,67000,-41000
2020-05-21,-81056,-98000
