date,foreign_net,trust_net
2013-01-02,6596000,0
2013-01-03,4150373,995000
2013-01-04,-2194610,-415000
2013-01-07,-3102900,-259000
2013-01-08,-1218445,-8000
2013-01-09,-1909376,-707960
2013-01-10,16238090,277000
2013-01-11,622256,-811745
2013-01-14,4115865,-185000
2013-01-15,128000,833000
2013-01-16,-854685,177456
2013-01-17,-1405161,600830
2013-01-18,-465000,1468000
2013-01-21,-1036000,-215000
2013-01-22,-1161083,204000
2013-01-23,461937,-17000
2013-01-24,-9218395,-31000
2013-01-25,-4366964,-11000
2013-01-28,7753000,968000
2013-01-29,3056600,2999000
2013-01-30,11893120,0
2013-01-31,1872113,104000
2013-02-01,3152785,878000
2013-02-04,20526000,7024000
2013-02-05,-5633030,2748000
2013-02-06,4597651,3954000
2013-02-18,1518211,798115
2013-02-19,-1161546,-650000
2013-02-20,9046416,1307000
2013-02-21,2317113,-596000
2013-02-22,-11275887,-1601000
2013-02-23,797000,-14000
2013-02-25,-11371398,-330000
2013-02-26,6777864,-3926000
2013-02-27,6296655,-1829250
2013-03-01,4460000,-100000
2013-03-04,-62000,-1171000
2013-03-05,8358630,-2900420
2013-03-06,6550475,-8000
2013-03-07,-3265309,-2000
2013-03-08,1583336,87000
2013-03-11,6887450,-42000
2013-03-12,174975,42000
2013-03-13,6749000,-822290
2013-03-14,621003,-1535840
2013-03-15,-2778142,9197000
2013-03-18,-11247500,-802000
2013-03-19,-3534692,-1192890
2013-03-20,-11438772,-1033030
2013-03-21,-10609451,-1771000
2013-03-22,-10170279,45000
2013-03-25,1201819,-350000
2013-03-26,433000,-797500
2013-03-27,5046300,-410000
2013-03-28,-3912964,-949000
2013-03-29,-158000,-638000
2013-04-01,1616205,-1401000
2013-04-02,4382232,-2651000
2013-04-03,5516624,-1504000
2013-04-08,-11373930,-1079900
2013-04-09,6663411,-2143000
2013-04-10,-5292000,-250500
2013-04-11,-3279880,-6707350
2013-04-12,-392500,-9000
2013-04-15,-4008309,-2328175
2013-04-16,-11362727,-3564450
2013-04-17,-19630220,-3256000
2013-04-18,2245000,-2772000
2013-04-19,4453000,-2461801
2013-04-22,-941000,-2212898
2013-04-23,-1118505,641255
2013-04-24,-5670424,-83000
2013-04-25,-10662582,-635000
2013-04-26,-10456589,-645000
2013-04-29,-17372090,-2340000
2013-04-30,-8028235,-650000
2013-05-02,3595621,-157000
2013-05-03,1729225,-549035
2013-05-06,-3182500,23000
2013-05-07,-10371749,-192694
2013-05-08,-404216,-466000
2013-05-09,-3468681,-9000
2013-05-10,-3168000,-964000
2013-05-13,-2887150,-373000
2013-05-14,521730,-3105000
2013-05-15,-4106764,-4000
2013-05-16,7094725,0
2013-05-17,-530000,-43000
2013-05-20,-2664455,-15000
2013-05-21,-8209078,-91000
2013-05-22,-2577407,-50000
2013-05-23,-7965964,-1002312
2013-05-24,-12860230,-32000
2013-05-27,-2124832,21000
2013-05-28,2112876,-152000
2013-05-29,-756083,-135000
