date,foreign_net,trust_net
2013-01-02,40000,-40000
2013-01-03,-19000,0
2013-01-04,-54000,-29000
2013-01-07,-194900,-36000
2013-01-08,-293619,-43000
2013-01-09,79000,-80000
2013-01-10,281324,-17000
2013-01-11,222000,-34619
2013-01-14,-69373,-48000
2013-01-15,77000,-70000
2013-01-16,-31000,-1000
2013-01-17,176400,-19611
2013-01-18,-117000,-74000
2013-01-21,-121000,-73000
2013-01-22,-143154,-73000
2013-01-23,-89706,-30000
2013-01-24,-1434000,-1000
2013-01-25,-111000,-108000
2013-01-28,-260000,-43000
2013-01-29,-158800,-21000
2013-01-30,148000,-8000
2013-01-31,-268800,11000
2013-02-01,-259000,0
2013-02-04,-27902,-1000
2013-02-05,317476,125000
2013-02-06,381349,64000
2013-02-18,423215,-184000
2013-02-19,222790,-14000
2013-02-20,380664,0
2013-02-21,107078,-1000
2013-02-22,-56000,10000
2013-02-23,-7000,10000
2013-02-25,-35242,0
2013-02-26,-187780,-35000
2013-02-27,-34838,40000
2013-03-01,-51200,0
2013-03-04,-184000,19000
2013-03-05,64000,45000
2013-03-06,-19000,-150000
2013-03-07,-270520,-69000
2013-03-08,77400,-80000
2013-03-11,93000,-80000
2013-03-12,-710,-70000
2013-03-13,-91000,-95000
2013-03-14,-25396,-79000
2013-03-15,-248182,120000
2013-03-18,-396000,-84000
2013-03-19,-160000,-110000
2013-03-20,-138854,0
2013-03-21,-197500,0
2013-03-22,31074,-1000
2013-03-25,-343400,0
2013-03-26,1224,0
2013-03-27,-328000,-104000
2013-03-28,-70365,0
2013-03-29,95000,0
2013-04-01,-24782,0
2013-04-02,19000,0
2013-04-03,104797,0
2013-04-08,16600,0
2013-04-09,-181497,0
2013-04-10,212436,96000
2013-04-11,136991,0
2013-04-12,192000,107000
2013-04-15,-136431,40000
2013-04-16,-19713,0
2013-04-17,-128000,25000
2013-04-18,-370000,150000
2013-04-19,-201600,252
2013-04-22,-30000,180000
2013-04-23,136437,-9000
2013-04-24,190500,129000
2013-04-25,-416000,22000
2013-04-26,-333000,195000
2013-04-29,183000,1000
2013-04-30,100000,0
2013-05-02,-142862,0
2013-05-03,-147000,-1000
2013-05-06,291000,99000
2013-05-07,-95515,140000
2013-05-08,267195,225000
2013-05-09,48718,60000
2013-05-10,-13000,-6000
2013-05-13,-80360,-32000
2013-05-14,53000,39000
2013-05-15,171360,4000
2013-05-16,306430,-57000
2013-05-17,74864,-120000
2013-05-20,296000,-101000
2013-05-21,562378,-100000
2013-05-22,751600,-31000
2013-05-23,-244700,0
2013-05-24,192112,0
2013-05-27,384077,-13000
2013-05-28,158000,-76000
2013-05-29,22000,0
2013-05-30,-52000,-1000
2013-05-31,215120,0
2013-06-03,-64000,0
2013-06-04,-166500,-15000
2013-06-05,151838,0
2013-06-06,-205534,0
2013-06-07,255045,0
2013-06-10,794000,-12000
2013-06-11,-67000,-1000
2013-06-13,47250,-32000
2013-06-14,9405,47000
2013-06-17,282805,0
2013-06-18,203000,-10000
2013-06-19,339305,0
2013-06-20,-13770,148000
2013-06-21,61974,78000
2013-06-24,-39000,63000
2013-06-25,126200,0
2013-06-26,234560,0
2013-06-27,316270,-126000
2013-06-28,475979,0
2013-07-01,167292,47000
2013-07-02,162407,44000
2013-07-03,-75200,132000
2013-07-04,-198000,-1000
2013-07-05,145000,14000
2013-07-08,-137000,100000
2013-07-09,145000,0
2013-07-10,199000,0
2013-07-11,242000,321632
2013-07-12,-248000,-11000
2013-07-15,-50766,0
2013-07-16,-107291,0
2013-07-17,104153,-43000
2013-07-18,317000,-10000
2013-07-19,237211,-25000
2013-07-22,31871,40000
2013-07-23,-83200,0
2013-07-24,-289000,-25000
2013-07-25,-275700,0
2013-07-26,216000,0
2013-07-29,59100,0
2013-07-30,193336,0
2013-07-31,-103407,0
2013-08-01,-93000,0
2013-08-02,172700,0
2013-08-05,-303000,0
2013-08-06,-556900,-12000
2013-08-07,-537622,-10000
2013-08-08,-169000,8000
2013-08-09,-108600,2000
2013-08-12,-19000,0
2013-08-13,394000,0
2013-08-14,-441199,-4000
2013-08-15,-357733,-5000
2013-08-16,-260980,-11000
2013-08-19,15000,-42000
2013-08-20,121000,0
2013-08-22,-898034,0
