date,foreign_net,trust_net
2021-01-20,12000,0
2021-01-21,37500,0
2021-01-22,90488,0
2021-01-25,185990,0
2021-01-26,53000,0
2021-01-27,-7000,0
2021-01-28,-24000,0
2021-01-29,-35000,0
2021-02-01,42000,0
2021-02-02,11150,0
2021-02-03,23622,0
2021-02-04,76850,0
2021-02-05,-8800,0
2021-02-17,41000,0
2021-02-18,3400,0
2021-02-19,52000,0
2021-02-22,-44000,0
2021-02-23,-500,0
2021-02-24,-46000,0
2021-02-25,-1000,0
2021-02-26,6000,0
2021-03-02,-10000,0
2021-03-03,-30000,0
2021-03-04,-107000,0
2021-03-05,17000,0
2021-03-08,631,0
2021-03-09,4800,0
2021-03-10,-22000,0
2021-03-11,19950,0
2021-03-12,-1000,0
2021-03-15,3000,0
2021-03-16,6000,0
2021-03-17,-14000,0
2021-03-18,-3000,0
2021-03-19,5000,0
2021-03-22,-7000,0
2021-03-24,1000,0
2021-03-25,-1000,0
2021-03-26,0,0
2021-03-29,7000,0
2021-03-30,-1000,0
2021-03-31,-1000,0
2021-04-01,1000,0
2021-04-06,8000,0
2021-04-07,28216,0
2021-04-08,3000,0
2021-04-09,3000,0
2021-04-12,10000,0
2021-04-13,6000,0
2021-04-14,-28000,0
2021-04-15,1000,0
2021-04-16,1000,0
2021-04-19,2000,0
2021-04-20,12000,0
2021-04-21,2000,0
2021-04-22,16800,0
2021-04-23,29000,0
2021-04-26,-1000,0
2021-04-27,-1000,0
2021-04-28,5000,-5000
2021-04-29,-21000,0
2021-05-03,3000,0
2021-05-04,13800,0
2021-05-05,-25000,0
2021-05-06,6000,0
2021-05-07,43000,0
2021-05-10,7000,0
2021-05-11,23000,0
2021-05-12,4000,0
2021-05-13,40000,0
2021-05-14,5000,0
2021-05-17,20700,0
2021-05-18,40200,0
2021-05-19,11000,0
2021-05-20,-2000,0
2021-05-21,32000,0
2021-05-24,-16000,0
2021-05-25,-14000,0
2021-05-26,-62000,0
2021-05-27,-34000,0
2021-05-28,-4000,0
2021-05-31,1000,0
2021-06-01,4000,0
2021-06-02,6000,0
2021-06-03,5000,0
2021-06-04,-14000,0
2021-06-07,-5000,0
2021-06-08,-4000,0
2021-06-09,1000,0
2021-06-10,1000,0
2021-06-11,-1000,0
2021-06-15,-14000,0
2021-06-16,600,0
2021-06-17,5000,0
2021-06-18,-6000,0
2021-06-21,-14000,0
2021-06-22,-6000,0
2021-06-23,16900,0
2021-06-24,9000,0
2021-06-25,10000,0
2021-06-28,3000,0
2021-06-29,-22000,0
2021-06-30,-6000,0
2021-07-01,-1300,0
2021-07-02,3000,0
2021-07-05,10000,0
2021-07-06,-8000,0
2021-07-07,18000,0
2021-07-08,-26000,0
2021-07-09,-16000,0
2021-07-12,-6000,0
2021-07-13,-1000,0
2021-07-14,-1000,0
2021-07-15,0,0
2021-07-16,10000,0
2021-07-19,-3000,0
2021-07-20,-2000,0
2021-07-21,-1000,0
2021-07-22,22000,0
2021-07-23,47000,0
2021-07-26,-36000,0
2021-07-27,16000,0
2021-07-28,-8000,0
2021-07-29,-9000,0
2021-07-30,0,0
2021-08-02,-1000,0
2021-08-03,3000,0
2021-08-04,-6000,0
2021-08-05,1000,0
2021-08-06,-2000,0
2021-08-09,3000,0
2021-08-10,-3000,0
2021-08-11,-1000,0
2021-08-12,1000,0
