date,foreign_net,trust_net
2021-03-22,655000,0
2021-03-23,-159000,0
2021-03-24,-126000,10000
2021-03-25,-109900,0
2021-03-26,-37900,10000
2021-03-29,251000,166000
2021-03-30,-30000,9000
2021-03-31,-230000,1000
2021-04-01,-83000,59000
2021-04-06,-11000,2000
2021-04-07,27256,12000
2021-04-08,81844,0
2021-04-09,-167000,220000
2021-04-12,-20000,287000
2021-04-13,-18000,49000
2021-04-14,126000,141000
2021-04-15,-33000,84000
2021-04-16,28000,119000
2021-04-19,-14000,52000
2021-04-20,-1000,-68000
2021-04-21,-1000,6000
2021-04-22,15000,71000
2021-04-23,52000,-55000
2021-04-26,42000,13000
2021-04-27,0,20000
2021-04-28,-1000,0
2021-04-29,15020,0
2021-05-03,171003,-60000
2021-05-04,74000,5000
2021-05-05,128000,166000
2021-05-06,22000,70000
2021-05-07,19000,16000
2021-05-10,2000,16000
2021-05-11,49000,0
2021-05-12,64000,115000
2021-05-13,37980,163000
2021-05-14,20000,188000
2021-05-17,-30000,192000
2021-05-18,-45000,104000
2021-05-19,-25000,0
2021-05-20,54000,30000
2021-05-21,8000,-1000
2021-05-24,82000,66000
2021-05-25,60000,13000
2021-05-26,200000,100000
2021-05-27,18000,0
2021-05-28,32000,49000
2021-05-31,35000,2000
2021-06-01,26000,9000
2021-06-02,-14000,18000
2021-06-03,52000,0
2021-06-04,56002,0
2021-06-07,90000,0
2021-06-08,96000,37000
2021-06-09,-14000,59000
2021-06-10,13000,4000
2021-06-11,9000,46000
2021-06-15,-21000,15000
2021-06-16,-20000,101000
2021-06-17,-109000,63000
2021-06-18,-38000,63000
2021-06-21,58000,87000
2021-06-22,-11000,75000
2021-06-23,-212780,186000
2021-06-24,11000,52000
2021-06-25,56184,89000
2021-06-28,-68867,0
2021-06-29,4158,82000
2021-06-30,-32100,15000
2021-07-01,36102,-53000
2021-07-02,144925,-43000
2021-07-05,-40000,-6000
2021-07-06,63680,-78000
2021-07-07,76000,-11000
2021-07-08,161900,12000
2021-07-09,-112000,27000
2021-07-12,81000,154000
2021-07-13,-162000,149000
2021-07-14,-36000,38000
2021-07-15,-48000,-19000
2021-07-16,39000,39000
2021-07-19,-29000,0
2021-07-20,1000,0
2021-07-21,108000,85000
2021-07-22,-27000,-9000
2021-07-23,-7000,-8000
2021-07-26,-17000,-23000
2021-07-27,68800,-44000
2021-07-28,47280,0
2021-07-29,35431,6000
2021-07-30,-28511,2000
2021-08-02,-22997,-72000
2021-08-03,27000,-61000
2021-08-04,7000,-18000
2021-08-05,-19000,-172000
2021-08-06,22000,0
2021-08-09,-30000,0
2021-08-10,-9000,-76000
2021-08-11,147000,-76000
2021-08-12,17000,34000
2021-08-13,5000,30000
2021-08-16,-55000,34000
2021-08-17,-31000,0
2021-08-18,18000,55000
2021-08-19,-47000,133000
2021-08-20,87000,0
2021-08-23,52000,6000
2021-08-24,48000,1000
2021-08-25,33000,27000
2021-08-26,17000,0
2021-08-27,-14000,0
2021-08-30,-10000,-15000
2021-08-31,43798,-6000
2021-09-01,45000,0
2021-09-02,20002,0
2021-09-03,19000,0
2021-09-06,-4360,0
2021-09-07,47006,-40000
2021-09-08,-15000,0
2021-09-09,-7000,-34000
2021-09-10,6000,-18000
2021-09-13,36000,-84000
2021-09-14,50000,-136000
2021-09-15,54000,-49000
2021-09-16,70000,-70000
2021-09-17,51000,-67000
2021-09-22,-7000,0
2021-09-23,-4000,-30000
2021-09-24,3000,-84000
2021-09-27,55000,-99000
2021-09-28,24000,-23000
2021-09-29,75450,-99000
2021-09-30,80000,-20000
2021-10-01,67000,42000
2021-10-04,-21998,-4000
2021-10-05,138232,-4000
2021-10-06,-10000,175000
2021-10-07,-15260,12000
2021-10-08,35955,2000
2021-10-12,-7953,0
2021-10-13,109980,6000
2021-10-14,151000,161000
2021-10-15,267000,32000
2021-10-18,140432,44000
2021-10-19,115000,3000
2021-10-20,18000,51000
2021-10-21,89000,37000
2021-10-22,47000,-5000
2021-10-25,84000,-33000
2021-10-26,-7000,-34000
2021-10-27,57000,-14000
2021-10-28,53000,2000
2021-10-29,121000,-5000
2021-11-01,-128000,14000
2021-11-02,25000,-11000
2021-11-03,-28000,-18000
2021-11-04,4000,33000
2021-11-05,-38000,82000
2021-11-08,31010,-27000
2021-11-09,316010,-243000
2021-11-10,20000,-64000
2021-11-11,-58020,49000
2021-11-12,-95000,73000
2021-11-15,-7985,113000
2021-11-16,-12000,-20000
2021-11-17,-3000,12000
2021-11-18,2000,2000
2021-11-19,24290,-29000
2021-11-22,51000,0
2021-11-23,-52000,-15000
2021-11-24,195800,-15000
2021-11-25,91010,-14000
2021-11-26,66040,-14000
2021-11-29,62000,-3000
2021-11-30,192000,-6000
2021-12-01,-57100,-17000
2021-12-02,18000,-38000
2021-12-03,-41000,-110000
2021-12-06,59140,-101000
2021-12-07,30808,-35000
2021-12-08,-7000,-53000
2021-12-09,176051,0
2021-12-10,67000,0
2021-12-13,-7000,-23000
2021-12-14,33925,-87000
2021-12-15,-54640,-12000
2021-12-16,89920,-1000
2021-12-17,-4000,1000
2021-12-20,-47000,-16000
2021-12-21,52500,-6000
2021-12-22,43000,25000
2021-12-23,29060,131000
2021-12-24,-32000,-20000
2021-12-27,-18000,-27000
2021-12-28,21000,-14000
2021-12-29,4577,-10000
2021-12-30,4000,-3000
2022-01-03,107100,41000
2022-01-04,102000,-5000
2022-01-05,73000,-13000
2022-01-06,-3366,-13000
2022-01-07,195010,-104000
2022-01-10,177010,-72000
2022-01-11,117372,-41000
2022-01-12,197005,-22000
2022-01-13,217101,-25000
2022-01-14,46000,-67000
2022-01-17,125000,-118000
2022-01-18,-110682,12000
2022-01-19,36000,-25000
2022-01-20,-34000,9000
2022-01-21,-51000,28000
2022-01-24,45533,9000
2022-01-25,193999,0
2022-01-26,77206,-23000
