date,foreign_net,trust_net
2013-01-02,103452,-513000
2013-01-03,-1016700,-201000
2013-01-04,-3650171,-1565000
2013-01-07,-4417700,-102000
2013-01-08,-7149120,-145000
2013-01-09,-2224534,-17000
2013-01-10,1543666,125000
2013-01-11,-3328435,-372000
2013-01-14,46600,-1000
2013-01-15,1972646,-4000
2013-01-16,1750000,-139000
2013-01-17,3255470,-33122
2013-01-18,544000,-33000
2013-01-21,-434000,4000
2013-01-22,-894480,25000
2013-01-23,-2629137,-94000
2013-01-24,-356000,13000
2013-01-25,338468,24000
2013-01-28,7404137,194000
2013-01-29,2305493,7000
2013-01-30,4918000,197000
2013-01-31,8986784,-1000
2013-02-01,2743395,0
2013-02-04,1980000,-1040000
2013-02-05,439000,34000
2013-02-06,1896105,-20000
2013-02-18,128749,-30000
2013-02-19,-2272913,26000
2013-02-20,408106,-351000
2013-02-21,-259252,-57000
2013-02-22,-2503000,-218000
2013-02-23,21000,-64000
2013-02-25,-3154439,-136000
2013-02-26,-5155542,-173000
2013-02-27,-1398547,-280000
2013-03-01,-1230000,-130000
2013-03-04,-1854000,0
2013-03-05,751000,0
2013-03-06,1390420,-19000
2013-03-07,-1833577,-102000
2013-03-08,2505100,-55000
2013-03-11,1228840,157000
2013-03-12,3753172,-525000
2013-03-13,1142200,97000
2013-03-14,1596134,52000
2013-03-15,4588328,-4432000
2013-03-18,-3140650,-12000
2013-03-19,-1823577,-96000
2013-03-20,1516576,-153000
2013-03-21,3232000,20000
2013-03-22,539828,40000
2013-03-25,-1634573,35000
2013-03-26,-325427,-246000
2013-03-27,351000,-51000
2013-03-28,199714,0
2013-03-29,-363000,1000
2013-04-01,533036,-1890000
2013-04-02,-509270,-6000
2013-04-03,-3178000,-200000
2013-04-08,-5550619,-188000
2013-04-09,-6172135,-4000
2013-04-10,-2820000,0
2013-04-11,-4284443,-337000
2013-04-12,-8305234,-671000
2013-04-15,-3574045,-114000
2013-04-16,-2599742,-1587000
2013-04-17,-5822200,-58000
2013-04-18,-8968700,-204000
2013-04-19,-1285400,-1237677
2013-04-22,-3710900,-111000
2013-04-23,-3903583,78350
2013-04-24,1265932,60000
2013-04-25,-1552617,-156000
2013-04-26,2615400,-5000
2013-04-29,1006000,-9000
2013-04-30,-718800,0
2013-05-02,-3200523,0
2013-05-03,-400182,-11000
2013-05-06,-940583,-5000
2013-05-07,258686,-282000
2013-05-08,6296836,-200000
2013-05-09,1790171,-8000
2013-05-10,3637000,147000
2013-05-13,-636420,-6000
2013-05-14,-1045750,-11000
2013-05-15,-1582922,-120000
2013-05-16,3709000,-43000
2013-05-17,1525092,-259000
2013-05-20,2804881,-345243
2013-05-21,1141659,182000
2013-05-22,980260,-201000
2013-05-23,1323477,-2000
2013-05-24,-993612,83000
2013-05-27,776990,23000
2013-05-28,1186000,0
2013-05-29,948728,0
2013-05-30,-1637000,58000
2013-05-31,-848146,200000
2013-06-03,-2848135,0
2013-06-04,267920,0
2013-06-05,-2327621,90000
2013-06-06,-7147305,-120000
2013-06-07,-503185,31000
2013-06-10,1318000,0
2013-06-11,-607592,4000
2013-06-13,-4163782,-71000
2013-06-14,689478,0
2013-06-17,2300420,91000
2013-06-18,-2816930,-3000
2013-06-19,1260557,0
2013-06-20,-961032,0
2013-06-21,-3761544,74000
2013-06-24,-1078000,151000
2013-06-25,942648,0
2013-06-26,1431612,12000
2013-06-27,413888,1111000
2013-06-28,2640515,177000
2013-07-01,-410482,-4000
2013-07-02,529127,25000
2013-07-03,-838600,-44000
2013-07-04,1301666,71000
2013-07-05,3820546,62000
2013-07-08,-699000,290000
2013-07-09,2332050,30000
2013-07-10,1559000,0
2013-07-11,7982976,3542
2013-07-12,1994000,-8000
2013-07-15,-1966000,43000
2013-07-16,1658000,0
2013-07-17,1456000,0
2013-07-18,1764433,49000
2013-07-19,2191813,7000
2013-07-22,383966,0
2013-07-23,6895000,0
2013-07-24,2343000,51000
2013-07-25,4128000,0
2013-07-26,498580,812000
2013-07-29,-906100,-55000
2013-07-30,1696000,12000
2013-07-31,3287000,0
2013-08-01,422000,0
2013-08-02,-441405,0
2013-08-05,-101008,70000
2013-08-06,-350000,0
2013-08-07,-1469000,8000
2013-08-08,-2650594,0
2013-08-09,-1410000,0
2013-08-12,-32000,176000
2013-08-13,821000,126000
2013-08-14,-659858,32000
2013-08-15,-1366027,-145000
2013-08-16,331132,6000
2013-08-19,62386,4000
2013-08-20,2224,1000
2013-08-22,-103459,-621000
2013-08-23,-667000,8000
2013-08-26,146000,12000
2013-08-27,844601,0
2013-08-28,42000,-17000
2013-08-29,50984,-800000
2013-08-30,295187,-74000
2013-09-02,1005305,0
2013-09-03,233000,-68884
2013-09-04,2303500,0
2013-09-05,7099571,7000
2013-09-06,2055000,4000
2013-09-09,1413000,-1000
2013-09-10,3102000,18000
2013-09-11,3239713,14000
2013-09-12,3126000,-39000
2013-09-13,2048000,-40000
2013-09-14,366000,0
2013-09-16,6350000,2000
2013-09-17,1719000,0
2013-09-18,-3815064,5647000
2013-09-23,-7075320,-3000
2013-09-24,2829982,-90000
2013-09-25,1231000,0
2013-09-26,1022730,1000
2013-09-27,1210274,105000
2013-09-30,147496,2000
2013-10-01,304872,-43000
2013-10-02,-1132113,38000
2013-10-03,3171243,44000
2013-10-04,-668000,101000
2013-10-07,48291,0
2013-10-08,1264000,0
2013-10-09,1107255,200000
2013-10-11,2748400,100000
2013-10-14,4650369,0
2013-10-15,3051000,380000
2013-10-16,1859300,0
2013-10-17,4178000,1000
2013-10-18,3692711,-150000
2013-10-21,1895000,623000
2013-10-22,1980564,-9000
2013-10-23,703030,176000
2013-10-24,1007500,30000
2013-10-25,708700,0
2013-10-28,1672350,-24000
2013-10-29,2348000,97000
2013-10-30,5502000,234000
2013-10-31,2793747,-95000
2013-11-01,-1163100,-2000
