date,foreign_net,trust_net
2015-03-23,-280000,0
2015-03-24,-17000,0
2015-03-25,-1000,-97000
2015-03-26,7000,0
2015-03-27,14000,78000
2015-03-30,-94000,0
2015-03-31,-4000,-20000
2015-04-01,101000,170000
2015-04-02,27000,60000
2015-04-07,75000,60000
2015-04-08,41000,70000
2015-04-09,3000,0
2015-04-10,-29000,20000
2015-04-13,-86000,0
2015-04-14,-28000,0
2015-04-15,48000,35000
2015-04-16,63000,-58000
2015-04-17,111000,-100000
2015-04-20,214000,0
2015-04-21,441000,0
2015-04-22,-59000,95000
2015-04-23,3000,120000
2015-04-24,2000,492000
2015-04-27,-73000,35000
2015-04-28,37000,35000
2015-04-29,11000,28000
2015-04-30,-145000,-110000
2015-05-04,119000,104000
2015-05-05,107000,135000
2015-05-06,56000,211000
2015-05-07,5000,-35000
2015-05-08,-67786,0
2015-05-11,104000,-32000
2015-05-12,113000,18000
2015-05-13,150000,0
2015-05-14,36000,0
2015-05-15,14000,55000
2015-05-18,101000,24000
2015-05-19,18000,98000
2015-05-20,51000,0
2015-05-21,40000,0
2015-05-22,7000,45000
2015-05-25,-55000,35000
2015-05-26,-69000,68000
2015-05-27,56000,15000
2015-05-28,63000,-174000
2015-05-29,-164000,21000
2015-06-01,-129000,-235000
2015-06-02,90000,43000
2015-06-03,-15000,-75000
2015-06-04,126000,-94000
2015-06-05,81000,15000
2015-06-08,-83000,0
2015-06-09,1000,0
2015-06-10,183000,5000
2015-06-11,-89000,0
2015-06-12,-20000,0
2015-06-15,-5000,0
2015-06-16,-71000,-179000
2015-06-17,69000,-20000
2015-06-18,47000,0
2015-06-22,-108000,0
2015-06-23,-51000,-23000
2015-06-24,-80000,-164000
2015-06-25,-15000,0
2015-06-26,-19000,0
2015-06-29,-22000,-177000
2015-06-30,11000,-54000
2015-07-01,-34000,0
2015-07-02,-38000,-20000
2015-07-03,-52000,-20000
2015-07-06,-26000,0
2015-07-07,-1000,0
2015-07-08,-35000,0
2015-07-09,38000,0
2015-07-13,-55000,371000
2015-07-14,-71000,0
2015-07-15,-3000,30000
2015-07-16,64000,-24000
2015-07-17,-55000,0
2015-07-20,12000,329000
2015-07-21,6000,70000
2015-07-22,-28000,150000
2015-07-23,23000,63000
2015-07-24,-7000,120000
2015-07-27,-49000,10000
2015-07-28,23000,-16000
2015-07-29,10000,10000
2015-07-30,-11000,-16000
2015-07-31,-15000,0
2015-08-03,-12000,0
2015-08-04,-24000,10000
2015-08-05,22000,-18000
2015-08-06,-56000,0
2015-08-07,-90000,10000
2015-08-10,-46000,40000
2015-08-11,-7000,20000
2015-08-12,-51000,0
2015-08-13,8000,0
2015-08-14,15000,0
2015-08-17,-6000,80000
2015-08-18,19000,86000
2015-08-19,-59000,55000
2015-08-20,-67000,0
2015-08-21,-37000,0
2015-08-24,-224000,0
2015-08-25,59000,55000
2015-08-26,-58000,-18000
2015-08-27,-32000,0
2015-08-28,17000,-30000
2015-08-31,-21000,-15000
2015-09-01,-14000,12000
2015-09-02,14000,10000
2015-09-03,-2000,2000
2015-09-04,-34000,-4000
2015-09-07,-5000,2000
2015-09-08,-4000,3000
2015-09-09,14000,-8000
2015-09-10,-21000,-7000
2015-09-11,-16000,0
2015-09-14,-16000,0
2015-09-15,-40000,0
2015-09-16,17000,0
2015-09-17,20000,17000
2015-09-18,30000,0
2015-09-21,129000,70000
2015-09-22,233000,0
2015-09-23,152000,0
2015-09-24,154000,93000
2015-09-25,61000,11000
2015-09-30,1000,32000
2015-10-01,20000,41000
2015-10-02,162000,110000
2015-10-05,90000,11000
2015-10-06,33000,20000
2015-10-07,51000,0
2015-10-08,-75000,0
2015-10-12,84000,0
2015-10-13,21000,0
2015-10-14,-62000,-124000
2015-10-15,222000,5000
2015-10-16,43000,-8000
2015-10-19,15000,160000
2015-10-20,18000,235000
2015-10-21,9000,7000
2015-10-22,-130000,50000
2015-10-23,-132000,45000
2015-10-26,104000,0
2015-10-27,69000,0
2015-10-28,329000,-130000
2015-10-29,427000,0
2015-10-30,25000,0
2015-11-02,-44000,0
2015-11-03,-34000,0
2015-11-04,477000,79000
2015-11-05,469000,55000
2015-11-06,509000,23000
2015-11-09,-153000,90000
2015-11-10,218000,71000
2015-11-11,333671,64000
2015-11-12,534000,-7000
2015-11-13,-493000,82000
2015-11-16,98000,0
2015-11-17,27000,-18000
2015-11-18,425000,46000
2015-11-19,77000,0
2015-11-20,369000,1235000
2015-11-23,-62000,71000
2015-11-24,-221000,36000
2015-11-25,-159000,-57000
2015-11-26,-77000,-10000
2015-11-27,-143000,-185000
2015-11-30,57000,-12000
2015-12-01,86000,-19000
2015-12-02,-808000,-190000
2015-12-03,89000,-262000
2015-12-04,-42000,-112000
2015-12-07,-21942,0
2015-12-08,-132733,-10000
2015-12-09,348000,-288000
2015-12-10,133500,-45000
2015-12-11,26000,-256000
2015-12-14,61000,228753
2015-12-15,-460000,0
2015-12-16,-137000,0
2015-12-17,-88000,179000
2015-12-18,-107000,248000
2015-12-21,-147701,217000
2015-12-22,-54000,147000
2015-12-23,-105000,264000
2015-12-24,8000,-58000
2015-12-25,172000,0
2015-12-28,-8000,-21000
2015-12-29,-18000,145000
2015-12-30,65000,119000
2015-12-31,-18000,130000
2016-01-04,-102000,-30000
2016-01-05,43000,350000
2016-01-06,-113000,4000
2016-01-07,74000,0
2016-01-08,220269,-113000
