date,foreign_net,trust_net
2013-01-02,494000,393000
2013-01-03,790550,544000
2013-01-04,-1889550,1422000
2013-01-07,712700,1000000
2013-01-08,-42600,-280000
2013-01-09,-14700,630000
2013-01-10,-3875320,-1944000
2013-01-11,-2986806,-2443000
2013-01-14,-5123923,-2782000
2013-01-15,-4603000,-6266000
2013-01-16,-4728689,-1071000
2013-01-17,120300,-760345
2013-01-18,123098,20000
2013-01-21,219970,-96000
2013-01-22,-521594,-79000
2013-01-23,-366721,-62000
2013-01-24,-4190000,-833000
2013-01-25,-476866,-27000
2013-01-28,-177000,204000
2013-01-29,-436700,436000
2013-01-30,-1142600,76000
2013-01-31,469082,-36000
2013-02-01,321785,-86000
2013-02-04,1306550,-609000
2013-02-05,1625000,-1650000
2013-02-06,3436699,486000
2013-02-18,-23067,969000
2013-02-19,-929932,25000
2013-02-20,1914319,1662000
2013-02-21,-919000,488000
2013-02-22,1807000,1435000
2013-02-23,209000,115000
2013-02-25,130620,56000
2013-02-26,354608,90000
2013-02-27,975754,16000
2013-03-01,862124,-60000
2013-03-04,836000,-376000
2013-03-05,636918,-170000
2013-03-06,-2892000,-1788000
2013-03-07,-1519552,-577000
2013-03-08,303501,-633000
2013-03-11,342004,-1406000
2013-03-12,1604982,-465000
2013-03-13,594317,204000
2013-03-14,-52807,25000
2013-03-15,-839585,4000
2013-03-18,-603051,104000
2013-03-19,-1813504,-116000
2013-03-20,-904012,-373000
2013-03-21,-999000,-100000
2013-03-22,72587,-118000
2013-03-25,-26179,-213000
2013-03-26,-1634240,290000
2013-03-27,533790,-13000
2013-03-28,1248610,530000
2013-03-29,892000,167000
2013-04-01,2964436,2622000
2013-04-02,3516009,178000
2013-04-03,4387820,569000
2013-04-08,5029725,802000
2013-04-09,194363,521000
2013-04-10,2153569,160000
2013-04-11,4170644,616000
2013-04-12,299768,433000
2013-04-15,292743,578000
2013-04-16,347661,593000
2013-04-17,85540,581000
2013-04-18,4111828,397000
2013-04-19,424769,455647
2013-04-22,297340,-368000
2013-04-23,-1813245,-1220000
2013-04-24,1235000,-300000
2013-04-25,2308743,75000
2013-04-26,1731848,-96000
2013-04-29,1669000,-275000
2013-04-30,2735139,549000
2013-05-02,3417707,154000
2013-05-03,3054000,-2000
2013-05-06,-407855,596000
2013-05-07,2683597,186000
2013-05-08,3882847,191000
2013-05-09,1146450,-1000
2013-05-10,8559745,59000
2013-05-13,1419000,197000
2013-05-14,1556485,293000
2013-05-15,2432000,5000
2013-05-16,3193000,213000
2013-05-17,1816036,69000
2013-05-20,2426602,33000
2013-05-21,1172610,-196000
2013-05-22,1406977,-698000
2013-05-23,-347910,-688000
2013-05-24,4097972,-413000
2013-05-27,1564727,-105000
