date,foreign_net,trust_net
2013-01-02,91000,0
2013-01-03,-3000,0
2013-01-04,106000,0
2013-01-07,91000,0
2013-01-08,258000,0
2013-01-09,126000,0
2013-01-10,-160000,0
2013-01-11,169000,0
2013-01-14,23000,0
2013-01-15,-113000,0
2013-01-16,13000,0
2013-01-17,57000,0
2013-01-18,-19000,0
2013-01-21,46000,0
2013-01-22,87000,0
2013-01-23,-41001,0
2013-01-24,-53000,0
2013-01-25,184000,0
2013-01-28,272000,0
2013-01-29,245000,0
2013-01-30,-193000,0
2013-01-31,409000,0
2013-02-01,104000,0
2013-02-04,15000,0
2013-02-05,-89000,0
2013-02-06,279000,0
2013-02-18,-25000,0
2013-02-19,27000,0
2013-02-20,125000,0
2013-02-21,58000,0
2013-02-22,34000,0
2013-02-23,0,0
2013-02-25,36000,0
2013-02-26,2000,0
2013-02-27,86000,0
2013-03-01,73000,0
2013-03-04,-61000,0
2013-03-05,83000,0
2013-03-06,60000,0
2013-03-07,167000,0
2013-03-08,125000,0
2013-03-11,-49000,0
2013-03-12,-119000,0
2013-03-13,171000,0
2013-03-14,77000,0
2013-03-15,444000,0
2013-03-18,110000,0
2013-03-19,-526000,0
2013-03-20,14000,0
2013-03-21,102000,0
2013-03-22,88000,0
2013-03-25,44000,0
2013-03-26,-103000,0
2013-03-27,-432000,0
2013-03-28,144000,0
2013-03-29,64000,0
2013-04-01,22000,0
2013-04-02,224000,0
2013-04-03,342000,0
2013-04-08,454000,0
2013-04-09,154000,0
2013-04-10,200000,0
2013-04-11,51000,0
2013-04-12,384000,0
2013-04-15,188000,0
2013-04-16,146000,0
2013-04-17,163000,0
2013-04-18,24000,0
2013-04-19,-292000,0
2013-04-22,-8000,0
2013-04-23,3000,0
2013-04-24,-64000,0
2013-04-25,-6000,0
2013-04-26,9000,0
2013-04-29,62000,0
2013-04-30,-28000,0
2013-05-02,-66000,0
2013-05-03,-14000,0
2013-05-06,-65000,0
2013-05-07,-346000,0
2013-05-08,-877288,0
2013-05-09,-48000,0
2013-05-10,100000,0
2013-05-13,36000,0
2013-05-14,28000,0
2013-05-15,-759000,0
2013-05-16,-726883,0
2013-05-17,-265000,0
2013-05-20,-32000,0
2013-05-21,-84000,0
2013-05-22,107000,0
2013-05-23,-55000,0
2013-05-24,-5000,0
2013-05-27,-2079,0
2013-05-28,-5000,0
2013-05-29,-610,0
2013-05-30,-10000,0
2013-05-31,51000,0
2013-06-03,26000,0
2013-06-04,-298000,0
2013-06-05,-60000,0
2013-06-06,0,0
2013-06-07,1000,0
2013-06-10,0,0
2013-06-11,-116000,0
2013-06-13,-5000,0
2013-06-14,-13000,0
2013-06-17,-237000,0
2013-06-18,21000,0
2013-06-19,-177000,0
2013-06-20,-1000,0
2013-06-21,2000,0
2013-06-24,39000,0
2013-06-25,-96000,0
2013-06-26,-50000,0
2013-06-27,-16000,0
2013-06-28,-9000,0
2013-07-01,114000,0
2013-07-02,-61000,0
2013-07-03,13000,0
2013-07-04,15000,0
2013-07-05,11000,0
2013-07-08,36000,0
2013-07-09,55000,0
2013-07-10,21000,0
2013-07-11,-3000,0
2013-07-12,28000,0
2013-07-15,45000,0
2013-07-16,-71000,0
2013-07-17,0,0
2013-07-18,-15000,0
2013-07-19,49542,0
2013-07-22,41000,0
2013-07-23,29000,0
2013-07-24,28000,0
2013-07-25,2000,0
2013-07-26,39000,0
2013-07-29,39000,0
2013-07-30,3000,0
2013-07-31,-20000,0
2013-08-01,10000,0
2013-08-02,32000,0
2013-08-05,140000,0
2013-08-06,173000,0
2013-08-07,60000,0
2013-08-08,171000,0
2013-08-09,35000,0
2013-08-12,-73301,0
2013-08-13,-194000,0
2013-08-14,-728346,0
2013-08-15,-139000,0
2013-08-16,541000,0
2013-08-19,47000,0
2013-08-20,102000,0
2013-08-22,150000,0
2013-08-23,-530000,0
2013-08-26,-202000,0
2013-08-27,-7000,0
2013-08-28,281000,0
2013-08-29,-90000,0
2013-08-30,-34000,0
2013-09-02,-294000,0
2013-09-03,-778000,0
2013-09-04,398000,0
2013-09-05,-2000,0
2013-09-06,-1000,0
2013-09-09,708000,0
2013-09-10,-14000,0
2013-09-11,-97000,0
2013-09-12,-120000,0
2013-09-13,34899,0
2013-09-14,0,600000
2013-09-16,-36000,219000
2013-09-17,-50000,0
2013-09-18,77921,0
2013-09-23,-288000,400000
2013-09-24,-58634,0
2013-09-25,119000,404000
2013-09-26,80000,0
2013-09-27,287000,0
2013-09-30,-367000,0
2013-10-01,-66000,1792000
2013-10-02,-942000,0
2013-10-03,100027,1055000
2013-10-04,-450000,815000
2013-10-07,503000,0
2013-10-08,-62000,420000
2013-10-09,-3000,500000
2013-10-11,134000,0
2013-10-14,422000,0
2013-10-15,-911000,0
2013-10-16,-219000,0
2013-10-17,42000,0
2013-10-18,-107000,-707000
2013-10-21,-38000,-254000
2013-10-22,-250000,-87000
2013-10-23,220000,-346000
2013-10-24,-151000,-1000000
2013-10-25,-173000,0
2013-10-28,175000,0
2013-10-29,167000,0
2013-10-30,191000,0
2013-10-31,-61000,0
2013-11-01,-86000,200000
2013-11-04,35000,329000
2013-11-05,-17000,158000
2013-11-06,-408000,0
2013-11-07,-32000,0
2013-11-08,367000,0
2013-11-11,-47000,0
2013-11-12,-339000,0
2013-11-13,209000,-2100000
2013-11-14,-61000,-1243000
2013-11-15,-15000,-770000
2013-11-18,17000,0
2013-11-19,301000,0
2013-11-20,-82000,0
2013-11-21,-55000,0
2013-11-22,113000,0
2013-11-25,75000,0
2013-11-26,-45000,0
2013-11-27,-30000,0
2013-11-28,-69000,0
2013-11-29,-193000,0
2013-12-02,28000,0
2013-12-03,66000,0
2013-12-04,-324000,0
2013-12-05,13000,0
2013-12-06,-28000,0
2013-12-09,20000,0
2013-12-10,92000,0
2013-12-11,7000,0
2013-12-12,-29000,0
2013-12-13,-36000,0
2013-12-16,40000,0
2013-12-17,-10000,0
2013-12-18,268000,0
2013-12-19,-306000,0
2013-12-20,106918,0
2013-12-23,28000,0
2013-12-24,-61000,0
2013-12-25,-124000,0
2013-12-26,-68000,0
2013-12-27,-47000,0
2013-12-30,0,0
2013-12-31,-74000,0
2014-01-02,182000,0
2014-01-03,-89000,0
2014-01-06,-145000,0
2014-01-07,26000,0
2014-01-08,24000,0
2014-01-09,73000,0
2014-01-10,-14000,0
2014-01-13,25000,0
2014-01-14,428000,0
2014-01-15,-132000,0
2014-01-16,282000,0
2014-01-17,54000,0
2014-01-20,41000,0
2014-01-21,-6000,0
2014-01-22,-25000,0
2014-01-23,-46000,0
2014-01-24,-83000,0
2014-01-27,12000,0
2014-02-05,34000,0
2014-02-06,-96000,0
2014-02-07,19000,0
2014-02-10,-6000,0
2014-02-11,-26000,0
2014-02-12,683000,0
2014-02-13,31000,0
2014-02-14,-9000,0
2014-02-17,12000,0
2014-02-18,109000,0
2014-02-19,-43000,0
2014-02-20,-11999,0
2014-02-21,417000,0
2014-02-24,-45000,0
2014-02-25,-51000,0
2014-02-26,13000,0
2014-02-27,17000,0
2014-03-03,100000,0
2014-03-04,-266000,0
2014-03-05,-8000,0
2014-03-06,32000,0
2014-03-07,28000,0
2014-03-10,-135000,0
2014-03-11,-323000,0
2014-03-12,-85000,0
2014-03-13,-217000,0
2014-03-14,-295000,0
2014-03-17,76000,0
2014-03-18,-335000,0
2014-03-19,-55000,0
2014-03-20,-92000,0
2014-03-21,-500000,0
2014-03-24,-43000,0
2014-03-25,-214000,-116000
2014-03-26,-92000,-269000
2014-03-27,571000,0
2014-03-28,376500,0
2014-03-31,97000,0
2014-04-01,72000,0
2014-04-02,-442500,0
2014-04-03,-506000,0
2014-04-07,-48000,0
2014-04-08,-457000,0
2014-04-09,-135000,0
2014-04-10,74000,0
2014-04-11,-2000,0
2014-04-14,-2000,0
2014-04-15,-2000,0
2014-04-16,-1999,0
2014-04-17,-2000,0
2014-04-18,-2000,0
2014-04-21,-85000,0
2014-04-22,-279000,0
2014-04-23,-245000,0
2014-04-24,-231000,0
2014-04-25,-214000,0
2014-04-28,-197000,0
2014-04-29,-63000,0
2014-04-30,-23000,0
2014-05-02,-42000,0
2014-05-05,-209000,0
2014-05-06,-135000,0
2014-05-07,-45000,0
2014-05-08,-39000,0
2014-05-09,-229528,0
2014-05-12,66946,0
2014-05-13,-179628,0
2014-05-14,-128000,0
2014-05-15,-128000,0
2014-05-16,-154000,0
2014-05-19,96498,0
2014-05-20,31650,0
2014-05-21,-59000,0
2014-05-22,-94000,0
2014-05-23,55000,0
2014-05-26,7000,0
2014-05-27,58000,0
2014-05-28,23000,0
2014-05-29,14801,0
2014-05-30,-2534176,0
2014-06-03,-412000,0
2014-06-04,-382135,0
2014-06-05,-69000,0
2014-06-06,126000,0
2014-06-09,79000,0
2014-06-10,-39000,0
2014-06-11,64000,0
2014-06-12,-256000,0
2014-06-13,-187000,0
2014-06-16,-286000,0
2014-06-17,-478000,0
2014-06-18,-502000,0
2014-06-19,53000,0
2014-06-20,-5000,0
2014-06-23,-204000,0
2014-06-24,69000,0
2014-06-25,-310000,0
2014-06-26,-242000,0
2014-06-27,-429000,0
2014-06-30,1000,0
2014-07-01,-159065,0
2014-07-02,-159000,0
2014-07-03,-207000,0
2014-07-04,-16000,0
2014-07-07,-143000,0
2014-07-08,0,0
2014-07-09,-114000,0
2014-07-10,-116000,0
2014-07-11,-96000,0
2014-07-14,-28000,0
2014-07-15,-5000,0
2014-07-16,337000,0
2014-07-17,246000,0
2014-07-18,322000,0
2014-07-21,322000,0
2014-07-22,152000,0
2014-07-24,369000,0
2014-07-25,-55000,0
2014-07-28,-31000,0
2014-07-29,3000,0
2014-07-30,4000,0
2014-07-31,-49000,0
2014-08-01,42000,0
2014-08-04,291000,0
2014-08-05,258000,0
2014-08-06,672000,0
2014-08-07,232700,0
2014-08-11,21000,0
2014-08-12,-4000,0
2014-08-13,-1000,0
2014-08-14,-35000,0
2014-08-15,43000,0
2014-08-18,7000,0
2014-08-19,-142,0
2014-08-20,-12000,0
2014-08-21,15000,0
2014-08-22,45000,0
2014-08-25,-48000,0
2014-08-26,1000,0
2014-08-27,-2000,0
2014-08-28,57000,0
2014-08-29,39000,0
2014-09-01,27000,0
2014-09-02,349000,0
2014-09-03,813000,0
2014-09-04,251000,0
2014-09-05,-30000,0
2014-09-09,-16000,0
2014-09-10,138000,0
2014-09-11,24000,0
2014-09-12,93000,0
2014-09-15,-1000,0
2014-09-16,-2000,0
2014-09-17,-18000,0
2014-09-18,43000,0
2014-09-19,63000,0
2014-09-22,-72912,0
2014-09-23,-9000,0
2014-09-24,-39833,0
2014-09-25,-74000,0
2014-09-26,9000,0
2014-09-29,2000,0
2014-09-30,0,0
2014-10-01,18000,0
2014-10-02,3000,0
2014-10-03,39000,0
2014-10-06,100000,0
2014-10-07,78000,0
2014-10-08,2000,0
2014-10-09,-9000,0
2014-10-13,-52000,0
2014-10-14,21000,0
2014-10-15,-176000,0
2014-10-16,12500,0
2014-10-17,-13000,0
2014-10-20,115000,0
2014-10-21,34000,0
2014-10-22,271000,0
2014-10-23,168000,0
2014-10-24,130000,0
2014-10-27,111000,0
2014-10-28,331000,0
2014-10-29,207000,0
2014-10-30,181000,0
2014-10-31,167000,0
2014-11-03,258000,0
2014-11-04,87000,0
2014-11-05,162000,0
2014-11-06,133000,0
2014-11-07,206000,0
2014-11-10,49000,0
2014-11-11,-11000,0
2014-11-12,13000,0
2014-11-13,23000,0
2014-11-14,35000,0
2014-11-17,66000,0
2014-11-18,23000,0
2014-11-19,160000,0
2014-11-20,-30000,0
2014-11-21,-182000,0
2014-11-24,-18000,0
2014-11-25,23000,0
2014-11-26,-53000,0
2014-11-27,-120000,0
2014-11-28,-2000,0
2014-12-01,58667,0
2014-12-02,21968,0
2014-12-03,450000,0
2014-12-04,571000,0
2014-12-05,1306000,0
2014-12-08,901000,0
2014-12-09,-11000,0
2014-12-10,-94000,0
2014-12-11,-4000,0
2014-12-12,-7000,0
2014-12-15,1602000,0
2014-12-16,164000,0
2014-12-17,-167000,0
2014-12-18,29000,1500000
2014-12-19,-37000,500000
2014-12-22,-19000,0
2014-12-23,381000,0
2014-12-24,133000,0
2014-12-25,980000,0
2014-12-26,165000,400000
2014-12-27,-831500,500000
2014-12-29,-345000,0
2014-12-30,-18000,0
2014-12-31,-22000,0
2015-01-05,-337000,0
2015-01-06,829000,0
2015-01-07,-428169,0
2015-01-08,386000,0
2015-01-09,-650000,0
2015-01-12,-103000,0
2015-01-13,-103000,-950000
2015-01-14,-395000,0
2015-01-15,-86000,0
2015-01-16,-238000,0
2015-01-19,10760,-50000
2015-01-20,-495000,0
2015-01-21,-562000,334000
2015-01-22,-226171,0
2015-01-23,-33000,0
2015-01-26,-65000,0
2015-01-27,-138000,0
2015-01-28,-84000,0
2015-01-29,-3212,0
2015-01-30,-114000,0
2015-02-02,-178000,0
2015-02-03,-26000,0
2015-02-04,-276000,0
2015-02-05,-29000,0
2015-02-06,-84000,0
2015-02-09,-20000,0
2015-02-10,176000,0
2015-02-11,-2999,0
2015-02-12,53000,0
2015-02-13,13000,0
2015-02-24,212000,0
2015-02-25,-15000,0
2015-02-26,-71000,0
2015-03-02,400000,0
2015-03-03,170000,-700000
2015-03-04,-95000,-400000
2015-03-05,261000,0
2015-03-06,10000,0
2015-03-09,501000,0
2015-03-10,-351000,-163000
2015-03-11,-54829,0
2015-03-12,-357000,-637000
2015-03-13,24000,0
2015-03-16,56000,0
2015-03-17,396000,0
2015-03-18,122000,0
2015-03-19,79000,0
2015-03-20,-102000,0
2015-03-23,-397000,0
2015-03-24,-37000,0
2015-03-25,10000,0
2015-03-26,5000,0
2015-03-27,-510000,0
2015-03-30,-100000,0
2015-03-31,-93000,0
2015-04-01,159000,0
2015-04-02,-332000,0
2015-04-07,184000,0
2015-04-08,-24000,0
2015-04-09,147000,0
2015-04-10,35000,0
2015-04-13,119000,0
2015-04-14,344000,0
2015-04-15,-38000,0
2015-04-16,44000,0
2015-04-17,-34000,0
2015-04-20,24000,0
2015-04-21,0,0
2015-04-22,-55000,0
2015-04-23,93000,0
2015-04-24,-86000,0
2015-04-27,163000,0
2015-04-28,92000,0
2015-04-29,503000,0
2015-04-30,-1000,0
2015-05-04,175000,0
2015-05-05,-139000,0
2015-05-06,-120000,0
2015-05-07,-130000,0
2015-05-08,-68000,0
2015-05-11,-221000,0
2015-05-12,86000,0
2015-05-13,-61000,0
2015-05-14,0,0
2015-05-15,29565,-86000
2015-05-18,-64000,0
2015-05-19,110000,0
2015-05-20,82681,0
2015-05-21,191000,0
2015-05-22,68000,0
2015-05-25,-49000,0
2015-05-26,-74000,0
2015-05-27,28000,0
2015-05-28,-33000,0
2015-05-29,-49000,0
2015-06-01,-545000,0
2015-06-02,-480000,0
2015-06-03,14000,0
2015-06-04,-40000,-248000
2015-06-05,-64000,0
2015-06-08,226000,0
2015-06-09,300000,0
2015-06-10,397000,0
2015-06-11,-97000,0
2015-06-12,110000,0
2015-06-15,42000,0
2015-06-16,-35000,0
2015-06-17,86000,0
2015-06-18,-265000,0
2015-06-22,-7761,0
2015-06-23,-92000,0
2015-06-24,43000,0
2015-06-25,136000,0
2015-06-26,182000,0
2015-06-29,-269000,0
2015-06-30,-184081,0
2015-07-01,-18000,0
2015-07-02,-211000,0
2015-07-03,-83000,0
2015-07-06,227000,0
2015-07-07,-25000,0
2015-07-08,-147000,0
2015-07-09,-11000,0
2015-07-13,164000,0
2015-07-14,8000,0
2015-07-15,-22000,0
2015-07-16,66000,0
2015-07-17,-78000,0
2015-07-20,-28000,0
2015-07-21,108000,0
2015-07-22,-339000,0
2015-07-23,-183000,0
2015-07-24,140000,0
2015-07-27,-44000,0
2015-07-28,148000,0
2015-07-29,-157000,0
2015-07-30,-231000,0
2015-07-31,-43000,0
2015-08-03,-33000,0
2015-08-04,181000,0
2015-08-05,-10000,0
2015-08-06,73000,0
2015-08-07,-345000,0
2015-08-10,-153000,0
2015-08-11,46000,0
2015-08-12,2000,0
2015-08-13,-10000,0
2015-08-14,-2000,0
2015-08-17,-54000,0
2015-08-18,-24000,0
2015-08-19,-11000,0
2015-08-20,0,0
2015-08-21,315000,0
2015-08-24,602000,0
2015-08-25,453000,0
2015-08-26,183000,0
2015-08-27,90000,0
2015-08-28,125000,0
2015-08-31,35000,0
2015-09-01,-102000,0
2015-09-02,97000,0
2015-09-03,186000,0
2015-09-04,13000,0
2015-09-07,38000,0
2015-09-08,86000,0
2015-09-09,-62000,0
2015-09-10,140000,0
2015-09-11,66000,0
2015-09-14,7000,0
2015-09-15,8000,0
2015-09-16,535000,0
2015-09-17,454000,0
2015-09-18,152000,0
2015-09-21,203000,0
2015-09-22,267000,0
2015-09-23,9000,0
2015-09-24,-328000,0
2015-09-25,-6000,0
2015-09-30,-202000,0
2015-10-01,633000,0
2015-10-02,89000,0
2015-10-05,213000,0
2015-10-06,250000,0
2015-10-07,518000,0
2015-10-08,149000,0
2015-10-12,-16000,0
2015-10-13,315000,0
2015-10-14,61000,0
2015-10-15,-97000,0
2015-10-16,-78000,0
2015-10-19,-20000,0
2015-10-20,130000,0
2015-10-21,-54000,0
2015-10-22,448000,0
2015-10-23,62000,0
2015-10-26,89000,0
2015-10-27,117000,0
2015-10-28,-79000,0
2015-10-29,-28000,0
2015-10-30,94000,0
2015-11-02,695000,0
2015-11-03,121000,0
2015-11-04,-292000,0
2015-11-05,-30000,0
2015-11-06,-117000,0
2015-11-09,-271000,0
2015-11-10,-120000,0
2015-11-11,151000,0
2015-11-12,153000,0
2015-11-13,86000,0
2015-11-16,21000,0
2015-11-17,-44000,0
2015-11-18,-52000,0
2015-11-19,-107000,0
2015-11-20,-145000,0
2015-11-23,-39000,0
2015-11-24,-45000,0
2015-11-25,-41000,0
2015-11-26,60000,0
2015-11-27,38000,0
2015-11-30,-17000,0
2015-12-01,-173000,0
2015-12-02,1542000,0
2015-12-03,-451000,0
2015-12-04,-455000,0
2015-12-07,-355000,0
2015-12-08,150000,0
2015-12-09,-34510,0
2015-12-10,-501000,0
2015-12-11,1221000,0
2015-12-14,544000,0
2015-12-15,-335323,0
2015-12-16,-369000,0
2015-12-17,-362000,0
2015-12-18,111000,0
2015-12-21,-105000,0
2015-12-22,-97000,0
2015-12-23,363000,0
2015-12-24,-333000,0
2015-12-25,502000,0
2015-12-28,-299000,0
2015-12-29,161000,0
2015-12-30,431000,0
2015-12-31,532000,0
2016-01-04,71000,0
2016-01-05,86000,0
2016-01-06,83000,0
2016-01-07,116000,0
