date,foreign_net,trust_net
2013-01-02,1276000,-95000
2013-01-03,-2458416,234320
2013-01-04,182000,-682000
2013-01-07,-1824040,11000
2013-01-08,-1156044,-98000
2013-01-09,-1061280,31000
2013-01-10,2047000,-171000
2013-01-11,-1807390,13000
2013-01-14,284500,-311400
2013-01-15,-483119,-331000
2013-01-16,-1756836,-175000
2013-01-17,-2171500,-593244
2013-01-18,-2348384,582040
2013-01-21,-1782380,-607000
2013-01-22,-1147521,-176000
2013-01-23,183268,-51000
2013-01-24,-222404,-268000
2013-01-25,-814351,-370000
2013-01-28,1807250,-162000
2013-01-29,5588737,-115000
2013-01-30,2659874,-715600
2013-01-31,-755953,12100
2013-02-01,610717,-251000
2013-02-04,428073,-278000
2013-02-05,3317000,428000
2013-02-06,2670740,309000
2013-02-18,843629,19000
2013-02-19,1111221,-202000
2013-02-20,2722745,-2379763
2013-02-21,4112436,-407000
2013-02-22,5550000,2396000
2013-02-23,631000,-278000
2013-02-25,2933846,39000
2013-02-26,3500746,689000
2013-02-27,3527729,109000
2013-03-01,1532996,47000
2013-03-04,1075000,686000
2013-03-05,714383,-148000
2013-03-06,3522840,433000
2013-03-07,-1305249,52000
2013-03-08,1443496,-148000
2013-03-11,185000,-527260
2013-03-12,2227473,221000
2013-03-13,371000,-640580
2013-03-14,280321,199000
2013-03-15,909416,-2462000
2013-03-18,179800,-36048
2013-03-19,771000,-355300
2013-03-20,1764952,-645000
2013-03-21,1366312,813000
2013-03-22,-406666,73000
2013-03-25,698000,-75000
2013-03-26,-253476,-70000
2013-03-27,155034,-33000
2013-03-28,33432,1106000
2013-03-29,2851000,122000
2013-04-01,238418,1208000
2013-04-02,2664460,-164000
2013-04-03,5388938,453000
2013-04-08,543144,-47000
2013-04-09,1529631,171000
2013-04-10,4476149,52400
2013-04-11,3126331,-1686088
2013-04-12,2202000,-1000
2013-04-15,2153942,-189000
2013-04-16,4465211,-40000
2013-04-17,1167540,-824000
2013-04-18,3500028,-337000
2013-04-19,1472600,-243536
2013-04-22,981100,115000
2013-04-23,61000,-43000
2013-04-24,1487744,-381432
2013-04-25,-391180,-5000
2013-04-26,-535140,-2312780
2013-04-29,291560,-1038020
2013-04-30,5123540,-1003000
2013-05-02,1835534,-303000
2013-05-03,817480,11000
2013-05-06,744655,-416000
2013-05-07,1932389,-3116000
2013-05-08,5443547,-1871000
2013-05-09,2641809,-136000
2013-05-10,3709000,-837000
2013-05-13,154730,-46000
2013-05-14,-697695,-1877000
2013-05-15,-5686683,-647814
