date,stock_id,ClosingPriceonTheLastTradingDay,PostReductionReferencePrice,LimitUp,LimitDown,OpeningReferencePrice,ExrightReferencePrice,ReasonforCapitalReduction
2021-10-20,6191,31.5,33.36,36.65,30.05,33.35,-1.0,Cash refund
