date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-08,1227,98年,1.5,0.0,2010-08-02,0.0,0.0,0.0,0.0,2.0,0.0,2010-08-02,,16256635.0,0.0,0.0,0.0,11611879.0,0.0,2010-07-07,19:26:37
2011-08-08,1227,99年,2.5,0.0,2011-08-02,0.0,0.0,0.0,0.0,2.5,0.0,2011-08-02,,26845380.0,0.0,0.0,0.0,19175271.0,0.0,2011-07-11,18:15:37
2012-07-23,1227,100年,2.4,0.0,2012-07-17,0.0,0.0,0.0,0.0,2.4,0.0,2012-07-17,,30975310.0,0.0,0.0,0.0,22125222.0,0.0,2012-07-02,18:22:02
2013-07-23,1227,101年,1.5,0.0,2013-07-17,0.0,0.0,0.0,0.0,2.0,0.0,2013-07-17,,28199586.0,0.0,0.0,0.0,20142560.0,0.0,2013-07-02,17:01:40
2014-08-11,1227,102年,0.9,0.0,2014-08-05,0.0,0.0,0.0,0.0,1.6,0.0,2014-08-05,2014-08-29,23430738.0,0.0,0.0,0.0,16736241.0,0.0,2014-07-17,15:04:55
2015-08-25,1227,103年,1.0,0.0,2015-08-19,0.0,0.0,0.0,0.0,1.6,0.0,2015-08-19,2015-09-15,26155720.0,0.0,0.0,0.0,18682656.0,0.0,2015-07-30,15:12:50
2016-08-24,1227,104年,1.1,0.0,2016-08-18,0.0,0.0,0.0,0.0,1.6,0.0,2016-08-18,2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-04,17:29:58
2017-08-27,1227,105年,0.4,0.0,2017-08-21,0.0,0.0,0.0,0.0,1.6,0.0,2017-08-21,2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-03,17:02:02
2018-08-06,1227,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2018-07-31,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-13,08:47:51
2019-07-24,1227,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2019-07-18,2019-08-15,0.0,0.0,0.0,0.0,0.0,915089591.0,2019-06-19,15:56:25
2020-07-22,1227,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.65,0.0,2020-07-16,2020-08-12,0.0,0.0,0.0,0.0,0.0,915089591.0,2020-06-22,15:22:28
2021-08-01,1227,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2021-07-26,2021-08-20,0.0,0.0,0.0,0.0,0.0,915089591.0,2021-07-06,14:02:17
2022-07-27,1227,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2022-07-21,2022-08-17,0.0,0.0,0.0,0.0,0.0,915089591.0,2022-07-06,14:01:32
2023-07-26,1227,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.29,0.0,2023-07-20,2023-08-17,0.0,0.0,0.0,0.0,0.0,915089591.0,2023-06-28,14:31:16
2024-07-24,1227,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.25,0.0,2024-07-18,2024-08-16,0.0,0.0,0.0,0.0,0.0,915089591.0,2024-07-02,14:07:51
2025-07-23,1227,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2025-07-17,2025-08-15,0.0,0.0,0.0,0.0,0.0,915089591.0,2025-06-27,09:39:29
2026-07-29,1227,114年,0.0,0.0,,0.0,0.0,0.0,0.0,1.34,0.0,2026-07-23,2026-08-19,0.0,0.0,0.0,0.0,0.0,915089591.0,2026-06-26,10:12:21
