date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-07-27,8069,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.65817753,0.0,2011-07-21,,124284256.0,0.0,0.0,0.0,24608283.0,0.0,2011-07-06,17:44:35
2012-08-25,8069,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99949108,0.0,2012-08-17,,41395842.0,0.0,0.0,0.0,25200000.0,0.0,2012-08-06,13:42:10
2016-09-05,8069,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.47838935,0.0,2016-08-30,2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-19,17:47:02
2017-09-16,8069,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.496133,0.0,2017-09-08,2017-10-03,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-24,17:13:17
2018-09-11,8069,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.64000693,0.0,2018-09-05,2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-21,16:49:07
2019-09-01,8069,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.09230986,0.0,2019-08-26,2019-09-24,0.0,0.0,0.0,0.0,0.0,1134362715.0,2019-08-12,17:36:18
2020-07-25,8069,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2020-07-17,2020-08-20,0.0,0.0,0.0,0.0,0.0,1134362715.0,2020-07-02,18:22:30
2021-08-01,8069,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.68569507,0.0,2021-07-26,2021-08-26,0.0,0.0,0.0,0.0,0.0,1140404715.0,2021-07-09,10:00:43
2022-07-31,8069,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.2,0.0,2022-07-25,2022-08-25,0.0,0.0,0.0,0.0,0.0,1140404715.0,2022-07-07,18:24:54
2023-07-30,8069,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2023-07-24,2023-08-24,0.0,0.0,0.0,0.0,0.0,1140404715.0,2023-07-06,18:49:58
2024-07-31,8069,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.48964444,0.0,2024-07-25,2024-08-22,0.0,0.0,0.0,0.0,0.0,1145028715.0,2024-07-10,17:21:45
2025-07-30,8069,113年,0.0,0.0,,0.0,0.0,0.0,0.0,4.9901393,0.0,2025-07-24,2025-08-21,0.0,0.0,0.0,0.0,0.0,1150488259.0,2025-07-09,18:28:22
2026-07-26,8069,114年,0.0,0.0,,0.0,0.0,0.0,0.0,5.88820682,0.0,2026-07-20,2026-08-21,0.0,0.0,0.0,0.0,0.0,1154678380.0,2026-07-03,15:56:36
