date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-15,8926,98年,0.4,0.0,2010-08-09,0.0,0.0,0.0,0.0,1.0,0.0,2010-08-09,,30680734.0,0.0,0.0,10.0,10226911.0,0.0,2010-07-02,10:19:13
2011-07-31,8926,99年,0.7,0.0,2011-07-25,0.0,0.0,0.0,0.0,0.7,0.0,2011-07-25,,32327435.0,0.0,0.0,0.0,10775812.0,0.0,2011-07-08,18:08:37
2012-07-21,8926,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2012-07-13,,36940771.0,0.0,0.0,0.0,12313590.0,0.0,2012-06-28,11:42:58
2013-07-22,8926,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2013-07-16,,22304597.0,0.0,0.0,0.0,8260962.0,0.0,2013-07-01,17:58:12
2014-07-22,8926,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2014-07-16,2014-08-07,22304597.0,0.0,0.0,0.0,7469022.0,0.0,2014-07-01,18:35:07
2015-07-22,8926,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.6,0.0,2015-07-16,2015-08-07,28675084.0,0.0,0.0,0.0,9558361.0,0.0,2015-06-30,14:51:32
2016-07-26,8926,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2016-07-20,2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-04,17:35:45
2017-08-07,8926,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2017-08-01,2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-12,17:25:20
2018-07-16,8926,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2018-07-10,2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-25,11:45:12
2019-07-15,8926,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2019-07-09,2019-08-08,0.0,0.0,0.0,0.0,0.0,589048595.0,2019-06-24,17:28:00
2020-07-21,8926,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2020-07-15,2020-08-07,0.0,0.0,0.0,0.0,0.0,589048595.0,2020-07-01,11:08:09
2021-08-29,8926,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2021-08-23,2021-09-08,0.0,0.0,0.0,0.0,0.0,589048595.0,2021-08-06,17:14:57
2022-07-19,8926,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.75,0.0,2022-07-13,2022-08-04,0.0,0.0,0.0,0.0,0.0,589048595.0,2022-06-29,11:38:10
2023-04-25,8926,不適用,0.0,0.0,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,100000000.0,13.581222445,30.31,0.0,589048595.0,2023-04-12,17:04:55
2023-07-29,8926,111年,0.59841069,0.0,2023-07-21,0.0,0.0,0.0,0.0,0.89761597,0.0,2023-07-21,2023-08-25,0.0,0.0,0.0,0.0,0.0,689048595.0,2023-07-10,09:11:07
2024-07-07,8926,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.93,0.0,2024-07-01,2024-07-29,0.0,0.0,0.0,0.0,0.0,730282000.0,2024-06-14,16:22:13
2025-07-07,8926,113年,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,2025-07-01,2025-07-25,0.0,0.0,0.0,0.0,0.0,730282000.0,2025-06-09,17:13:38
2026-04-04,8926,不適用,0.0,0.0,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,100000000.0,10.954672305,32.73,0.0,730282000.0,2026-03-20,16:51:28
