date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-08-06,2357,99年,2.2,0.0,2011-07-29,0.0,0.0,0.0,0.0,14.0,0.0,2011-07-29,,710625213.0,0.0,0.0,0.0,142125042.0,0.0,2011-07-14,16:04:58
2012-08-14,2357,100年,0.0,0.0,,0.0,0.0,0.0,0.0,14.5,0.0,2012-08-08,,708379127.0,0.0,0.0,0.0,141675825.0,0.0,2012-07-24,17:37:17
2013-08-14,2357,101年,0.0,0.0,,0.0,0.0,0.0,0.0,19.17296825,0.0,2013-08-08,,971366847.0,0.0,0.0,0.0,194273368.0,0.0,2013-08-06,15:35:57
2014-08-17,2357,102年,0.0,0.0,,0.0,0.0,0.0,0.0,19.5,0.0,2014-08-11,2014-09-03,928107242.0,0.0,0.0,0.0,185621448.0,0.0,2014-07-25,17:38:28
2015-08-16,2357,103年,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,2015-08-10,2015-09-02,956494657.0,0.0,0.0,0.0,50341824.0,0.0,2015-07-23,16:45:48
2016-08-13,2357,104年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2016-08-05,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-20,18:08:08
2017-08-14,2357,105年,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,2017-08-08,2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-24,11:57:48
2018-07-09,2357,106年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2018-07-03,2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-15,15:17:30
2019-07-14,2357,107年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2019-07-08,2019-07-31,0.0,0.0,0.0,0.0,0.0,742760280.0,2019-06-20,15:56:51
2020-07-04,2357,108年,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,2020-06-24,2020-07-23,0.0,0.0,0.0,0.0,0.0,742760280.0,2020-06-09,16:54:03
2021-08-08,2357,109年,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,0.0,2021-08-02,2021-08-26,0.0,0.0,0.0,0.0,0.0,742760280.0,2021-07-01,16:42:27
2022-08-06,2357,110年,0.0,0.0,,0.0,0.0,0.0,0.0,42.0,0.0,2022-07-29,2022-08-25,0.0,0.0,0.0,0.0,0.0,742760280.0,2022-06-22,14:30:25
2023-07-10,2357,111年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2023-07-04,2023-07-27,0.0,0.0,0.0,0.0,0.0,742760280.0,2023-06-14,16:23:18
2024-07-09,2357,112年,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,2024-07-03,2024-07-29,0.0,0.0,0.0,0.0,0.0,742760280.0,2024-06-18,17:47:40
2025-07-02,2357,113年,0.0,0.0,,0.0,0.0,0.0,0.0,34.0,0.0,2025-06-26,2025-07-17,0.0,0.0,0.0,0.0,0.0,742760280.0,2025-06-10,17:47:54
