date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-06-27,2597,98年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2010-06-21,,4417980.0,0.0,0.0,0.0,0.0,0.0,2010-06-04,09:48:44
2011-07-13,2597,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2011-07-07,,2576244.0,0.0,0.0,0.0,0.0,0.0,2011-06-22,09:04:53
2012-06-18,2597,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2012-06-12,,1890829.0,0.0,0.0,0.0,0.0,0.0,2012-05-25,14:21:39
2013-07-08,2597,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2013-07-02,,2597523.0,0.0,0.0,0.0,0.0,0.0,2013-06-17,10:34:52
2014-07-05,2597,102年,0.0,0.0,,0.0,0.0,0.0,0.0,6.9,0.0,2014-06-27,,9315889.0,0.0,0.0,0.0,0.0,0.0,2014-06-11,17:35:41
2015-06-21,2597,103年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2015-06-15,2015-07-06,10177074.0,0.0,0.0,0.0,0.0,0.0,2015-06-01,09:40:50
2016-07-14,2597,104年,0.0,0.0,,0.0,0.0,0.0,0.0,4.6,0.0,2016-07-07,2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-22,10:08:22
2017-07-12,2597,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2017-07-06,2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,14:10:13
2018-07-15,2597,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.35,0.0,2018-07-09,2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-22,08:58:54
2019-07-08,2597,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.8,0.0,2019-07-02,2019-07-12,0.0,0.0,0.0,0.0,0.0,135000000.0,2019-06-17,11:07:03
2020-07-18,2597,108年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2020-07-10,2020-07-22,0.0,0.0,0.0,0.0,0.0,135000000.0,2020-06-23,10:48:28
2021-07-26,2597,109年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.5,2021-07-20,2021-07-30,0.0,0.0,0.0,0.0,0.0,135000000.0,2021-06-30,08:22:23
2021-09-06,2597,109年,3.7,0.0,2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,135000000.0,2021-08-13,15:07:00
2022-07-18,2597,110年,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,2022-07-12,2022-07-28,0.0,0.0,0.0,0.0,0.0,184950000.0,2022-06-28,10:00:47
2023-07-16,2597,111年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2023-07-10,2023-07-28,0.0,0.0,0.0,0.0,0.0,184950000.0,2023-06-21,11:22:27
2024-07-07,2597,112年,0.0,0.0,,0.0,0.0,0.0,0.0,5.4,0.0,2024-07-01,2024-07-16,0.0,0.0,0.0,0.0,0.0,184950000.0,2024-06-13,18:22:21
2024-08-20,2597,112年,4.0,0.0,2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,184950000.0,2024-07-29,14:40:23
2025-06-17,2597,113年,0.0,0.0,,0.0,0.0,0.0,0.0,7.7,0.0,2025-06-11,2025-06-30,0.0,0.0,0.0,0.0,0.0,258930000.0,2025-05-27,10:53:50
2025-08-09,2597,113年,2.0,0.0,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,258930000.0,2025-07-16,16:55:41
