date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-03,2383,98年,0.49781609,0.0,2010-07-28,0.0,0.0,0.0,0.0,0.6969425,0.0,2010-07-28,,17380507.0,0.0,0.0,0.0,6952203.0,0.0,2010-07-13,18:21:02
2011-08-10,2383,99年,0.24694,0.0,2011-08-04,0.0,0.0,0.0,0.0,1.72861,0.0,2011-08-04,,30701443.0,0.0,0.0,0.0,12280577.0,0.0,2011-07-20,17:56:40
2012-08-12,2383,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.79758,0.0,2012-08-06,,29002083.0,0.0,0.0,0.0,11600833.0,0.0,2012-07-20,15:18:24
2013-09-04,2383,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.79406,0.0,2013-08-29,,30007576.0,0.0,0.0,0.0,12003030.0,0.0,2013-08-14,16:18:18
2014-09-03,2383,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7981,0.0,2014-08-28,2014-09-26,30263277.0,0.0,0.0,0.0,12105311.0,0.0,2014-08-13,17:11:33
2015-09-02,2383,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.496265,0.0,2015-08-27,2015-09-25,42495987.0,0.0,0.0,0.0,16998394.0,0.0,2015-08-13,09:09:10
2016-08-31,2383,104年,0.0,0.0,,0.0,0.0,0.0,0.0,4.29092241,0.0,2016-08-25,2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-10,15:48:13
2017-08-16,2383,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.6982618,0.0,2017-08-10,2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-13,15:44:30
2018-09-07,2383,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.8,0.0,2018-08-30,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-13,11:38:34
2019-09-06,2383,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2019-08-29,2019-09-27,0.0,0.0,0.0,0.0,0.0,319652458.0,2019-08-12,14:44:18
2020-09-13,2383,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.76191933,0.0,2020-09-07,2020-09-30,0.0,0.0,0.0,0.0,0.0,332918299.0,2020-08-18,16:06:45
2021-09-03,2383,109年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2021-08-26,2021-09-24,0.0,0.0,0.0,0.0,0.0,332918299.0,2021-08-05,14:05:59
2022-09-02,2383,110年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2022-08-25,2022-09-23,0.0,0.0,0.0,0.0,0.0,332918299.0,2022-08-10,16:08:55
2023-09-01,2383,111年,0.0,0.0,,0.0,0.0,0.0,0.0,8.40683084,0.0,2023-08-24,2023-09-22,0.0,0.0,0.0,0.0,0.0,336607884.0,2023-08-09,15:53:59
2024-09-06,2383,112年,0.0,0.0,,0.0,0.0,0.0,0.0,9.97920605,0.0,2024-08-29,2024-09-27,0.0,0.0,0.0,0.0,0.0,344649893.0,2024-08-14,14:49:34
2025-09-05,2383,113年,0.0,0.0,,0.0,0.0,0.0,0.0,16.5754401,0.0,2025-08-28,2025-09-26,0.0,0.0,0.0,0.0,0.0,355567924.0,2025-08-12,14:57:13
