date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2015-09-11,6472,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2015-09-03,2015-09-30,1085000.0,0.0,0.0,0.0,723000.0,0.0,2015-08-18,16:06:21
2016-07-24,6472,104年,0.4013228459,0.0,2016-07-18,0.0,0.0,0.0,0.0,0.60198427,0.0,2016-07-18,2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-04,17:22:18
2017-07-31,6472,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2017-07-25,2017-08-21,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,16:00:50
2018-07-14,6472,107年,0.0,0.0,2018-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3000000.0,8.645533141,80.0,0.0,0.0,2018-07-02,17:07:03
2018-07-22,6472,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.49951969,0.0,2018-07-16,2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-02,17:14:19
2019-08-06,6472,107年,2.99929291,0.0,2019-07-31,0.0,0.0,0.0,0.0,3.0,0.0,2019-07-31,2019-08-28,0.0,0.0,0.0,0.0,0.0,29497339.0,2019-07-17,15:00:12
2020-01-21,6472,　　　年度及　　年第　　季/不適用,0.0,0.0,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2200000.0,4.471743648,0.0,0.0,39358249.0,2019-12-27,15:40:42
2020-07-12,6472,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2020-07-06,2020-07-31,0.0,0.0,0.0,0.0,0.0,41627249.0,2020-06-18,15:08:55
2020-11-15,6472,108年,3.0,0.0,2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,41627249.0,2020-10-23,17:53:34
2021-09-13,6472,109年後半年度,2.46501675,0.0,2021-09-07,0.0,0.0,0.0,0.0,2.0,0.0,2021-09-07,2021-10-08,0.0,0.0,0.0,0.0,0.0,54883424.0,2021-08-25,17:57:14
2022-07-13,6472,110年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2022-07-07,2022-08-02,0.0,0.0,0.0,0.0,0.0,68229280.0,2022-06-27,18:34:04
2022-09-05,6472,110年後半年度,1.004294344,0.0,2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,68229280.0,2022-08-16,13:07:50
2023-07-12,6472,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2023-07-06,2023-07-28,0.0,0.0,0.0,0.0,0.0,77391807.0,2023-06-19,18:32:28
2023-08-16,6472,111年後半年度,2.989035,0.0,2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,77419788.0,2023-07-27,17:32:38
2024-08-18,6472,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2024-08-12,2024-08-30,0.0,0.0,0.0,0.0,0.0,102733684.0,2024-07-26,17:01:52
2025-06-28,6472,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,2025-06-20,2025-07-11,0.0,0.0,0.0,0.0,0.0,103494395.0,2025-06-05,16:05:02
2025-08-10,6472,113年後半年度,1.997915,0.0,2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,103521834.0,2025-07-17,16:45:09
2026-08-08,6472,114年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2026-07-31,2026-08-26,0.0,0.0,0.0,0.0,0.0,127507010.0,2026-07-16,17:44:43
