date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-09-19,3017,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99779897,0.0,2010-09-13,,70424800.0,0.0,0.0,0.0,14084960.0,0.0,2010-08-24,17:30:13
2011-01-11,3017,99年,0.0,0.0,2011-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,8.781170176,30.0,14084960.0,0.0,2010-12-28,15:17:25
2011-10-04,3017,99年,0.9998847,0.0,2011-09-28,0.0,0.0,0.0,0.0,1.24985589,0.0,2011-09-28,,65011915.0,0.0,0.0,0.0,13131359.0,0.0,2011-09-13,16:27:05
2012-10-01,3017,100年,0.49755915,0.0,2012-09-25,0.0,0.0,0.0,0.0,0.49755915,0.0,2012-09-25,,59920458.0,0.0,0.0,0.0,17226447.0,0.0,2012-09-06,13:53:15
2013-09-30,3017,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,2013-09-24,,3049076.0,0.0,0.0,0.0,609815.0,0.0,2013-09-04,14:48:21
2014-09-14,3017,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,2014-09-05,2014-10-22,0.0,0.0,0.0,0.0,4426548.0,0.0,2014-08-06,15:01:40
2015-09-25,3017,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2015-09-17,2015-10-23,65523663.0,0.0,0.0,0.0,13121937.0,0.0,2015-08-12,09:24:59
2016-10-02,3017,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2016-09-26,2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-10,17:09:17
2017-10-04,3017,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.4,2017-09-28,2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-10,14:31:52
2018-10-03,3017,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.3,2018-09-27,2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-08,16:33:31
2019-10-02,3017,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2019-09-26,2019-10-25,0.0,0.0,0.0,0.0,0.0,353310157.0,2019-08-07,12:06:18
2020-09-29,3017,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2020-09-23,2020-10-23,0.0,0.0,0.0,0.0,0.0,353310157.0,2020-08-12,14:40:13
2021-08-30,3017,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,1.0,2021-08-24,2021-09-24,0.0,0.0,0.0,0.0,0.0,353310157.0,2021-08-09,11:13:12
2022-08-31,3017,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.3,1.0,2022-08-25,2022-09-20,0.0,0.0,0.0,0.0,0.0,353310157.0,2022-08-10,09:50:31
2023-02-25,3017,不適用,0.0,0.0,2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,30000000.0,6.368342249,95.0,0.0,353310157.0,2023-02-10,15:00:27
2023-09-02,3017,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.16623948,0.82956095,2023-08-25,2023-09-20,0.0,0.0,0.0,0.0,0.0,383310157.0,2023-08-09,16:34:59
2024-08-23,3017,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.96953276,1.9878131,2024-08-15,2024-09-20,0.0,0.0,0.0,0.0,0.0,385660157.0,2024-07-31,14:20:08
2025-08-25,3017,113年,0.0,0.0,,0.0,0.0,0.0,0.0,6.95125899,2.97911099,2025-08-19,2025-09-22,0.0,0.0,0.0,0.0,0.0,390413607.0,2025-08-04,17:25:26
2026-08-25,3017,114年,0.0,0.0,,0.0,0.0,0.0,0.0,17.89851786,2.98308631,2026-08-19,2026-09-23,0.0,0.0,0.0,0.0,0.0,394402407.0,2026-08-04,16:00:25
