date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-25,3044,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,2010-07-19,,486941721.0,0.0,0.0,0.0,28600000.0,0.0,2010-07-02,10:19:03
2011-08-15,3044,99年,0.1,1.0,2011-08-09,0.0,0.0,0.0,0.0,4.3,0.0,2011-08-09,,660792678.0,0.0,0.0,0.0,36700000.0,0.0,2011-07-21,18:42:35
2012-07-23,3044,100年,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,2012-07-17,,454166080.0,0.0,0.0,0.0,36700000.0,0.0,2012-07-03,11:40:06
2013-08-03,3044,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2013-07-26,,318233436.0,0.0,0.0,0.0,26500000.0,0.0,2013-07-11,17:41:59
2014-08-03,3044,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.25,0.0,2014-07-28,2014-08-27,256349104.0,0.0,0.0,0.0,21350000.0,0.0,2014-07-11,09:48:51
2015-07-28,3044,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2015-07-22,2015-08-21,284606629.0,0.0,0.0,0.0,23717000.0,0.0,2015-07-06,10:03:04
2016-07-24,3044,104年,0.0,0.0,,0.0,0.0,0.0,0.0,3.25,0.0,2016-07-18,2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-30,08:58:31
2017-07-24,3044,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.25,0.0,2017-07-18,2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-30,16:17:22
2018-07-23,3044,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.25,0.0,2018-07-17,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-29,18:00:29
2019-07-15,3044,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.9,0.0,2019-07-09,2019-08-08,0.0,0.0,0.0,0.0,0.0,525605898.0,2019-06-24,08:55:27
2020-07-13,3044,108年,0.0,0.0,,0.0,0.0,0.0,0.0,7.25,0.0,2020-07-07,2020-08-07,0.0,0.0,0.0,0.0,0.0,525605898.0,2020-06-18,16:19:06
2021-07-19,3044,109年,0.0,0.0,,0.0,0.0,0.0,0.0,7.35,0.0,2021-07-13,2021-08-11,0.0,0.0,0.0,0.0,0.0,525605898.0,2021-06-28,09:56:50
2022-07-21,3044,110年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2022-07-14,2022-08-17,0.0,0.0,0.0,0.0,0.0,525605898.0,2022-06-21,17:55:59
2023-07-20,3044,111年,0.0,0.0,,0.0,0.0,0.0,0.0,7.45,0.0,2023-07-13,2023-08-16,0.0,0.0,0.0,0.0,0.0,525605898.0,2023-06-20,16:11:51
2024-07-16,3044,112年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2024-07-10,2024-08-14,0.0,0.0,0.0,0.0,0.0,525605898.0,2024-06-18,17:22:08
2025-07-18,3044,113年,0.0,0.0,,0.0,0.0,0.0,0.0,10.3,0.0,2025-07-10,2025-08-14,0.0,0.0,0.0,0.0,0.0,525605898.0,2025-06-05,11:54:07
