date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-06-13,6271,98年,0.0,0.0,2010-06-07,0.0,0.0,0.0,0.0,3.0,0.0,2010-06-07,,31370000.0,16000000.0,9.593,95.0,7630000.0,0.0,2010-05-24,11:31:21
2011-07-02,6271,99年,0.0,0.0,2011-06-24,0.0,0.0,0.0,0.0,4.0,0.0,2011-06-24,,56000000.0,20000000.0,10.577,105.0,8000000.0,0.0,2011-06-17,17:53:48
2012-07-31,6271,100年,0.0,0.0,,0.0,0.0,0.0,0.0,3.94409081,0.0,2012-07-25,,65600000.0,0.0,0.0,0.0,8000000.0,0.0,2012-07-10,14:12:09
2013-07-31,6271,101年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2013-07-25,,82000000.0,0.0,0.0,0.0,8000000.0,0.0,2013-07-01,10:11:28
2014-07-31,6271,102年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2014-07-24,2014-08-29,99500000.0,0.0,0.0,0.0,8000000.0,0.0,2014-07-10,11:54:06
2015-07-31,6271,103年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2015-07-23,2015-08-31,106500000.0,0.0,0.0,0.0,8000000.0,0.0,2015-07-08,14:04:16
2016-07-31,6271,104年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2016-07-25,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-11,16:37:18
2017-07-31,6271,105年,0.0,0.0,,0.0,0.0,0.0,0.0,5.91108397,0.0,2017-07-25,2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-10,14:24:55
2018-08-03,6271,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.97418968,1.02581032,2018-07-26,2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-28,15:37:07
2019-07-31,6271,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.59715707,0.40284293,2019-07-25,2019-08-30,0.0,0.0,0.0,0.0,0.0,165357520.0,2019-07-09,09:41:28
2020-07-18,6271,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.44484149,0.0,2020-07-10,2020-08-06,0.0,0.0,0.0,0.0,0.0,236723453.0,2020-06-24,11:44:54
2021-08-08,6271,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2021-08-02,2021-08-20,0.0,0.0,0.0,0.0,0.0,178708282.0,2021-07-09,16:38:32
2022-07-10,6271,110年,0.0,0.0,,0.0,0.0,0.0,0.0,9.00037872,0.0,2022-07-04,2022-07-22,0.0,0.0,0.0,0.0,0.0,178682906.0,2022-06-30,16:29:16
2023-07-10,6271,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,7.77007957,0.0,2023-07-04,2023-07-21,0.0,0.0,0.0,0.0,0.0,160813864.0,2023-06-07,09:47:19
2023-08-15,6271,111年後半年度,3.0,0.0,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,160813864.0,2023-07-26,17:39:11
2024-07-05,6271,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,2.4,0.0,2024-06-27,2024-07-19,0.0,0.0,0.0,0.0,0.0,209058024.0,2024-05-31,11:07:18
2025-06-21,6271,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2025-06-13,2025-07-04,0.0,0.0,0.0,0.0,0.0,209058024.0,2025-05-29,10:24:18
