date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2014-12-25,6488,103年,0.0,0.0,2014-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,31750000.0,9.0,65.0,0.0,0.0,2014-12-02,18:31:47
2015-07-22,6488,103年,0.0,0.0,,0.0,0.0,0.0,0.0,4.7738,0.9262,2015-07-16,2015-08-07,82380000.0,0.0,0.0,0.0,8000000.0,0.0,2015-07-01,21:40:56
2016-07-19,6488,104年,0.0,0.0,,0.0,0.0,0.0,0.0,4.9266,0.0734,2016-07-13,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-28,09:34:16
2017-07-23,6488,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7587,0.7413,2017-07-17,2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,18:00:31
2018-07-23,6488,106年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2018-07-17,2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-02,14:10:56
2019-07-23,6488,107年,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,2019-07-17,2019-08-09,0.0,0.0,0.0,0.0,0.0,435237000.0,2019-06-26,16:51:51
2020-07-22,6488,108年,0.0,0.0,,0.0,0.0,0.0,0.0,22.0,3.0,2020-07-16,2020-08-07,0.0,0.0,0.0,0.0,0.0,435237000.0,2020-07-01,15:14:59
2021-01-27,6488,109年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2021-01-21,2021-02-19,0.0,0.0,0.0,0.0,0.0,435237000.0,2020-12-10,11:57:36
2021-07-21,6488,109年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2021-07-15,2021-08-06,0.0,0.0,0.0,0.0,0.0,435237000.0,2021-05-06,16:03:40
2022-01-12,6488,110年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2022-01-06,2022-02-11,0.0,0.0,0.0,0.0,0.0,435237000.0,2021-12-09,16:35:22
2022-07-18,6488,110年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,6.7196,1.2804,2022-07-12,2022-08-05,0.0,0.0,0.0,0.0,0.0,435237000.0,2022-05-03,17:56:12
2023-01-11,6488,111年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.265,1.235,2023-01-05,2023-02-10,0.0,0.0,0.0,0.0,0.0,435237000.0,2022-12-08,11:50:55
2023-07-25,6488,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,9.5,0.0,2023-07-19,2023-08-11,0.0,0.0,0.0,0.0,0.0,435237000.0,2023-05-03,14:12:14
2024-01-27,6488,112年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2024-01-19,2024-02-23,0.0,0.0,0.0,0.0,0.0,436113725.0,2023-12-12,17:31:22
2024-07-24,6488,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,2024-07-18,2024-08-16,0.0,0.0,0.0,0.0,0.0,478113725.0,2024-05-08,09:09:37
2025-01-18,6488,113年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2025-01-10,2025-02-14,0.0,0.0,0.0,0.0,0.0,478113725.0,2024-12-10,16:09:44
2025-07-22,6488,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2025-07-16,2025-08-15,0.0,0.0,0.0,0.0,0.0,478113725.0,2025-02-26,10:43:01
2026-01-07,6488,114年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2025-12-31,2026-01-30,0.0,0.0,0.0,0.0,0.0,478113725.0,2025-12-09,15:40:52
2026-07-22,6488,114年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.7,0.0,2026-07-16,2026-08-14,0.0,0.0,0.0,0.0,0.0,478113725.0,2026-03-03,16:46:28
