date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-30,9910,98年,0.6,0.0,2010-07-22,0.0,0.0,0.0,0.0,1.8,0.0,2010-07-22,,13597203.0,0.0,0.0,0.0,40383694.0,0.0,2010-07-06,14:24:54
2011-07-05,9910,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2011-06-29,,6037837.0,0.0,0.0,0.0,17932377.0,0.0,2011-06-14,09:46:22
2012-07-28,9910,100年,0.3,0.0,2012-07-20,0.0,0.0,0.0,0.0,1.8,0.0,2012-07-20,,12888917.0,0.0,0.0,0.0,38280083.0,0.0,2012-07-04,15:31:13
2013-07-29,9910,101年,0.4,0.0,2013-07-23,0.0,0.0,0.0,0.0,2.2,0.0,2013-07-23,,12945953.0,0.0,0.0,0.0,38449481.0,0.0,2013-07-05,11:15:24
2014-08-11,9910,102年,0.4,0.0,2014-08-05,0.0,0.0,0.0,0.0,3.3,0.0,2014-08-05,2014-09-12,33147395.0,0.0,0.0,0.0,48925554.0,0.0,2014-07-18,15:32:47
2015-09-02,9910,103年,0.3,0.0,2015-08-27,0.0,0.0,0.0,0.0,3.7,0.0,2015-08-27,2015-09-30,37316749.0,0.0,0.0,0.0,55079522.0,0.0,2015-08-11,17:30:51
2016-08-01,9910,104年,1.2,0.0,2016-07-26,0.0,0.0,0.0,0.0,5.0,0.0,2016-07-26,2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-07,17:21:30
2017-07-12,9910,105年,0.0,0.0,,0.0,0.0,0.0,0.0,5.2,0.0,2017-07-06,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,16:56:43
2018-07-23,9910,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2018-07-17,2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-03,09:44:46
2019-07-29,9910,107年,1.0,0.0,2019-07-23,0.0,0.0,0.0,0.0,6.7,0.0,2019-07-23,2019-08-29,0.0,0.0,0.0,0.0,0.0,667940226.0,2019-07-01,18:21:58
2020-08-24,9910,108年,2.0,0.0,2020-08-18,0.0,0.0,0.0,0.0,4.0,0.0,2020-08-18,2020-09-16,0.0,0.0,0.0,0.0,0.0,734734249.0,2020-07-31,10:27:22
2021-08-09,9910,109年,0.0,0.0,,0.0,0.0,0.0,0.0,3.7,0.0,2021-08-03,2021-08-30,0.0,0.0,0.0,0.0,0.0,881681099.0,2021-07-19,15:47:15
2022-07-11,9910,110年,0.0,0.0,,0.0,0.0,0.0,0.0,4.1,0.0,2022-07-05,2022-08-02,0.0,0.0,0.0,0.0,0.0,881681099.0,2022-06-17,16:53:16
2023-08-11,9910,111年,1.2,0.0,2023-08-03,0.0,0.0,0.0,0.0,7.7,0.0,2023-08-03,2023-09-01,0.0,0.0,0.0,0.0,0.0,881681099.0,2023-07-21,09:38:14
2024-06-29,9910,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.3,0.0,2024-06-21,2024-07-18,0.0,0.0,0.0,0.0,0.0,987482831.0,2024-06-03,17:52:54
2025-06-22,9910,113年,0.0,0.0,,0.0,0.0,0.0,0.0,5.1,0.0,2025-06-16,2025-07-16,0.0,0.0,0.0,0.0,0.0,987482831.0,2025-05-30,15:12:57
2026-06-21,9910,114年,0.0,0.0,,0.0,0.0,0.0,0.0,4.1,0.0,2026-06-15,2026-07-16,0.0,0.0,0.0,0.0,0.0,987482831.0,2026-05-29,17:27:39
