date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-09,3037,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2010-08-03,,491265610.0,0.0,0.0,0.0,16375520.0,0.0,2010-07-16,10:08:11
2011-08-08,3037,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2011-08-02,,960718552.0,0.0,0.0,0.0,32023952.0,0.0,2011-07-18,10:40:04
2012-08-08,3037,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2012-08-02,,721433774.0,0.0,0.0,0.0,22544805.0,0.0,2012-07-18,14:57:59
2013-08-02,3037,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2013-07-25,,497603876.0,0.0,0.0,0.0,24880193.0,0.0,2013-07-10,10:01:23
2014-08-01,3037,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.60242126,0.0,2014-07-24,2014-08-21,189953151.0,0.0,0.0,0.0,8442362.0,0.0,2014-07-08,10:09:16
2015-08-03,3037,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.29288349,0.21208805,2015-07-28,2015-08-20,80542986.0,0.0,0.0,0.0,3579688.0,0.0,2015-07-13,11:16:36
2016-08-03,3037,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.17641468,0.12601048,2016-07-28,2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-13,15:00:59
2017-08-14,3037,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2985,0.0,2017-08-08,2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-21,18:12:45
2018-08-05,3037,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.49822031,0.0,2018-07-30,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-13,14:24:58
2019-08-04,3037,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.80005385,0.0,2019-07-29,2019-08-23,0.0,0.0,0.0,0.0,0.0,1455632333.0,2019-07-11,17:12:41
2020-07-21,3037,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.09186073,0.0,2020-07-15,2020-08-13,0.0,0.0,0.0,0.0,0.0,1466483333.0,2020-06-30,17:06:27
2021-09-04,3037,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.39293356,0.0,2021-08-27,2021-09-28,0.0,0.0,0.0,0.0,0.0,1475000333.0,2021-08-13,10:20:42
2022-07-23,3037,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.4,0.0,2022-07-15,2022-08-12,0.0,0.0,0.0,0.0,0.0,1475260333.0,2022-06-30,18:05:48
2023-07-20,3037,111年,0.0,0.0,,0.0,0.0,0.0,0.0,7.99298687,0.0,2023-07-13,2023-08-11,0.0,0.0,0.0,0.0,0.0,1525140197.0,2023-06-13,17:29:59
2024-07-19,3037,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.00000196,0.0,2024-07-11,2024-08-09,0.0,0.0,0.0,0.0,0.0,1525106197.0,2024-06-18,17:26:50
2025-07-18,3037,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.50004559,0.0,2025-07-10,2025-08-08,0.0,0.0,0.0,0.0,0.0,1529676197.0,2025-06-18,09:09:06
2025-11-22,3037,不適用,0.0,0.0,2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,46000000.0,2.255491341,116.0,0.0,1529600197.0,2025-11-07,15:25:55
