date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-03,6257,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.19934741,0.0,2010-07-28,,50878081.0,0.0,0.0,0.0,13641061.0,0.0,2010-07-09,18:25:54
2011-08-22,6257,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.26891298,0.0,2011-08-16,,110181234.0,0.0,0.0,0.0,28844810.0,0.0,2011-07-29,17:10:41
2012-07-16,6257,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.81214869,0.81214869,2012-07-10,,39656742.0,0.0,0.0,0.0,21124880.0,0.0,2012-06-25,16:50:52
2013-06-25,6257,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.05,1.05,2013-06-19,,51493700.0,0.0,0.0,0.0,26075083.0,0.0,2013-06-03,09:40:10
2014-07-28,6257,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.9,0.9,2014-07-22,2014-08-08,44560621.0,0.0,0.0,0.0,24417527.0,0.0,2014-07-07,11:11:27
2015-07-29,6257,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.05933628,1.05933628,2015-07-23,2015-08-11,51987391.0,0.0,0.0,0.0,28555377.0,0.0,2015-07-08,14:05:54
2016-08-03,6257,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.6,2016-07-28,2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-13,11:15:02
2017-08-13,6257,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.64861919,0.0,2017-08-07,2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-21,12:05:23
2018-07-15,6257,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.76136029,0.0,2018-07-09,2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-22,15:57:02
2019-07-21,6257,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.02992162,1.02992162,2019-07-15,2019-08-02,0.0,0.0,0.0,0.0,0.0,391851117.0,2019-06-28,11:47:29
2019-11-01,6257,不適用,0.0,0.0,2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,17000000.0,3.197617157,26.5,0.0,398734413.0,2019-10-17,14:20:03
2020-08-02,6257,108年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.0986198,1.0986198,2020-07-27,2020-08-14,0.0,0.0,0.0,0.0,0.0,422056842.0,2020-07-10,16:38:46
2021-08-22,6257,109年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,1.97629467,0.8893326,2021-08-16,2021-09-03,0.0,0.0,0.0,0.0,0.0,445361322.0,2021-07-30,11:23:33
2022-07-20,6257,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.02183382,1.10800573,2022-07-14,2022-08-03,0.0,0.0,0.0,0.0,0.0,453177545.0,2022-06-29,11:42:04
2023-08-02,6257,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.2,0.0,2023-07-27,2023-08-16,0.0,0.0,0.0,0.0,0.0,456741020.0,2023-07-12,14:15:26
2024-07-05,6257,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.59843381,0.0,2024-06-27,2024-07-19,0.0,0.0,0.0,0.0,0.0,470402275.0,2024-06-12,15:48:37
2025-07-14,6257,113年,0.0,0.0,,0.0,0.0,0.0,0.0,2.52679198,1.51607519,2025-07-08,2025-07-25,0.0,0.0,0.0,0.0,0.0,478781325.0,2025-06-23,15:51:26
2026-07-13,6257,114年,0.0,0.0,,0.0,0.0,0.0,0.0,2.73194242,1.51774579,2026-07-07,2026-07-24,0.0,0.0,0.0,0.0,0.0,478254325.0,2026-06-22,16:15:31
