date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-19,1303,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2010-07-13,,34375000.0,0.0,0.0,0.0,27232000.0,0.0,2010-06-23,15:58:51
2011-07-19,1303,100年,0.0,0.0,,0.0,0.0,0.0,0.0,4.7,0.0,2011-07-13,,97945043.0,0.0,0.0,0.0,0.0,0.0,2011-06-28,18:57:44
2012-07-17,1303,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,2012-07-11,,39829922.0,0.0,0.0,0.0,0.0,0.0,2012-06-22,18:13:50
2013-08-13,1303,101年,0.1,0.0,2013-08-07,0.0,0.0,0.0,0.0,0.3,0.0,2013-08-07,,13643958.0,0.0,0.0,0.0,0.0,0.0,2013-07-22,17:42:46
2014-07-15,1303,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2014-07-09,,16916982.0,0.0,0.0,0.0,0.0,0.0,2014-06-24,11:35:46
2015-07-17,1303,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2015-07-09,2015-08-05,38442214.0,0.0,0.0,0.0,0.0,0.0,2015-06-25,14:32:56
2016-07-25,1303,104年,0.0,0.0,,0.0,0.0,0.0,0.0,3.3,0.0,2016-07-19,2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-30,17:48:36
2017-07-24,1303,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2017-07-18,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-28,16:04:02
2018-07-16,1303,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.1,0.0,2018-07-10,2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-25,17:33:17
2019-07-09,1303,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2019-07-03,2019-08-06,0.0,0.0,0.0,0.0,0.0,7930821589.0,2019-06-18,16:35:06
2020-07-13,1303,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2020-07-07,2020-08-05,0.0,0.0,0.0,0.0,0.0,7930821589.0,2020-06-18,16:35:47
2021-08-03,1303,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.4,0.0,2021-07-28,2021-08-25,0.0,0.0,0.0,0.0,0.0,7930821589.0,2021-07-12,17:34:07
2022-07-12,1303,110年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2022-07-06,2022-08-09,0.0,0.0,0.0,0.0,0.0,7930821589.0,2022-06-17,17:36:05
2023-07-05,1303,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2023-06-29,2023-07-28,0.0,0.0,0.0,0.0,0.0,7930821589.0,2023-06-09,11:35:39
2024-07-23,1303,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2024-07-17,2024-08-16,0.0,0.0,0.0,0.0,0.0,7930821589.0,2024-07-02,13:52:05
2025-07-28,1303,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2025-07-22,2025-08-20,0.0,0.0,0.0,0.0,0.0,7930821589.0,2025-06-26,14:17:43
2026-07-14,1303,114年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2026-07-08,2026-08-07,0.0,0.0,0.0,0.0,0.0,7930821589.0,2026-06-15,09:20:54
