date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-31,2354,98年,1.4,0.0,2010-08-25,4863576.0,48635760.0,3.45,0.00500347,0.8,0.0,2010-08-25,,84.0,0.0,0.0,0.0,0.0,0.0,2010-08-10,18:23:20
2011-08-16,2354,99年,0.5,0.0,2011-08-10,4080301.0,40803010.0,6.83,0.00366607,1.0,0.0,2011-08-10,,40.0,0.0,0.0,0.0,0.0,0.0,2011-07-26,14:39:46
2012-08-27,2354,100年,0.5,0.0,2012-08-21,5659992.0,56599920.0,8.8,0.00482638,1.0,0.0,2012-08-21,,15.0,0.0,0.0,0.0,0.0,0.0,2012-08-07,14:32:24
2013-09-01,2354,101年,0.5,0.0,2013-08-26,7623454.0,76234540.0,10.97,0.00616278,1.0,0.0,2013-08-26,,100000036.0,0.0,0.0,0.0,0.0,0.0,2013-08-07,17:34:27
2014-09-03,2354,102年,0.5,0.0,2014-08-28,4911090.0,49110900.0,6.99,0.00375899,1.0,0.0,2014-08-28,2014-09-30,180000050.0,0.0,0.0,0.0,0.0,0.0,2014-08-13,18:08:30
2015-09-02,2354,103年,0.1,0.0,2015-08-27,4530866.0,45308660.0,24.76,0.00329104,2.5,0.0,2015-08-27,2015-09-30,196969877.0,0.0,0.0,0.0,0.0,0.0,2015-08-12,18:10:12
2016-09-10,2354,104年,0.1,0.0,2016-09-02,0.0,0.0,0.0,0.0,3.0,0.0,2016-09-02,2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-19,10:00:30
2017-07-21,2354,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2017-07-13,2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,10:15:10
2018-07-31,2354,106年,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,2018-07-25,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-10,16:23:35
2019-07-31,2354,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.2,0.0,2019-07-25,2019-08-23,0.0,0.0,0.0,0.0,0.0,1414485192.0,2019-07-09,16:54:32
2020-07-31,2354,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-07-23,2020-08-21,0.0,0.0,0.0,0.0,0.0,1414485192.0,2020-07-08,17:55:44
2021-07-30,2354,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2021-07-22,2021-08-20,0.0,0.0,0.0,0.0,0.0,1414485192.0,2021-06-24,16:59:45
2022-07-10,2354,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2022-07-04,2022-07-28,0.0,0.0,0.0,0.0,0.0,1414485192.0,2022-06-17,18:20:40
2023-07-10,2354,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.6,0.0,2023-07-04,2023-07-28,0.0,0.0,0.0,0.0,0.0,1414485192.0,2023-06-15,17:01:14
2024-07-08,2354,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2024-07-02,2024-07-31,0.0,0.0,0.0,0.0,0.0,1414485192.0,2024-06-17,11:12:01
2025-07-08,2354,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2025-07-02,2025-07-31,0.0,0.0,0.0,0.0,0.0,1414485192.0,2025-06-17,17:02:17
