date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-12,2330,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99973242,0.0,2010-07-06,,6691337704.0,0.0,0.0,0.0,67692222.0,0.0,2010-06-21,17:06:43
2011-07-05,2330,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99951326,0.0,2011-06-29,,10908338094.0,0.0,0.0,0.0,51131000.0,0.0,2011-06-14,18:50:31
2012-07-10,2330,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99948071,0.0,2012-07-04,,8990026475.0,0.0,0.0,0.0,62323764.0,0.0,2012-06-19,16:48:33
2013-07-09,2330,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.9995522,0.0,2013-07-03,,11115239772.0,0.0,0.0,0.0,71351700.0,0.0,2013-06-18,15:16:36
2014-07-20,2330,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99991232,0.0,2014-07-14,,12634664804.0,0.0,0.0,0.0,104136580.0,0.0,2014-06-27,18:08:06
2015-07-05,2330,103年,0.0,0.0,,0.0,0.0,0.0,0.0,4.49987539,0.0,2015-06-29,2015-07-23,17645966064.0,0.0,0.0,0.0,406853980.0,0.0,2015-06-11,16:40:18
2016-07-03,2330,104年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2016-06-27,2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-08,15:26:18
2017-07-02,2330,105年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2017-06-26,2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-09,20:16:38
2018-07-01,2330,106年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2018-06-25,2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-07,17:31:43
2019-06-30,2330,107年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2019-06-24,2019-07-18,0.0,0.0,0.0,0.0,0.0,25930380458.0,2019-06-06,15:47:30
2019-09-25,2330,108年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2019-09-19,2019-10-17,0.0,0.0,0.0,0.0,0.0,25930380458.0,2019-07-09,18:33:02
2019-12-25,2330,108年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2019-12-19,2020-01-16,0.0,0.0,0.0,0.0,0.0,25930380458.0,2019-08-14,15:27:02
2020-03-25,2330,108年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-03-19,2020-04-16,0.0,0.0,0.0,0.0,0.0,25930380458.0,2019-11-14,17:01:07
2020-06-24,2330,108年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-06-18,2020-07-16,0.0,0.0,0.0,0.0,0.0,25930380458.0,2020-02-14,15:10:50
2020-09-23,2330,109年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-09-17,2020-10-15,0.0,0.0,0.0,0.0,0.0,25930380458.0,2020-05-14,10:51:55
2020-12-23,2330,109年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-12-17,2021-01-14,0.0,0.0,0.0,0.0,0.0,25930380458.0,2020-08-17,14:14:09
2021-03-23,2330,109年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2021-03-17,2021-04-15,0.0,0.0,0.0,0.0,0.0,25930380458.0,2020-11-12,17:05:40
2021-06-23,2330,109年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2021-06-17,2021-07-15,0.0,0.0,0.0,0.0,0.0,25930380458.0,2021-03-22,15:58:28
2021-09-22,2330,110年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2021-09-16,2021-10-14,0.0,0.0,0.0,0.0,0.0,25930380458.0,2021-06-16,16:04:33
2021-12-22,2330,110年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2021-12-16,2022-01-13,0.0,0.0,0.0,0.0,0.0,25930380458.0,2021-08-13,17:15:33
2022-03-22,2330,110年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2022-03-16,2022-04-14,0.0,0.0,0.0,0.0,0.0,25930380458.0,2022-03-01,18:07:32
2022-06-22,2330,110年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2022-06-16,2022-07-14,0.0,0.0,0.0,0.0,0.0,25930380458.0,2022-05-18,18:08:54
2022-09-21,2330,111年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2022-09-15,2022-10-13,0.0,0.0,0.0,0.0,0.0,25930380458.0,2022-08-30,16:21:02
2022-12-21,2330,111年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2022-12-15,2023-01-12,0.0,0.0,0.0,0.0,0.0,25930380458.0,2022-11-30,15:47:04
2023-03-22,2330,111年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,2.74982072,0.0,2023-03-16,2023-04-13,0.0,0.0,0.0,0.0,0.0,25932070992.0,2023-03-01,18:28:29
2023-06-21,2330,111年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,2.74982072,0.0,2023-06-15,2023-07-13,0.0,0.0,0.0,0.0,0.0,25932070992.0,2023-05-31,18:00:54
2023-09-20,2330,112年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2023-09-14,2023-10-12,0.0,0.0,0.0,0.0,0.0,25932070992.0,2023-08-30,16:11:42
2023-12-20,2330,112年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2023-12-14,2024-01-11,0.0,0.0,0.0,0.0,0.0,25932070992.0,2023-11-29,17:48:27
2024-03-24,2330,112年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,3.49978969,0.0,2024-03-18,2024-04-11,0.0,0.0,0.0,0.0,0.0,25933629242.0,2024-03-01,18:54:24
2024-06-19,2330,112年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,3.49978969,0.0,2024-06-13,2024-07-11,0.0,0.0,0.0,0.0,0.0,25933629242.0,2024-05-28,16:15:32
2024-09-18,2330,113年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,4.0001382,0.0,2024-09-12,2024-10-09,0.0,0.0,0.0,0.0,0.0,25932733242.0,2024-08-28,18:35:39
2024-12-18,2330,113年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,3.99963706,0.0,2024-12-12,2025-01-09,0.0,0.0,0.0,0.0,0.0,25932733242.0,2024-11-27,18:07:53
2025-03-24,2330,113年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,4.50002042,0.0,2025-03-18,2025-04-10,0.0,0.0,0.0,0.0,0.0,25932615521.0,2025-03-03,17:34:18
2025-06-18,2330,113年第4季,0.0,0.0,,0.0,0.0,0.0,0.0,4.50002042,0.0,2025-06-12,2025-07-10,0.0,0.0,0.0,0.0,0.0,25932615521.0,2025-05-28,17:57:38
2025-09-22,2330,114年第1季,0.0,0.0,,0.0,0.0,0.0,0.0,5.00001754,0.0,2025-09-16,2025-10-09,0.0,0.0,0.0,0.0,0.0,25932524521.0,2025-09-01,17:35:43
2025-12-17,2330,114年第2季,0.0,0.0,,0.0,0.0,0.0,0.0,5.00001118,0.0,2025-12-11,2026-01-08,0.0,0.0,0.0,0.0,0.0,25932524521.0,2025-11-26,17:54:26
2026-03-23,2330,114年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,6.00003573,0.0,2026-03-17,2026-04-09,0.0,0.0,0.0,0.0,0.0,25932370067.0,2026-03-02,17:56:48
