date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-20,1513,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2010-07-14,,51842293.0,0.0,0.0,0.0,15552688.0,0.0,2010-06-29,14:30:27
2011-08-21,1513,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2011-08-15,,53789357.0,0.0,0.0,0.0,14669825.0,0.0,2011-07-06,10:02:36
2012-08-21,1513,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2012-08-15,,57697521.0,0.0,0.0,0.0,15735688.0,0.0,2012-06-29,14:45:05
2013-09-04,1513,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2013-08-29,,55083140.0,0.0,0.0,0.0,15022675.0,0.0,2013-08-13,11:46:17
2014-12-05,1513,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2014-11-27,2014-12-10,60739785.0,0.0,0.0,0.0,16284748.0,0.0,2014-09-22,17:22:30
2015-09-06,1513,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.0,2015-08-31,2015-09-23,67410165.0,0.0,0.0,0.0,18384591.0,0.0,2015-08-13,17:39:22
2016-09-05,1513,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2016-08-30,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-12,11:55:43
2017-09-03,1513,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2017-08-28,2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-11,15:53:27
2018-09-04,1513,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2018-08-29,2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-14,15:27:29
2019-09-03,1513,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2019-08-28,2019-09-12,0.0,0.0,0.0,0.0,0.0,420000000.0,2019-08-13,15:27:41
2020-09-18,1513,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.19655454,0.0,2020-09-10,2020-09-30,0.0,0.0,0.0,0.0,0.0,421209383.0,2020-09-02,17:16:47
2021-09-13,1513,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2021-09-07,2021-09-30,0.0,0.0,0.0,0.0,0.0,476134310.0,2021-08-12,15:36:50
2022-07-31,1513,110年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,0.0,2022-07-25,2022-08-12,0.0,0.0,0.0,0.0,0.0,476134310.0,2022-07-08,10:18:41
2023-07-22,1513,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.31365964,0.0,2023-07-14,2023-08-10,0.0,0.0,0.0,0.0,0.0,503112515.0,2023-06-29,17:23:58
2024-07-07,1513,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,2024-07-01,2024-07-24,0.0,0.0,0.0,0.0,0.0,503112515.0,2024-06-14,16:43:34
2025-09-05,1513,113年,0.0,0.0,,0.0,0.0,0.0,0.0,4.6,0.0,2025-08-28,2025-09-24,0.0,0.0,0.0,0.0,0.0,503112515.0,2025-08-12,17:04:43
2026-07-15,1513,114年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2026-07-09,2026-08-19,0.0,0.0,0.0,0.0,0.0,503112515.0,2026-05-25,16:59:21
