date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-01,2002,98年,0.33,0.0,2010-07-26,0.0,0.0,0.0,0.0,1.01,0.0,2010-07-26,,1528287894.0,0.0,0.0,0.0,28655398.0,0.0,2010-07-09,14:19:37
2011-07-24,2002,99年,0.5,0.0,2011-07-18,0.0,0.0,0.0,0.0,1.99,0.0,2011-07-18,,2701965463.0,0.0,0.0,0.0,50661852.0,0.0,2011-06-30,12:02:00
2012-08-01,2002,100年,0.15,0.0,2012-07-26,0.0,0.0,0.0,0.0,1.01,0.0,2012-07-26,,1399258872.0,0.0,0.0,0.0,26236104.0,0.0,2012-07-05,15:33:30
2013-08-03,2002,101年,0.1,0.0,2013-07-26,0.0,0.0,0.0,0.0,0.4,0.0,2013-07-26,,414141286.0,0.0,0.0,0.0,7765149.0,0.0,2013-07-05,16:55:21
2014-08-20,2002,102年,0.2,0.0,2014-08-14,0.0,0.0,0.0,0.0,0.7,0.0,2014-08-14,2014-09-16,1133083571.0,0.0,0.0,0.0,21245317.0,0.0,2014-07-28,15:22:03
2015-08-01,2002,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2015-07-24,2015-08-26,1587489221.0,0.0,0.0,0.0,29765423.0,0.0,2015-07-07,17:11:28
2016-08-01,2002,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2016-07-26,2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-06,17:06:18
2017-08-01,2002,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.85,0.0,2017-07-26,2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-04,17:14:15
2018-08-01,2002,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.88,0.0,2018-07-26,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-05,09:09:53
2019-08-01,2002,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2019-07-25,2019-08-27,0.0,0.0,0.0,0.0,0.0,15734860997.0,2019-07-04,16:02:25
2020-08-01,2002,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2020-07-24,2020-08-27,0.0,0.0,0.0,0.0,0.0,15734860997.0,2020-07-07,17:42:12
2021-09-06,2002,109年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2021-08-31,2021-09-17,0.0,0.0,0.0,0.0,0.0,15734860997.0,2021-08-10,15:18:43
2022-08-01,2002,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.1,0.0,2022-07-26,2022-08-26,0.0,0.0,0.0,0.0,0.0,15734860997.0,2022-07-04,16:33:49
2023-08-01,2002,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2023-07-26,2023-08-25,0.0,0.0,0.0,0.0,0.0,15734860997.0,2023-07-06,12:05:41
2024-08-01,2002,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.35,0.0,2024-07-25,2024-08-28,0.0,0.0,0.0,0.0,0.0,15584860997.0,2024-07-02,15:03:03
2025-08-01,2002,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.33,0.0,2025-07-24,2025-08-27,0.0,0.0,0.0,0.0,0.0,15584860997.0,2025-07-03,14:53:39
