date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-20,2548,98年,0.0,0.5961715389,2010-07-14,0.0,0.0,0.0,0.0,5.9617154,0.0,2010-07-14,,78313683.0,0.0,0.0,0.0,31325473.0,0.0,2010-07-01,10:07:17
2011-07-05,2548,99年,0.0,0.2994060444,2011-06-29,0.0,0.0,0.0,0.0,6.18772459,0.0,2011-06-29,,86943351.0,0.0,0.0,0.0,34777340.0,0.0,2011-06-15,14:23:06
2012-07-14,2548,100年,0.0,0.2,2012-07-06,0.0,0.0,0.0,0.0,5.6,0.0,2012-07-06,,81707320.0,0.0,0.0,0.0,32682928.0,0.0,2012-06-21,18:07:50
2013-07-06,2548,101年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.5,2013-06-28,,66970821.0,0.0,0.0,0.0,26788328.0,0.0,2013-06-11,12:04:24
2014-07-19,2548,102年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.5,2014-07-11,,74412023.0,0.0,0.0,0.0,29764809.0,0.0,2014-06-26,17:13:56
2015-07-25,2548,103年,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.5,2015-07-17,2015-08-14,66970821.0,0.0,0.0,0.0,26788328.0,0.0,2015-06-29,16:44:57
2016-07-05,2548,104年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.5,2016-06-29,2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-14,17:05:46
2017-07-19,2548,105年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.6,2017-07-13,2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-26,18:11:48
2018-07-06,2548,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.2,0.0,2018-06-28,2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-12,15:26:44
2019-07-09,2548,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2019-07-03,2019-07-19,0.0,0.0,0.0,0.0,0.0,276812726.0,2019-06-10,15:16:08
2020-06-16,2548,108年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2020-06-10,2020-06-30,0.0,0.0,0.0,0.0,0.0,276812726.0,2020-05-26,17:37:09
2021-06-15,2548,109年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2021-06-09,2021-06-30,0.0,0.0,0.0,0.0,0.0,276812726.0,2021-05-25,15:03:31
2022-06-28,2548,110年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2022-06-22,2022-07-15,0.0,0.0,0.0,0.0,0.0,276812726.0,2022-05-11,14:58:22
2023-06-02,2548,111年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2023-05-25,2023-06-16,0.0,0.0,0.0,0.0,0.0,276812726.0,2023-04-24,16:33:51
2024-06-29,2548,112年,1.0,0.0,2024-06-21,0.0,0.0,0.0,0.0,7.5,0.0,2024-06-21,2024-07-12,0.0,0.0,0.0,0.0,0.0,276812726.0,2024-06-05,17:02:15
2025-08-02,2548,113年,0.5,0.0,2025-07-25,0.0,0.0,0.0,0.0,5.5,0.0,2025-07-25,2025-08-20,0.0,0.0,0.0,0.0,0.0,304493998.0,2025-07-09,14:32:45
2026-06-08,2548,114年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,2026-06-02,2026-06-25,0.0,0.0,0.0,0.0,0.0,319718697.0,2026-05-18,15:04:23
