date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-01,2542,98年,0.0,0.0,,0.0,0.0,0.0,0.0,5.03771,0.0,2010-07-26,,45600000.0,0.0,0.0,0.0,20000000.0,0.0,2010-07-08,15:54:32
2011-08-01,2542,99年,0.0,0.0,,0.0,0.0,0.0,0.0,6.09691,0.0,2011-07-26,,68000000.0,0.0,0.0,0.0,24000000.0,0.0,2011-07-06,19:38:57
2012-08-28,2542,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.9999997,0.0,2012-08-22,,58000000.0,0.0,0.0,0.0,24000000.0,0.0,2012-08-08,18:14:08
2013-07-25,2542,101年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2013-07-18,,56500000.0,0.0,0.0,0.0,24000000.0,0.0,2013-07-03,12:02:53
2014-08-27,2542,102年,5.0,0.0,2014-08-21,0.0,0.0,0.0,0.0,2.0,0.0,2014-08-21,2014-09-26,56500000.0,0.0,0.0,0.0,24000000.0,0.0,2014-08-06,17:27:10
2015-09-27,2542,103年,3.0,0.0,2015-09-21,0.0,0.0,0.0,0.0,4.0,0.0,2015-09-21,2015-10-23,71000000.0,0.0,0.0,0.0,24000000.0,0.0,2015-09-03,17:08:42
2016-07-19,2542,104年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2016-07-13,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-29,14:35:56
2017-09-17,2542,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.873,0.127,2017-09-11,2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-25,14:04:03
2018-09-15,2542,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.492,2.008,2018-09-07,2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-22,14:58:39
2019-10-08,2542,107年度及108年上半年度,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,2019-10-02,2019-10-30,0.0,0.0,0.0,0.0,0.0,1166628752.0,2019-09-17,10:05:25
2020-02-26,2542,108年第3季,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2020-02-20,2020-03-16,0.0,0.0,0.0,0.0,0.0,1166628752.0,2020-02-05,14:27:25
2020-10-01,2542,108年度及108年第4季,1.0,0.0,2020-09-24,0.0,0.0,0.0,0.0,1.0,0.0,2020-09-24,2020-10-30,0.0,0.0,0.0,0.0,0.0,1166628752.0,2020-09-09,12:00:35
2021-10-02,2542,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.00470838,0.0,2021-09-24,2021-10-29,0.0,0.0,0.0,0.0,0.0,1287931580.0,2021-09-07,10:22:39
2022-10-02,2542,110年,1.00162711,0.0,2022-09-26,0.0,0.0,0.0,0.0,4.00650848,0.0,2022-09-26,2022-10-31,0.0,0.0,0.0,0.0,0.0,1540385031.0,2022-09-08,09:42:42
2023-10-02,2542,111年,1.0,0.0,2023-09-26,0.0,0.0,0.0,0.0,0.5,0.0,2023-09-26,2023-10-31,0.0,0.0,0.0,0.0,0.0,1694674173.0,2023-08-29,17:29:16
2024-10-02,2542,112年,1.0,0.0,2024-09-26,0.0,0.0,0.0,0.0,0.5,0.0,2024-09-26,2024-10-31,0.0,0.0,0.0,0.0,0.0,1864141591.0,2024-08-15,11:07:33
2025-10-02,2542,113年,0.5,0.0,2025-09-25,0.0,0.0,0.0,0.0,2.0,0.0,2025-09-25,2025-10-31,0.0,0.0,0.0,0.0,0.0,2050555751.0,2025-08-14,18:00:46
