date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-18,1722,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2010-08-12,,43326316.0,0.0,0.0,0.0,28884211.0,0.0,2010-07-28,16:04:27
2011-08-17,1722,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2011-08-11,,68084210.0,0.0,0.0,0.0,45389474.0,0.0,2011-07-27,09:03:40
2012-08-15,1722,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2012-08-09,,71178947.0,0.0,0.0,0.0,47452632.0,0.0,2012-07-25,09:51:38
2013-08-21,1722,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,2013-08-15,,83557895.0,0.0,0.0,0.0,55705263.0,0.0,2013-07-31,14:44:35
2014-08-20,1722,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2014-08-14,2014-09-25,61894737.0,0.0,0.0,0.0,41263158.0,0.0,2014-07-30,14:19:35
2015-08-23,1722,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2015-08-17,2015-09-22,68084210.0,0.0,0.0,0.0,45389474.0,0.0,2015-07-30,15:53:31
2016-08-23,1722,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,2016-08-17,2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-03,09:57:08
2017-08-23,1722,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.1,0.0,2017-08-17,2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-31,15:09:31
2018-08-31,1722,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,0.9,2018-08-23,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-03,09:46:24
2019-08-26,1722,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2019-08-20,2019-09-23,0.0,0.0,0.0,0.0,0.0,980000000.0,2019-08-05,17:09:48
2020-09-05,1722,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2020-08-28,2020-09-18,0.0,0.0,0.0,0.0,0.0,980000000.0,2020-08-12,16:09:14
2021-09-05,1722,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2021-08-30,2021-09-17,0.0,0.0,0.0,0.0,0.0,980000000.0,2021-08-13,16:19:19
2022-09-03,1722,110年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,0.0,2022-08-26,2022-09-16,0.0,0.0,0.0,0.0,0.0,980000000.0,2022-08-11,16:21:54
2023-09-02,1722,111年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2023-08-25,2023-09-15,0.0,0.0,0.0,0.0,0.0,980000000.0,2023-08-10,17:12:43
2024-09-02,1722,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2024-08-27,2024-09-16,0.0,0.0,0.0,0.0,0.0,980000000.0,2024-08-12,17:35:00
2025-09-08,1722,113年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2025-09-02,2025-09-26,0.0,0.0,0.0,0.0,0.0,980000000.0,2025-08-15,16:05:35
