date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-03,2015,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2010-06-25,,79288000.0,0.0,0.0,0.0,39643000.0,0.0,2010-06-04,17:51:39
2011-07-09,2015,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.75,0.0,2011-07-01,,85068000.0,0.0,0.0,0.0,42533000.0,0.0,2011-06-16,09:36:16
2012-07-22,2015,100年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2012-07-16,,96122000.0,0.0,0.0,0.0,48060000.0,0.0,2012-07-02,10:21:56
2013-07-03,2015,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2013-06-27,,30620000.0,0.0,0.0,0.0,28000000.0,0.0,2013-06-10,18:05:04
2014-07-07,2015,102年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2014-07-01,,26002732.0,0.0,0.0,0.0,23400000.0,0.0,2014-06-13,09:12:05
2015-07-19,2015,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2015-07-13,2015-08-07,30808800.0,0.0,0.0,0.0,25000000.0,0.0,2015-06-26,09:17:06
2016-07-03,2015,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2016-06-27,2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-08,15:09:15
2017-07-01,2015,105年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2017-06-23,2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-08,15:04:13
2018-07-14,2015,106年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2018-07-06,2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-21,16:26:22
2019-07-07,2015,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2019-07-01,2019-07-25,0.0,0.0,0.0,0.0,0.0,581599424.0,2019-06-17,15:43:18
2020-07-05,2015,108年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2020-06-29,2020-07-23,0.0,0.0,0.0,0.0,0.0,581599424.0,2020-06-10,17:46:21
2021-08-28,2015,109年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2021-08-20,2021-09-15,0.0,0.0,0.0,0.0,0.0,581599424.0,2021-08-05,17:32:28
2022-04-15,2015,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2022-04-07,2022-05-06,0.0,0.0,0.0,0.0,0.0,581599424.0,2022-02-24,17:34:35
2023-04-06,2015,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,2023-03-30,2023-04-27,0.0,0.0,0.0,0.0,0.0,581599424.0,2023-02-24,11:57:13
2024-04-19,2015,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2024-04-11,2024-05-10,0.0,0.0,0.0,0.0,0.0,581599424.0,2024-03-11,16:11:18
2025-04-03,2015,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2025-03-27,2025-04-25,0.0,0.0,0.0,0.0,0.0,581599424.0,2025-02-26,11:57:38
2026-04-02,2015,114年,0.0,0.0,,0.0,0.0,0.0,0.0,3.3,0.0,2026-03-26,2026-04-24,0.0,0.0,0.0,0.0,0.0,581599424.0,2026-03-02,09:20:43
