date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2018-02-16,6669,106年,0.0,0.0,2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,20000000.0,16.0,120.0,0.0,0.0,2018-01-25,17:06:25
2018-08-01,6669,106年,2.0178877,0.0,2018-07-26,0.0,0.0,0.0,0.0,4.0357756,0.0,2018-07-26,2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12,11:08:03
2019-07-18,6669,107年,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,0.0,2019-07-11,2019-08-13,0.0,0.0,0.0,0.0,0.0,174542791.0,2019-06-26,15:45:51
2020-07-11,6669,108年,0.0,0.0,,0.0,0.0,0.0,0.0,22.99881606,0.0,2020-07-03,2020-07-31,0.0,0.0,0.0,0.0,0.0,174840791.0,2020-06-17,14:19:26
2021-07-31,6669,109年,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,0.0,2021-07-23,2021-08-10,0.0,0.0,0.0,0.0,0.0,174840791.0,2021-07-08,17:03:09
2022-06-25,6669,110年,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,2022-06-17,2022-07-15,0.0,0.0,0.0,0.0,0.0,174840791.0,2022-06-02,10:13:32
2023-06-20,6669,111年,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,0.0,2023-06-14,2023-07-07,0.0,0.0,0.0,0.0,0.0,174840791.0,2023-05-31,10:52:09
2024-06-17,6669,112年,0.0,0.0,,0.0,0.0,0.0,0.0,42.0,0.0,2024-06-11,2024-07-10,0.0,0.0,0.0,0.0,0.0,174840791.0,2024-05-28,15:02:15
2025-06-30,6669,113年,0.0,0.0,,0.0,0.0,0.0,0.0,74.0,0.0,2025-06-24,2025-07-17,0.0,0.0,0.0,0.0,0.0,185840791.0,2025-06-05,11:30:09
2026-06-28,6669,114年,0.0,0.0,,0.0,0.0,0.0,0.0,144.39154497,0.0,2026-06-22,2026-07-17,0.0,0.0,0.0,0.0,0.0,186623910.0,2026-06-04,17:56:13
