date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-10-04,1409,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2118808,0.0,2010-09-28,,5651962.0,0.0,0.0,0.0,0.0,0.0,2010-09-09,16:14:37
2011-02-12,1409,99年,0.0,0.0,2011-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,100000000.0,4.60058647,12.31,0.0,0.0,2011-01-26,14:34:58
2011-10-02,1409,100年,0.55439658,0.0,2011-09-26,0.0,0.0,0.0,0.0,0.35279758,0.0,2011-09-26,,17634883.0,0.0,0.0,0.0,0.0,0.0,2011-09-08,17:04:18
2012-08-10,1409,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3173968,0.0,2012-08-02,,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-20,09:25:28
2013-10-13,1409,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.32,0.0,2013-10-07,,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-18,09:58:49
2014-09-02,1409,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.35751179,0.0,2014-08-27,2014-09-30,9203480.0,0.0,0.0,0.0,0.0,0.0,2014-08-13,14:54:33
2015-09-02,1409,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.42776077,0.0,2015-08-27,2015-09-30,12767850.0,0.0,0.0,0.0,0.0,0.0,2015-08-12,09:27:08
2016-09-04,1409,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,2016-08-29,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-12,11:56:35
2017-09-03,1409,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,2017-08-28,2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-11,16:51:29
2018-09-03,1409,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2018-08-28,2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-13,16:33:52
2019-09-03,1409,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.85,0.0,2019-08-28,2019-09-26,0.0,0.0,0.0,0.0,0.0,1618409291.0,2019-08-13,17:47:00
2020-09-07,1409,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.55,0.0,2020-09-01,2020-09-25,0.0,0.0,0.0,0.0,0.0,1618409291.0,2020-08-13,14:45:24
2021-09-06,1409,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2021-08-31,2021-09-28,0.0,0.0,0.0,0.0,0.0,1618409291.0,2021-08-12,17:22:49
2022-09-05,1409,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2022-08-30,2022-09-28,0.0,0.0,0.0,0.0,0.0,1618409286.0,2022-08-10,17:15:37
2023-09-08,1409,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-31,2023-09-27,0.0,0.0,0.0,0.0,0.0,1618409286.0,2023-08-14,17:16:41
2024-09-02,1409,112年,0.0,0.0,,0.0,0.0,0.0,0.0,0.55,0.0,2024-08-27,2024-09-27,0.0,0.0,0.0,0.0,0.0,1618409286.0,2024-08-08,17:06:00
2025-09-01,1409,113年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2025-08-26,2025-09-26,0.0,0.0,0.0,0.0,0.0,1618409286.0,2025-08-07,16:12:16
