date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-23,2801,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2010-07-15,,172978261.0,0.0,0.0,0.0,21622283.0,0.0,2010-06-25,15:46:14
2011-08-03,2801,99年,0.9,0.0,2011-07-28,0.0,0.0,0.0,0.0,0.28,0.0,2011-07-28,,563511751.0,0.0,0.0,0.0,88048711.0,0.0,2011-07-14,10:37:13
2012-08-22,2801,100年,0.7,0.0,2012-08-16,0.0,0.0,0.0,0.0,0.2,0.0,2012-08-16,,506371849.0,0.0,0.0,0.0,79120601.0,0.0,2012-08-03,09:38:38
2013-08-27,2801,101年,0.7,0.0,2013-08-21,0.0,0.0,0.0,0.0,0.1,0.0,2013-08-21,,474362040.0,0.0,0.0,0.0,74119069.0,0.0,2013-08-06,18:04:19
2014-08-12,2801,102年,0.2,0.0,2014-08-06,0.0,0.0,0.0,0.0,0.6,0.0,2014-08-06,2014-09-03,493821937.0,0.0,0.0,0.0,77159677.0,0.0,2014-07-22,17:11:31
2015-08-18,2801,103年,0.7,0.0,2015-08-12,0.0,0.0,0.0,0.0,0.2,0.0,2015-08-12,2015-09-07,610242079.0,0.0,0.0,0.0,95350325.0,0.0,2015-07-28,16:41:20
2016-08-16,2801,104年,0.6,0.0,2016-08-10,0.0,0.0,0.0,0.0,0.35,0.0,2016-08-10,2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-26,17:02:25
2017-08-15,2801,105年,0.5,0.0,2017-08-09,0.0,0.0,0.0,0.0,0.42,0.0,2017-08-09,2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-25,15:52:04
2018-09-10,2801,106年,0.4,0.0,2018-09-04,0.0,0.0,0.0,0.0,0.45,0.0,2018-09-04,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-16,17:59:06
2019-08-12,2801,107年,0.2,0.0,2019-08-06,0.0,0.0,0.0,0.0,0.64,0.0,2019-08-06,2019-09-06,0.0,0.0,0.0,0.0,0.0,9789520746.0,2019-07-22,15:45:22
2020-08-17,2801,108年,0.4,0.0,2020-08-11,0.0,0.0,0.0,0.0,0.4,0.0,2020-08-11,2020-09-11,0.0,0.0,0.0,0.0,0.0,9985311160.0,2020-07-27,17:34:06
2021-09-06,2801,109年,0.1,0.0,2021-08-31,0.0,0.0,0.0,0.0,0.36,0.0,2021-08-31,2021-09-30,0.0,0.0,0.0,0.0,0.0,10384723606.0,2021-08-13,15:34:57
2022-08-17,2801,110年,0.1,0.0,2022-08-11,0.0,0.0,0.0,0.0,0.5,0.0,2022-08-11,2022-09-08,0.0,0.0,0.0,0.0,0.0,10488570842.0,2022-07-27,17:27:52
2023-08-16,2801,111年,0.25,0.0,2023-08-10,0.0,0.0,0.0,0.0,0.55,0.0,2023-08-10,2023-09-13,0.0,0.0,0.0,0.0,0.0,10593456550.0,2023-07-26,11:42:24
2024-08-21,2801,112年,0.32,0.0,2024-08-15,0.0,0.0,0.0,0.0,0.55,0.0,2024-08-15,2024-09-19,0.0,0.0,0.0,0.0,0.0,10858292963.0,2024-07-31,11:31:30
2025-08-06,2801,113年,0.5,0.0,2025-07-31,0.0,0.0,0.0,0.0,0.5,0.0,2025-07-31,2025-09-04,0.0,0.0,0.0,0.0,0.0,11205758337.0,2025-07-16,12:06:27
2026-08-11,2801,114年,0.25,0.0,2026-08-05,0.0,0.0,0.0,0.0,0.8,0.0,2026-08-05,2026-08-31,0.0,0.0,0.0,0.0,0.0,11766046253.0,2026-07-21,15:18:15
