date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-14,1565,98年,0.0,0.0,,0.0,0.0,0.0,0.0,10.5,0.0,2010-07-08,,65000000.0,0.0,0.0,0.0,10000000.0,0.0,2010-06-17,14:16:16
2011-07-12,1565,99年,0.0,0.0,,0.0,0.0,0.0,0.0,14.5,0.0,2011-07-06,,75000000.0,0.0,0.0,0.0,10000000.0,0.0,2011-06-21,14:12:37
2012-07-30,1565,100年,0.0,0.0,,0.0,0.0,0.0,0.0,15.5,0.0,2012-07-24,,90000000.0,0.0,0.0,0.0,10000000.0,0.0,2012-06-25,11:46:41
2013-08-12,1565,101年,0.0,0.0,,0.0,0.0,0.0,0.0,17.5,0.0,2013-08-06,,100000000.0,0.0,0.0,0.0,10000000.0,0.0,2013-07-02,09:51:23
2014-08-25,1565,102年,0.0,0.0,,0.0,0.0,0.0,0.0,22.5,0.0,2014-08-19,2014-09-18,120000000.0,0.0,0.0,0.0,10000000.0,0.0,2014-08-04,15:16:51
2015-08-19,1565,103年,0.0,0.0,,0.0,0.0,0.0,0.0,23.85,0.0,2015-08-13,2015-09-08,130000000.0,0.0,0.0,0.0,10000000.0,0.0,2015-07-29,17:05:11
2016-07-24,1565,104年,0.0,0.0,,0.0,0.0,0.0,0.0,23.5,0.0,2016-07-18,2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01,16:11:55
2017-08-30,1565,105年,0.0,0.0,,0.0,0.0,0.0,0.0,27.0,0.0,2017-08-24,2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-08,10:04:08
2018-07-18,1565,106年,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,2018-07-12,2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-29,11:18:15
2019-09-01,1565,107年,0.0,0.0,,0.0,0.0,0.0,0.0,26.5,0.0,2019-08-26,2019-09-25,0.0,0.0,0.0,0.0,0.0,50416516.0,2019-08-08,11:57:28
2020-09-10,1565,108年,0.0,0.0,,0.0,0.0,0.0,0.0,18.0,0.0,2020-09-03,2020-09-30,0.0,0.0,0.0,0.0,0.0,50416516.0,2020-08-07,17:31:31
2021-09-05,1565,109年,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2021-08-30,2021-09-28,0.0,0.0,0.0,0.0,0.0,50416516.0,2021-07-23,12:19:33
2022-08-28,1565,110年,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,2022-08-22,2022-09-19,0.0,0.0,0.0,0.0,0.0,50416516.0,2022-08-05,14:41:36
2023-08-26,1565,111年,0.0,0.0,,0.0,0.0,0.0,0.0,13.5,0.0,2023-08-18,2023-09-15,0.0,0.0,0.0,0.0,0.0,50416516.0,2023-08-04,09:33:32
2024-09-02,1565,112年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2024-08-27,2024-09-12,0.0,0.0,0.0,0.0,0.0,50416516.0,2024-07-23,17:05:29
2025-08-31,1565,113年,0.0,0.0,,0.0,0.0,0.0,0.0,9.5,0.0,2025-08-25,2025-09-12,0.0,0.0,0.0,0.0,0.0,50416516.0,2025-08-11,15:31:19
