date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-18,3376,98年,0.49965632,0.0,2010-08-12,1077005.0,10770050.0,14.38,0.00718657,5.49621964,0.0,2010-08-12,,44172173.0,0.0,0.0,0.0,10000000.0,0.0,2010-07-29,10:15:00
2011-09-12,3376,99年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2011-09-06,,72619825.0,0.0,0.0,0.0,10000000.0,0.0,2011-08-22,11:44:53
2012-08-11,3376,100年,0.0,0.0,,0.0,0.0,0.0,0.0,1.49998755,0.0,2012-08-03,,35441201.0,0.0,0.0,0.0,4000000.0,0.0,2012-07-19,11:51:48
2013-07-24,3376,101年,0.0,0.0,,0.0,0.0,0.0,0.0,4.47258554,0.0,2013-07-18,,98100154.0,0.0,0.0,0.0,10000000.0,0.0,2013-07-03,10:15:47
2014-08-05,3376,102年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2014-07-30,2014-08-26,87443687.0,0.0,0.0,0.0,10000000.0,0.0,2014-07-01,17:25:57
2015-08-08,3376,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,1.8,2015-07-31,2015-08-28,113575141.0,0.0,0.0,0.0,10000000.0,0.0,2015-06-30,12:03:08
2016-08-01,3376,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,2016-07-26,2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-11,18:17:45
2017-08-22,3376,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,1.5,2017-08-16,2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-01,10:16:20
2018-08-22,3376,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.5,2018-08-16,2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-01,10:18:27
2019-08-22,3376,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99436479,1.99436479,2019-08-15,2019-09-12,0.0,0.0,0.0,0.0,0.0,179230346.0,2019-08-01,11:06:53
2020-07-19,3376,108年,0.0,0.0,2020-07-13,0.0,0.0,0.0,0.0,1.99972494,1.99972494,2020-07-13,2020-08-12,0.0,10000000.0,4.125881275,110.0,0.0,181779346.0,2020-07-06,17:06:39
2021-08-07,3376,109年,0.0,0.0,,0.0,0.0,0.0,0.0,3.99046161,2.99284621,2021-07-30,2021-08-13,0.0,0.0,0.0,0.0,0.0,192485346.0,2021-07-16,09:06:49
2022-07-22,3376,110年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,2.5,2022-07-14,2022-08-15,0.0,0.0,0.0,0.0,0.0,192485346.0,2022-06-29,17:04:12
2023-08-04,3376,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,2023-07-27,2023-08-31,0.0,0.0,0.0,0.0,0.0,187748346.0,2023-07-12,09:36:32
2024-08-05,3376,112年,0.0,0.0,2024-07-30,0.0,0.0,0.0,0.0,2.5,1.5,2024-07-30,2024-08-28,0.0,8000000.0,3.195767168,170.0,0.0,187748346.0,2024-07-23,15:28:21
2025-08-12,3376,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,2025-08-06,2025-09-02,0.0,0.0,0.0,0.0,0.0,195763822.0,2025-07-22,14:56:30
2026-08-12,3376,114年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99983254,1.99983253,2026-08-06,2026-09-03,0.0,0.0,0.0,0.0,0.0,195780215.0,2026-07-22,11:39:49
