date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-17,3035,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.997998,0.0,2010-08-11,,170760313.0,0.0,0.0,0.0,3415206.0,0.0,2010-07-27,18:36:17
2011-08-22,3035,99年,0.0,0.49849,2011-08-16,0.0,0.0,0.0,0.0,1.495471,0.0,2011-08-16,,128338766.0,0.0,0.0,0.0,3031099.0,0.0,2011-07-28,18:07:02
2012-08-22,3035,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.19957511,1.29723823,2012-08-16,,17869333.0,0.0,0.0,0.0,536080.0,0.0,2012-07-27,14:55:39
2013-08-21,3035,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9989349,0.0,2013-08-15,,159745400.0,0.0,0.0,0.0,2102945.0,0.0,2013-07-31,10:25:39
2014-08-20,3035,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.99584763,0.0,2014-08-14,2014-09-12,124934366.0,0.0,0.0,0.0,691974.0,0.0,2014-07-30,11:14:56
2015-09-07,3035,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.51832618,0.0,2015-09-01,2015-09-25,106680366.0,0.0,0.0,0.0,690396.0,0.0,2015-08-14,18:41:26
2016-08-16,3035,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2016-08-10,2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-22,16:56:14
2017-08-18,3035,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2017-08-10,2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-26,17:01:49
2018-08-17,3035,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,2018-08-09,2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-25,17:26:52
2019-07-14,3035,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.6,2019-07-08,2019-08-06,0.0,0.0,0.0,0.0,0.0,248550313.0,2019-06-21,18:17:10
2020-07-08,3035,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2020-07-02,2020-07-31,0.0,0.0,0.0,0.0,0.0,248550313.0,2020-06-12,17:42:47
2021-08-02,3035,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2021-07-27,2021-08-24,0.0,0.0,0.0,0.0,0.0,248550313.0,2021-07-12,14:44:21
2022-07-20,3035,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.3,0.0,2022-07-14,2022-08-11,0.0,0.0,0.0,0.0,0.0,248550313.0,2022-06-29,10:58:42
2023-06-23,3035,111年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2023-06-15,2023-07-18,0.0,0.0,0.0,0.0,0.0,248550313.0,2023-05-25,16:08:30
2024-03-18,3035,不適用,0.0,0.0,2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,12000000.0,3.862397067,310.0,0.0,248550313.0,2024-03-05,15:48:56
2024-07-02,3035,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.29274636,0.0,2024-06-26,2024-07-26,0.0,0.0,0.0,0.0,0.0,260550313.0,2024-06-11,17:00:48
2025-06-23,3035,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2025-06-17,2025-07-18,0.0,0.0,0.0,0.0,0.0,260550313.0,2025-05-29,17:15:08
