date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-10-05,2472,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2011-09-29,,4667076.0,0.0,0.0,0.0,2916923.0,0.0,2011-09-14,10:16:13
2012-08-20,2472,100年,0.5,0.0,2012-08-14,0.0,0.0,0.0,0.0,0.7,0.0,2012-08-14,,7006889.0,0.0,0.0,0.0,3503445.0,0.0,2012-07-27,16:17:11
2013-09-03,2472,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.73542245,0.0,2013-08-28,,4567377.0,0.0,0.0,0.0,2854610.0,0.0,2013-08-13,17:34:24
2014-08-30,2472,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2014-08-22,2014-09-19,10935639.0,0.0,0.0,0.0,6797829.0,0.0,2014-08-07,17:39:07
2015-07-25,2472,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2015-07-17,2015-08-13,18482989.0,0.0,0.0,0.0,8991724.0,0.0,2015-06-30,18:02:07
2016-08-10,2472,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2016-08-04,2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-20,17:44:19
2017-08-16,2472,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.4,0.0,2017-08-10,2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-25,17:26:37
2018-09-05,2472,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2018-08-30,2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-14,18:58:46
2019-08-27,2472,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2019-08-21,2019-09-20,0.0,0.0,0.0,0.0,0.0,129219822.0,2019-08-06,11:59:47
2020-09-03,2472,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.50011609,0.0,2020-08-27,2020-09-24,0.0,0.0,0.0,0.0,0.0,129209822.0,2020-08-11,11:29:09
2020-12-09,2472,不適用,0.0,0.0,2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,8000000.0,4.625245583,46.0,0.0,138371031.0,2020-11-26,16:07:02
2021-09-07,2472,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.93772183,0.0,2021-09-01,2021-09-24,0.0,0.0,0.0,0.0,0.0,161964359.0,2021-08-16,15:28:16
2022-08-08,2472,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.19791867,0.0,2022-08-02,2022-08-29,0.0,0.0,0.0,0.0,0.0,163485160.0,2022-07-18,11:28:00
2023-08-25,2472,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.48947908,0.0,2023-08-17,2023-09-15,0.0,0.0,0.0,0.0,0.0,164735137.0,2023-08-03,13:52:49
2024-08-26,2472,112年,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,0.0,2024-08-20,2024-09-16,0.0,0.0,0.0,0.0,0.0,164735137.0,2024-07-29,17:26:08
2025-08-29,2472,113年,0.0,0.0,,0.0,0.0,0.0,0.0,3.1,0.0,2025-08-21,2025-09-19,0.0,0.0,0.0,0.0,0.0,164735137.0,2025-07-30,16:26:36
