date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-25,3005,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1837,0.0,2010-08-19,,59814006.0,0.0,0.0,0.0,2500000.0,0.0,2010-08-04,15:09:33
2011-09-07,3005,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3996477,0.0,2011-09-01,,12667643.0,0.0,0.0,0.0,2500000.0,0.0,2011-08-17,09:30:42
2012-08-29,3005,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.69907305,0.0,2012-08-23,,41040303.0,0.0,0.0,0.0,2600000.0,0.0,2012-08-08,10:50:49
2013-08-04,3005,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2013-07-29,,6383074.0,0.0,0.0,0.0,2600000.0,0.0,2013-07-11,17:54:37
2014-09-06,3005,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2014-08-29,2014-09-26,28053395.0,0.0,0.0,0.0,2600000.0,0.0,2014-08-15,10:21:53
2015-08-30,3005,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2015-08-24,2015-09-18,39570137.0,0.0,0.0,0.0,3150000.0,0.0,2015-08-06,18:31:13
2016-08-01,3005,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.9979756,0.0,2016-07-26,2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-13,14:28:53
2017-08-02,3005,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99761351,0.0,2017-07-27,2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-12,17:01:01
2018-08-07,3005,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.49807762,0.0,2018-08-01,2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-17,18:16:38
2019-07-10,3005,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99831757,0.0,2019-07-04,2019-07-31,0.0,0.0,0.0,0.0,0.0,579520150.0,2019-06-19,18:10:08
2020-04-04,3005,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.79597267,0.0,2020-03-27,2020-04-24,0.0,0.0,0.0,0.0,0.0,584011150.0,2020-03-12,17:36:27
2021-04-06,3005,109年,0.0,0.0,,0.0,0.0,0.0,0.0,3.58708898,0.0,2021-03-31,2021-04-28,0.0,0.0,0.0,0.0,0.0,592098900.0,2021-03-16,17:52:49
2022-04-02,3005,110年,0.0,0.0,,0.0,0.0,0.0,0.0,3.58979344,0.0,2022-03-25,2022-04-27,0.0,0.0,0.0,0.0,0.0,600055400.0,2022-03-10,09:42:14
2023-04-04,3005,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.7836268,0.0,2023-03-29,2023-04-27,0.0,0.0,0.0,0.0,0.0,606500400.0,2023-03-14,16:43:13
2024-04-04,3005,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.99409082,0.0,2024-03-28,2024-04-26,0.0,0.0,0.0,0.0,0.0,611760900.0,2024-03-13,15:06:32
2025-07-02,3005,113年,0.0,0.0,,0.0,0.0,0.0,0.0,5.98597583,0.0,2025-06-26,2025-07-23,0.0,0.0,0.0,0.0,0.0,620357900.0,2025-06-12,09:01:47
2026-03-31,3005,114年,0.0,0.0,,0.0,0.0,0.0,0.0,6.78905624,0.0,2026-03-25,2026-04-22,0.0,0.0,0.0,0.0,0.0,624310150.0,2026-03-10,16:08:43
