date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-16,3526,98年,0.0,0.9991859,2010-07-08,0.0,0.0,0.0,0.0,6.79446417,0.0,2010-07-08,,19671465.0,0.0,0.0,0.0,5720000.0,0.0,2010-06-24,11:30:08
2011-08-08,3526,99年,0.0,1.0,2011-08-02,0.0,0.0,0.0,0.0,4.7512,0.0,2011-08-02,,14369168.0,0.0,0.0,0.0,5747667.0,0.0,2011-07-19,13:48:06
2012-08-07,3526,100年,0.0,0.0,,0.0,0.0,0.0,0.0,2.2217909,0.0,2012-08-01,,7568540.0,0.0,0.0,0.0,3027416.0,0.0,2012-07-17,16:31:32
2013-08-26,3526,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.68,0.0,2013-08-20,,7002372.0,0.0,0.0,0.0,2280000.0,0.0,2013-08-06,09:17:02
2014-09-15,3526,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2014-09-09,2014-09-30,300000.0,0.0,0.0,0.0,0.0,0.0,2014-08-22,14:57:16
2015-07-26,3526,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.68582792,0.4898771,2015-07-20,2015-08-13,4830485.0,0.0,0.0,0.0,1250000.0,0.0,2015-07-03,18:12:54
2016-08-03,3526,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.79296858,0.99121073,2016-07-28,2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-13,18:18:38
2017-07-21,3526,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.8,0.0,2017-07-13,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-28,17:19:54
2018-08-04,3526,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.53117975,0.0,2018-07-27,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12,16:50:40
2019-07-28,3526,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.2,1.0,2019-07-22,2019-08-09,0.0,0.0,0.0,0.0,0.0,64300193.0,2019-06-28,17:28:49
2020-07-27,3526,108年,0.0,0.0,,0.0,0.0,0.0,0.0,4.44304549,0.90489725,2020-07-21,2020-08-11,0.0,0.0,0.0,0.0,0.0,72159648.0,2020-07-06,15:56:43
2021-08-16,3526,109年,0.0,0.0,,0.0,0.0,0.0,0.0,7.35794771,1.77605634,2021-08-10,2021-08-31,0.0,0.0,0.0,0.0,0.0,57476854.0,2021-07-23,10:52:52
2022-07-31,3526,110年,0.0,0.0,,0.0,0.0,0.0,0.0,8.89259033,2.18344852,2022-07-25,2022-08-18,0.0,0.0,0.0,0.0,0.0,58951263.0,2022-07-06,15:29:49
2023-07-30,3526,111年,0.0,0.0,,0.0,0.0,0.0,0.0,7.53,1.87,2023-07-24,2023-08-17,0.0,0.0,0.0,0.0,0.0,58997831.0,2023-07-05,16:50:41
2024-08-02,3526,112年,0.0,0.0,,0.0,0.0,0.0,0.0,9.18296744,2.20980499,2024-07-25,2024-08-22,0.0,0.0,0.0,0.0,0.0,60213791.0,2024-07-10,11:14:10
2025-04-19,3526,113年,0.0,0.0,,0.0,0.0,0.0,0.0,13.21812075,3.2431077,2025-04-11,2025-05-08,0.0,0.0,0.0,0.0,0.0,65134161.0,2025-03-24,17:39:13
2026-04-23,3526,114年,0.0,0.0,,0.0,0.0,0.0,0.0,13.53269232,3.30843435,2026-04-16,2026-05-15,0.0,0.0,0.0,0.0,0.0,65850865.0,2026-03-26,17:55:16
