date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-27,2884,98年,0.39770039,0.0,2010-08-19,5228000.0,52280000.0,3.47,0.00143123,0.1988502,0.0,2010-08-19,,1439250.0,0.0,0.0,0.0,22698750.0,0.0,2010-08-03,12:08:15
2011-08-23,2884,100年,0.0,0.0,2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,500000000.0,9.859858543,15.0,35655937.0,0.0,2011-08-11,09:51:28
2011-09-02,2884,99年,0.7,0.0,2011-08-25,5469000.0,54690000.0,2.01,0.00143796,0.2,0.0,2011-08-25,,3603712.0,0.0,0.0,0.0,35655937.0,0.0,2011-08-01,16:46:40
2012-08-24,2884,100年,0.5,0.0,2012-08-16,6950000.0,69500000.0,2.95,0.00151913,0.2,0.0,2012-08-16,,345625.0,0.0,0.0,0.0,33359375.0,0.0,2012-07-30,17:48:38
2013-08-23,2884,101年,1.0,0.0,2013-08-15,12530000.0,125300000.0,2.44,0.00250065,0.3,0.0,2013-08-15,,1200187.0,0.0,0.0,0.0,67853229.0,0.0,2013-07-31,20:19:35
2014-04-26,2884,103年,0.0,0.0,2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,700000000.0,9.10923888,15.0,78646115.0,0.0,2014-04-11,17:31:15
2014-08-29,2884,102年,0.89169752,0.0,2014-08-21,13282625.0,132826250.0,2.25,0.00205506,0.27642623,0.0,2014-08-21,2014-09-19,2164145.0,0.0,0.0,0.0,78646115.0,0.0,2014-08-06,15:20:17
2015-08-07,2884,103年,0.8693514,0.0,2015-07-30,15279576.0,152795760.0,2.35,0.00209262,0.4346757,0.0,2015-07-30,2015-08-31,1598734.0,0.0,0.0,0.0,90000000.0,0.0,2015-07-13,17:28:44
2016-08-05,2884,104年,1.0,0.0,2016-07-28,0.0,0.0,0.0,0.0,0.43,0.0,2016-07-28,2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-13,17:57:40
2017-04-22,2884,106年,0.0,0.0,2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,700000000.0,5.989458553,15.0,0.0,0.0,2017-04-07,17:47:39
2017-08-15,2884,105年,0.74083715,0.0,2017-08-09,0.0,0.0,0.0,0.0,0.49080461,0.0,2017-08-09,2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-19,17:52:19
2018-08-03,2884,106年,0.61261597,0.0,2018-07-26,0.0,0.0,0.0,0.0,0.61258403,0.0,2018-07-26,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-10,11:51:50
2019-08-02,2884,107年,0.71101405,0.0,2019-07-25,0.0,0.0,0.0,0.0,0.70998595,0.0,2019-07-25,2019-08-27,0.0,0.0,0.0,0.0,0.0,10828900000.0,2019-07-10,10:03:41
2020-08-03,2884,108年,0.79693618,0.0,2020-07-28,0.0,0.0,0.0,0.0,0.79106382,0.0,2020-07-28,2020-08-26,0.0,0.0,0.0,0.0,0.0,11619500000.0,2020-07-10,17:28:08
2021-09-06,2884,109年,0.61111951,0.0,2021-08-31,0.0,0.0,0.0,0.0,0.61,0.0,2021-08-31,2021-09-24,0.0,0.0,0.0,0.0,0.0,12567100000.0,2021-08-16,16:47:34
2022-08-04,2884,110年,0.67392509,0.0,2022-07-28,0.0,0.0,0.0,0.0,0.67,0.0,2022-07-28,2022-08-31,0.0,0.0,0.0,0.0,0.0,13354600000.0,2022-07-14,09:27:20
2023-04-15,2884,不適用,0.0,0.0,2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,800000000.0,4.20312292,20.0,0.0,14275100000.0,2023-03-28,15:59:24
2023-08-03,2884,111年,0.37877029,0.0,2023-07-27,0.0,0.0,0.0,0.0,0.18938647,0.0,2023-07-27,2023-08-30,0.0,0.0,0.0,0.0,0.0,15075100000.0,2023-07-12,16:42:46
2024-08-02,2884,112年,0.20033197,0.0,2024-07-25,0.0,0.0,0.0,0.0,1.2,0.0,2024-07-25,2024-08-29,0.0,0.0,0.0,0.0,0.0,15664000000.0,2024-07-08,18:00:33
2025-07-28,2884,113年,0.10015129,0.0,2025-07-22,0.0,0.0,0.0,0.0,1.2,0.0,2025-07-22,2025-08-27,0.0,0.0,0.0,0.0,0.0,15995800000.0,2025-07-07,09:27:12
2026-07-07,2884,114年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2026-07-01,2026-07-27,0.0,0.0,0.0,0.0,0.0,16174000000.0,2026-06-12,16:48:50
