date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-11,6139,98年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2010-08-05,,9113566.0,0.0,0.0,0.0,4556783.0,0.0,2010-07-20,14:27:52
2011-07-04,6139,99年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2011-06-28,,22058802.0,0.0,0.0,0.0,11029401.0,0.0,2011-06-10,17:34:36
2012-07-22,6139,100年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2012-07-16,,22027606.0,0.0,0.0,0.0,11013803.0,0.0,2012-06-18,18:20:20
2013-08-04,6139,101年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2013-07-29,,18314820.0,0.0,0.0,0.0,9157410.0,0.0,2013-07-12,12:01:14
2014-07-25,6139,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2014-07-17,2014-08-15,14092793.0,0.0,0.0,0.0,7046397.0,0.0,2014-07-02,16:18:37
2015-08-11,6139,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2015-08-05,2015-08-31,8933205.0,0.0,0.0,0.0,4466603.0,0.0,2015-06-26,16:36:47
2016-08-11,6139,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.88447073,0.0,2016-08-04,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-20,15:25:38
2017-08-28,6139,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.43051807,0.0,2017-08-22,2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-26,17:27:54
2018-08-28,6139,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2018-08-22,2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-06,19:42:42
2019-08-23,6139,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2019-08-15,2019-09-12,0.0,0.0,0.0,0.0,0.0,225540929.0,2019-05-27,08:36:47
2020-08-26,6139,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2020-08-20,2020-09-15,0.0,0.0,0.0,0.0,0.0,225540929.0,2020-06-23,11:51:25
2021-09-08,6139,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2021-09-02,2021-09-30,0.0,0.0,0.0,0.0,0.0,225540929.0,2021-08-18,08:49:15
2022-09-12,6139,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2022-09-06,2022-09-30,0.0,0.0,0.0,0.0,0.0,225540929.0,2022-08-22,16:53:54
2023-09-11,6139,111年,0.0,0.0,,0.0,0.0,0.0,0.0,3.5,0.0,2023-09-05,2023-09-28,0.0,0.0,0.0,0.0,0.0,225540929.0,2023-08-21,17:44:24
2024-01-30,6139,不適用,0.0,0.0,2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,7000000.0,2.48291963,115.0,0.0,225540929.0,2024-01-17,16:23:02
2024-09-09,6139,112年,0.0,0.0,,0.0,0.0,0.0,0.0,8.98207582,0.0,2024-09-03,2024-09-30,0.0,0.0,0.0,0.0,0.0,233004976.0,2024-08-19,15:24:27
2025-09-10,6139,113年,0.0,0.0,,0.0,0.0,0.0,0.0,13.88519149,0.0,2025-09-04,2025-09-30,0.0,0.0,0.0,0.0,0.0,235210262.0,2025-08-20,14:49:10
