date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-20,2308,98年,0.0,0.0,,0.0,0.0,0.0,0.0,4.19902898,0.0,2010-07-14,,2156670465.0,0.0,0.0,0.0,16700000.0,0.0,2010-06-29,14:55:35
2011-08-01,2308,99年,0.0,0.0,,0.0,0.0,0.0,0.0,5.19546489,0.0,2011-07-26,,2914389805.0,0.0,0.0,0.0,16700000.0,0.0,2011-07-07,18:22:24
2012-07-25,2308,100年,0.0,0.0,,0.0,0.0,0.0,0.0,3.49448218,0.0,2012-07-19,,1536340278.0,0.0,0.0,0.0,16700000.0,0.0,2012-07-02,16:40:38
2013-07-14,2308,101年,0.0,0.0,,0.0,0.0,0.0,0.0,5.29101501,0.0,2013-07-08,,2047925270.0,0.0,0.0,0.0,30400000.0,0.0,2013-06-21,14:30:22
2014-07-10,2308,102年,0.0,0.0,,0.0,0.0,0.0,0.0,5.8,0.0,2014-07-03,,2492438453.0,0.0,0.0,0.0,30400000.0,0.0,2014-06-18,15:58:46
2015-07-06,2308,103年,0.0,0.0,,0.0,0.0,0.0,0.0,6.7,0.0,2015-06-30,2015-07-24,2893927829.0,0.0,0.0,0.0,32900000.0,0.0,2015-06-12,17:26:39
2015-11-22,2308,104年,0.0,0.0,2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,160000000.0,5.251188706,150.0,32900000.0,0.0,2015-11-09,17:01:22
2016-07-13,2308,104年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2016-07-07,2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-17,14:55:06
2017-07-09,2308,105年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2017-07-03,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-14,16:48:16
2018-07-08,2308,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2018-07-02,2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-15,10:40:31
2019-07-08,2308,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2019-07-02,2019-07-26,0.0,0.0,0.0,0.0,0.0,2597543329.0,2019-06-18,11:28:05
2020-07-08,2308,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2020-07-02,2020-07-29,0.0,0.0,0.0,0.0,0.0,2597543329.0,2020-06-17,18:33:36
2021-07-26,2308,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2021-07-20,2021-08-12,0.0,0.0,0.0,0.0,0.0,2597543329.0,2021-07-06,18:00:35
2022-07-05,2308,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2022-06-29,2022-07-28,0.0,0.0,0.0,0.0,0.0,2597543329.0,2022-06-16,10:53:28
2023-07-08,2308,111年,0.0,0.0,,0.0,0.0,0.0,0.0,9.84,0.0,2023-06-30,2023-07-28,0.0,0.0,0.0,0.0,0.0,2597543329.0,2023-06-15,11:10:50
2024-06-24,2308,112年,0.0,0.0,,0.0,0.0,0.0,0.0,6.43,0.0,2024-06-18,2024-07-18,0.0,0.0,0.0,0.0,0.0,2597543329.0,2024-06-03,17:45:34
2025-06-23,2308,113年,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,2025-06-17,2025-07-23,0.0,0.0,0.0,0.0,0.0,2597543329.0,2025-06-02,17:20:42
