date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-08,3454,98年,0.0964585,0.33760483,2010-08-02,0.0,0.0,0.0,0.0,0.96458491,0.0,2010-08-02,,11079974.0,0.0,0.0,0.0,1477300.0,0.0,2010-07-19,17:31:44
2011-08-02,3454,99年,0.09908225,0.247705705,2011-07-27,0.0,0.0,0.0,0.0,2.37797334,0.0,2011-07-27,,28434400.0,0.0,0.0,0.0,3790600.0,0.0,2011-07-22,17:58:52
2012-08-07,3454,100年,0.0996908839,0.249227286,2012-08-01,0.0,0.0,0.0,0.0,4.98454559,0.0,2012-08-01,,60272155.0,0.0,0.0,0.0,7986000.0,0.0,2012-07-18,09:39:47
2013-07-24,3454,101年,0.1000000235,0.2499999853,2013-07-18,0.0,0.0,0.0,0.0,5.99999997,0.0,2013-07-18,,76208237.0,0.0,0.0,0.0,10270000.0,0.0,2013-07-04,09:40:43
2014-08-16,3454,102年,0.0986014756,0.2465035491,2014-08-08,0.0,0.0,0.0,0.0,6.90209803,0.0,2014-08-08,2014-08-21,85283300.0,0.0,0.0,0.0,11521000.0,0.0,2014-07-24,17:52:16
2015-08-08,3454,103年,0.0,0.35,2015-07-31,0.0,0.0,0.0,0.0,4.0,0.0,2015-07-31,2015-08-21,53470593.0,0.0,0.0,0.0,7129000.0,0.0,2015-07-17,09:07:57
2016-08-08,3454,104年,0.0999999725,0.2499999967,2016-08-02,0.0,0.0,0.0,0.0,4.50000003,0.0,2016-08-02,2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-12,17:42:00
2017-07-23,3454,105年,0.0,0.2500000031,2017-07-17,0.0,0.0,0.0,0.0,4.75,0.0,2017-07-17,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-29,16:58:15
2018-07-23,3454,106年,0.0,0.2500000488,2018-07-17,0.0,0.0,0.0,0.0,4.0,0.0,2018-07-17,2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-03,11:24:02
2019-08-19,3454,107年,0.0,0.2499999881,2019-08-13,0.0,0.0,0.0,0.0,2.5,0.0,2019-08-13,2019-08-30,0.0,0.0,0.0,0.0,0.0,84130644.0,2019-07-29,09:42:58
2020-07-24,3454,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-07-16,2020-08-14,0.0,0.0,0.0,0.0,0.0,86233910.0,2020-07-01,14:17:07
2021-08-30,3454,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2021-08-24,2021-09-28,0.0,0.0,0.0,0.0,0.0,86567893.0,2021-08-03,15:36:19
2022-08-05,3454,110年,0.0,0.0,,0.0,0.0,0.0,0.0,1.4,0.0,2022-07-28,2022-08-31,0.0,0.0,0.0,0.0,0.0,86567893.0,2022-07-13,15:20:26
2023-08-05,3454,111年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2023-07-28,2023-08-31,0.0,0.0,0.0,0.0,0.0,86567893.0,2023-07-13,17:20:51
2024-08-05,3454,112年,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,0.0,2024-07-30,2024-08-30,0.0,0.0,0.0,0.0,0.0,86567893.0,2024-07-12,17:46:04
2025-08-05,3454,113年,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2025-07-30,2025-08-29,0.0,0.0,0.0,0.0,0.0,86567893.0,2025-07-15,16:25:47
