date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-22,3227,98年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2010-08-16,,285278411.0,0.0,0.0,0.0,7631450.0,0.0,2010-07-30,19:13:38
2011-08-23,3227,99年,0.10007252,0.0,2011-08-17,221782.0,2217820.0,14.75,0.00173161,4.70340908,0.0,2011-08-17,,248663331.0,0.0,0.0,0.0,7289452.0,0.0,2011-08-03,10:47:19
2012-08-31,3227,100年,0.1,0.0,2012-08-23,167688.0,1676880.0,11.77,0.00133383,2.9,0.0,2012-08-23,,67820240.0,0.0,0.0,0.0,4469163.0,0.0,2012-08-09,11:48:36
2013-08-27,3227,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10003949,1.90075054,2013-08-21,,45578942.0,0.0,0.0,0.0,2481174.0,0.0,2013-08-16,16:16:25
2014-09-01,3227,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.06393386,0.0,2014-08-26,2014-09-15,42860280.0,0.0,0.0,0.0,2292385.0,0.0,2014-08-20,17:44:20
2015-08-26,3227,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.50268114,0.50053622,2015-08-20,2015-09-15,61054315.0,0.0,0.0,0.0,3236445.0,0.0,2015-08-05,14:34:39
2016-08-31,3227,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.50010803,1.90041051,2016-08-25,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-04,10:25:39
2017-08-23,3227,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.50025735,1.50077206,2017-08-17,2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-02,12:21:00
2018-08-27,3227,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.47114744,0.0,2018-08-21,2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-15,16:50:46
2019-07-17,3227,107年,0.0,0.0,,0.0,0.0,0.0,0.0,5.27078758,0.0,2019-07-11,2019-08-08,0.0,0.0,0.0,0.0,0.0,137040579.0,2019-07-08,09:23:41
2020-07-24,3227,108年,0.0,0.0,,0.0,0.0,0.0,0.0,5.12663225,0.0,2020-07-16,2020-08-10,0.0,0.0,0.0,0.0,0.0,139525861.0,2020-07-01,10:29:26
2021-07-23,3227,109年,0.0,0.0,,0.0,0.0,0.0,0.0,8.48313461,0.0,2021-07-15,2021-08-10,0.0,0.0,0.0,0.0,0.0,142200988.0,2021-06-30,09:35:29
2022-07-24,3227,110年,0.0,0.0,,0.0,0.0,0.0,0.0,8.99756501,0.0,2022-07-18,2022-08-10,0.0,0.0,0.0,0.0,0.0,146026377.0,2022-06-29,18:12:40
2023-07-24,3227,111年,0.0,0.0,,0.0,0.0,0.0,0.0,6.00147444,0.0,2023-07-18,2023-08-10,0.0,0.0,0.0,0.0,0.0,146101363.0,2023-07-03,18:33:01
2024-07-15,3227,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.51535132,0.0,2024-07-09,2024-08-08,0.0,0.0,0.0,0.0,0.0,149221818.0,2024-07-03,14:39:21
2025-07-15,3227,113年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0017946,0.0,2025-07-09,2025-08-08,0.0,0.0,0.0,0.0,0.0,149208733.0,2025-07-03,17:55:03
2026-07-19,3227,114年,0.0,0.0,,0.0,0.0,0.0,0.0,10.00700533,0.0,2026-07-13,2026-08-10,0.0,0.0,0.0,0.0,0.0,151912842.0,2026-07-06,19:20:56
