date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-18,3014,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2010-07-12,,110389816.0,0.0,0.0,0.0,4419182.0,0.0,2010-06-25,14:17:04
2011-07-18,3014,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2011-07-12,,69207839.0,0.0,0.0,0.0,2723648.0,0.0,2011-06-27,19:02:04
2013-08-25,3014,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.501595,0.702233,2013-08-19,,30150278.0,0.0,0.0,0.0,1882639.0,0.0,2013-08-02,13:02:55
2014-07-23,3014,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.191725,0.0,2014-07-17,2014-08-15,31107156.0,0.0,0.0,0.0,2067503.0,0.0,2014-06-20,17:06:02
2015-08-31,3014,103年,0.0,0.0,,0.0,0.0,0.0,0.0,2.00057,0.0,2015-08-25,2015-09-25,53063468.0,0.0,0.0,0.0,3177376.0,0.0,2015-08-10,16:21:47
2016-07-17,3014,104年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2016-07-11,2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-24,16:32:40
2017-07-18,3014,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.250115,0.684818,2017-07-12,2017-08-17,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-23,14:59:13
2018-07-19,3014,106年,0.0,0.0,,0.0,0.0,0.0,0.0,2.100918,0.400175,2018-07-12,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-21,16:16:28
2019-07-19,3014,107年,0.0,0.0,,0.0,0.0,0.0,0.0,2.200191,0.500043,2019-07-11,2019-08-16,0.0,0.0,0.0,0.0,0.0,161093324.0,2019-06-26,14:11:13
2020-07-18,3014,108年,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.3,2020-07-10,2020-08-17,0.0,0.0,0.0,0.0,0.0,161080124.0,2020-06-23,17:07:09
2021-09-03,3014,109年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.5,2021-08-26,2021-09-23,0.0,0.0,0.0,0.0,0.0,161080124.0,2021-08-10,17:06:41
2022-07-21,3014,110年,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,1.0,2022-07-14,2022-08-18,0.0,0.0,0.0,0.0,0.0,161080124.0,2022-06-23,15:15:18
2023-06-27,3014,111年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.5,2023-06-20,2023-07-21,0.0,0.0,0.0,0.0,0.0,161080124.0,2023-05-29,15:26:06
2024-07-16,3014,112年,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.5,2024-07-10,2024-08-09,0.0,0.0,0.0,0.0,0.0,161080124.0,2024-06-20,14:26:37
2025-07-14,3014,113年,0.0,0.0,,0.0,0.0,0.0,0.0,8.5,0.5,2025-07-08,2025-08-07,0.0,0.0,0.0,0.0,0.0,166035124.0,2025-06-20,14:46:25
