date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-08-17,2903,98年,0.25,0.0,2010-08-11,0.0,0.0,0.0,0.0,0.75,0.0,2010-08-11,,52143046.0,0.0,0.0,0.0,39107284.0,0.0,2010-07-26,18:13:17
2011-08-16,2903,99年,0.6,0.0,2011-08-10,0.0,0.0,0.0,0.0,1.0,0.0,2011-08-10,,85514595.0,0.0,0.0,0.0,64135946.0,0.0,2011-07-25,10:55:14
2012-08-14,2903,100年,0.4,0.0,2012-08-08,0.0,0.0,0.0,0.0,1.0,0.0,2012-08-08,,79314787.0,0.0,0.0,0.0,59486090.0,0.0,2012-07-24,14:29:08
2013-09-16,2903,101年,0.3,0.0,2013-09-10,0.0,0.0,0.0,0.0,0.8,0.0,2013-09-10,,64811511.0,0.0,0.0,0.0,48608634.0,0.0,2013-08-16,14:40:38
2014-09-02,2903,102年,0.2,0.0,2014-08-27,0.0,0.0,0.0,0.0,1.15,0.0,2014-08-27,2014-09-24,81927642.0,0.0,0.0,0.0,61445732.0,0.0,2014-08-12,18:12:31
2015-08-12,2903,103年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2015-08-06,2015-09-04,61900886.0,0.0,0.0,0.0,46425664.0,0.0,2015-07-22,14:17:35
2016-08-10,2903,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2016-08-04,2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-19,16:15:57
2017-07-25,2903,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2017-07-19,2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-03,16:57:06
2018-07-24,2903,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2018-07-18,2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-02,16:29:57
2019-07-21,2903,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.85,0.0,2019-07-15,2019-08-09,0.0,0.0,0.0,0.0,0.0,1416940589.0,2019-06-28,15:41:45
2020-07-21,2903,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8,0.0,2020-07-15,2020-08-11,0.0,0.0,0.0,0.0,0.0,1416940589.0,2020-06-30,15:42:12
2021-08-03,2903,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2021-07-28,2021-08-24,0.0,0.0,0.0,0.0,0.0,1416940589.0,2021-07-13,14:53:42
2022-07-20,2903,110年,0.0,0.0,,0.0,0.0,0.0,0.0,0.9,0.0,2022-07-14,2022-08-12,0.0,0.0,0.0,0.0,0.0,1416940589.0,2022-06-29,15:28:21
2023-07-24,2903,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,0.0,2023-07-18,2023-08-15,0.0,0.0,0.0,0.0,0.0,1416940589.0,2023-07-03,16:08:39
2024-07-22,2903,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.6,0.0,2024-07-16,2024-08-06,0.0,0.0,0.0,0.0,0.0,1416940589.0,2024-07-01,15:43:38
2025-06-30,2903,113年,0.0,0.0,,0.0,0.0,0.0,0.0,1.35,0.0,2025-06-24,2025-07-22,0.0,0.0,0.0,0.0,0.0,1416940589.0,2025-06-10,09:48:16
