date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2011-09-18,4938,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.45,0.0,2011-09-09,,127000000.0,0.0,0.0,0.0,12000000.0,0.0,2011-08-26,10:32:14
2013-10-07,4938,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.48117354,0.0,2013-10-01,,299000000.0,0.0,0.0,0.0,29000000.0,0.0,2013-09-13,17:38:59
2014-09-14,4938,102年,0.0,0.0,,0.0,0.0,0.0,0.0,2.76786462,0.0,2014-09-05,2014-09-30,870000000.0,0.0,0.0,0.0,85000000.0,0.0,2014-08-21,16:46:00
2015-08-10,4938,103年,0.0,0.0,,0.0,0.0,0.0,0.0,4.03741766,0.0,2015-08-04,2015-08-28,1325000000.0,0.0,0.0,0.0,131000000.0,0.0,2015-07-15,16:22:47
2016-08-08,4938,104年,0.0,0.0,,0.0,0.0,0.0,0.0,5.0297424,0.0,2016-08-02,2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-18,17:40:27
2017-08-07,4938,105年,0.0,0.0,,0.0,0.0,0.0,0.0,4.92865082,0.0,2017-08-01,2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-14,16:27:54
2018-08-05,4938,106年,0.0,0.0,,0.0,0.0,0.0,0.0,4.00166594,0.0,2018-07-30,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12,16:26:19
2019-08-06,4938,107年,0.0,0.0,,0.0,0.0,0.0,0.0,3.50089644,0.0,2019-07-31,2019-08-23,0.0,0.0,0.0,0.0,0.0,2611211056.0,2019-07-11,10:50:52
2020-07-06,4938,108年,0.0,0.0,,0.0,0.0,0.0,0.0,4.50048404,0.0,2020-06-30,2020-07-30,0.0,0.0,0.0,0.0,0.0,2610511056.0,2020-06-11,17:31:12
2021-07-06,4938,109年,0.0,0.0,,0.0,0.0,0.0,0.0,4.48877769,0.0,2021-06-30,2021-07-29,0.0,0.0,0.0,0.0,0.0,2669531056.0,2021-06-16,09:56:06
2022-07-06,4938,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.00137591,0.0,2022-06-30,2022-07-28,0.0,0.0,0.0,0.0,0.0,2667926391.0,2022-06-16,09:20:40
2023-07-10,4938,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.00341673,0.0,2023-07-04,2023-07-27,0.0,0.0,0.0,0.0,0.0,2664580353.0,2023-06-15,09:30:51
2024-07-03,4938,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.00058413,0.0,2024-06-27,2024-07-18,0.0,0.0,0.0,0.0,0.0,2663776603.0,2024-06-12,10:43:14
2025-06-23,4938,113年,0.0,0.0,,0.0,0.0,0.0,0.0,4.50282529,0.0,2025-06-17,2025-07-09,0.0,0.0,0.0,0.0,0.0,2661498603.0,2025-05-29,17:43:34
2026-06-21,4938,114年,0.0,0.0,,0.0,0.0,0.0,0.0,4.00943684,0.0,2026-06-15,2026-07-09,0.0,0.0,0.0,0.0,0.0,2675852203.0,2026-06-01,11:54:27
