date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2014-08-04,3706,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.59961962,0.0,2014-07-29,2014-08-27,514158.0,0.0,0.0,0.0,2000000.0,0.0,2014-07-14,17:09:00
2015-07-27,3706,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.68964501,0.0,2015-07-21,2015-08-14,632861.0,0.0,0.0,0.0,2000000.0,0.0,2015-07-07,16:42:04
2016-09-10,3706,104年,0.39810559,0.0,2016-09-02,0.0,0.0,0.0,0.0,1.5924224,0.0,2016-09-02,2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-18,16:29:29
2017-07-15,3706,105年,0.0,0.0,,0.0,0.0,0.0,0.0,2.49712038,0.0,2017-07-07,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22,14:37:58
2018-09-11,3706,106年,1.49747371,0.0,2018-09-05,0.0,0.0,0.0,0.0,1.29781055,0.0,2018-09-05,2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-20,15:08:18
2019-09-03,3706,107年,1.5,0.0,2019-08-28,0.0,0.0,0.0,0.0,1.5,0.0,2019-08-28,2019-09-25,0.0,0.0,0.0,0.0,0.0,936767693.0,2019-08-13,17:03:24
2020-07-20,3706,108年,1.2,0.0,2020-07-14,0.0,0.0,0.0,0.0,1.0,0.0,2020-07-14,2020-08-12,0.0,0.0,0.0,0.0,0.0,1077282847.0,2020-06-29,11:51:42
2021-04-02,3706,109年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2021-03-25,2021-04-29,0.0,0.0,0.0,0.0,0.0,1206556789.0,2021-03-11,09:18:15
2022-04-06,3706,110年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2022-03-31,2022-04-29,0.0,0.0,0.0,0.0,0.0,1206556789.0,2022-03-10,17:15:06
2023-04-04,3706,111年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2023-03-29,2023-04-27,0.0,0.0,0.0,0.0,0.0,1206556789.0,2023-03-13,15:16:14
2024-04-03,3706,112年,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,2024-03-28,2024-04-30,0.0,0.0,0.0,0.0,0.0,1206556789.0,2024-03-12,16:08:09
2025-01-21,3706,不適用,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1206556789.0,2024-12-30,14:48:03
2025-09-03,3706,113年,1.0,0.0,2025-08-28,0.0,0.0,0.0,0.0,1.0,0.0,2025-08-28,2025-09-24,0.0,0.0,0.0,0.0,0.0,1206556789.0,2025-08-13,11:05:35
