date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-09-21,2474,98年,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2010-09-15,,33200856.0,0.0,0.0,0.0,3400000.0,0.0,2010-08-30,14:26:01
2011-09-21,2474,99年,0.0,0.0,,0.0,0.0,0.0,0.0,3.68040143,0.0,2011-09-15,,44298438.0,0.0,0.0,0.0,3085000.0,0.0,2011-08-31,08:58:39
2012-09-07,2474,100年,0.0,0.0,,0.0,0.0,0.0,0.0,4.99997389,0.0,2012-08-30,,106772328.0,0.0,0.0,0.0,3085000.0,0.0,2012-08-15,15:47:19
2013-09-06,2474,101年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2013-08-29,,99034385.0,0.0,0.0,0.0,6785000.0,0.0,2013-08-14,14:31:20
2014-09-23,2474,102年,0.0,0.0,,0.0,0.0,0.0,0.0,4.90222054,0.0,2014-09-17,2014-10-22,124210657.0,0.0,0.0,0.0,12240001.0,0.0,2014-08-29,17:35:40
2015-08-26,2474,103年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,2015-08-20,2015-09-24,160892550.0,0.0,0.0,0.0,16480311.0,0.0,2015-08-06,08:06:33
2016-09-14,2474,104年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2016-09-08,2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-08,09:09:48
2017-09-21,2474,105年,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2017-09-14,2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-08,09:30:49
2018-09-24,2474,106年,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2018-09-18,2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-07,17:06:16
2019-09-22,2474,107年,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2019-09-16,2019-10-16,0.0,0.0,0.0,0.0,0.0,770391069.0,2019-08-12,10:29:17
2020-09-10,2474,108年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2020-09-03,2020-10-16,0.0,0.0,0.0,0.0,0.0,761618069.0,2020-08-20,11:01:46
2021-09-06,2474,109年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,2021-08-31,2021-09-30,0.0,0.0,0.0,0.0,0.0,761618068.0,2021-08-09,10:35:14
2022-09-11,2474,110年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.21394967,0.0,2022-09-05,2022-09-30,0.0,0.0,0.0,0.0,0.0,714467068.0,2022-08-10,18:03:15
2023-07-06,2474,111年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,2023-06-29,2023-07-31,0.0,0.0,0.0,0.0,0.0,680364068.0,2023-06-13,09:33:02
2023-12-13,2474,112年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2023-12-07,2024-01-05,0.0,0.0,0.0,0.0,0.0,680364068.0,2023-11-17,17:04:18
2024-07-10,2474,112年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,2024-07-04,2024-07-31,0.0,0.0,0.0,0.0,0.0,680364068.0,2024-06-17,09:11:14
2024-12-16,2474,113年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,7.5,0.0,2024-12-10,2025-01-08,0.0,0.0,0.0,0.0,0.0,680364068.0,2024-11-25,17:50:10
2025-07-09,2474,113年後半年度,0.0,0.0,,0.0,0.0,0.0,0.0,8.32678869,0.0,2025-07-03,2025-07-31,0.0,0.0,0.0,0.0,0.0,623669068.0,2025-06-19,14:05:08
2025-12-29,2474,114年前半年度,0.0,0.0,,0.0,0.0,0.0,0.0,3.1595828,0.0,2025-12-23,2026-01-21,0.0,0.0,0.0,0.0,0.0,592169068.0,2025-12-09,08:44:50
