date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-09-14,2451,98年,0.0,0.0,,0.0,0.0,0.0,0.0,5.9936306,0.0,2010-09-08,,130623244.0,0.0,0.0,0.0,5100000.0,0.0,2010-08-25,10:15:14
2011-07-25,2451,99年,0.0,0.0,,0.0,0.0,0.0,0.0,2.99806617,0.0,2011-07-19,,43874607.0,0.0,0.0,0.0,2950713.0,0.0,2011-07-04,17:56:29
2012-07-13,2451,100年,0.0,0.0,,0.0,0.0,0.0,0.0,5.5,0.0,2012-07-05,,85984824.0,0.0,0.0,0.0,5733287.0,0.0,2012-06-25,14:26:02
2013-07-09,2451,101年,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.5,2013-07-03,,85361462.0,0.0,0.0,0.0,5165600.0,0.0,2013-06-20,17:26:40
2014-07-06,2451,102年,0.0,0.0,,0.0,0.0,0.0,0.0,6.7,0.0,2014-06-30,,25961917.0,0.0,0.0,0.0,5192385.0,0.0,2014-06-12,17:44:56
2015-07-06,2451,103年,0.0,0.0,,0.0,0.0,0.0,0.0,7.8,0.0,2015-06-30,2015-07-29,30243527.0,0.0,0.0,0.0,6048680.0,0.0,2015-06-15,16:42:05
2016-07-13,2451,104年,0.0,0.0,,0.0,0.0,0.0,0.0,6.8,0.0,2016-07-07,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-21,17:13:11
2017-07-09,2451,105年,0.0,0.0,,0.0,0.0,0.0,0.0,5.75,0.25,2017-07-03,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-19,16:41:32
2018-07-10,2451,106年,0.0,0.0,,0.0,0.0,0.0,0.0,5.8,0.2,2018-07-04,2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-15,17:05:38
2019-07-09,2451,107年,0.0,0.0,,0.0,0.0,0.0,0.0,4.4,0.6,2019-07-03,2019-07-30,0.0,0.0,0.0,0.0,0.0,430761675.0,2019-06-13,17:46:47
2020-07-08,2451,108年,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.9,2020-07-02,2020-07-30,0.0,0.0,0.0,0.0,0.0,429061675.0,2020-06-12,15:46:39
2021-07-11,2451,109年,0.0,0.0,,0.0,0.0,0.0,0.0,2.55,0.5,2021-07-05,2021-07-30,0.0,0.0,0.0,0.0,0.0,429061675.0,2021-05-25,11:22:08
2022-07-10,2451,110年,0.0,0.0,,0.0,0.0,0.0,0.0,5.2,0.8,2022-07-04,2022-07-29,0.0,0.0,0.0,0.0,0.0,429061675.0,2022-06-17,15:29:43
2023-07-13,2451,111年,0.0,0.0,,0.0,0.0,0.0,0.0,4.8,0.8,2023-07-06,2023-08-03,0.0,0.0,0.0,0.0,0.0,429061675.0,2023-06-19,09:35:18
2024-07-14,2451,112年,0.0,0.0,,0.0,0.0,0.0,0.0,4.49156252,0.4990625,2024-07-08,2024-08-02,0.0,0.0,0.0,0.0,0.0,429867675.0,2024-06-21,10:47:32
2025-07-14,2451,113年,0.0,0.0,,0.0,0.0,0.0,0.0,5.59890261,0.48903071,2025-07-08,2025-08-01,0.0,0.0,0.0,0.0,0.0,430706675.0,2025-06-24,17:28:15
